파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
강원특별자치도교육청_공립_중등_결산_세입_2022.csv,128101735720,696832370,4491354410,0,421654338,4795503284,중등
강원특별자치도교육청_공립_중등_결산_세입_2023.csv,138446826880,557197932,4914934580,0,639640822,1242759501,중등
강원특별자치도교육청_공립_중등_결산_세입_2024.csv,134252979010,891314980,6027229410,0,1016502949,1009098808,중등
강원특별자치도교육청_공립_고등_결산_세입_2024.csv,207080489980,9621153948,13850177360,0,2844396759,4262166972,고등
강원특별자치도교육청_공립_고등_결산_세입_2022.csv,184389382920,7616393726,10142628610,0,1372884816,13720509356,고등
강원특별자치도교육청_공립_고등_결산_세입_2023.csv,184157526070,7805140780,12135111380,0,1746356805,9760550479,고등
강원특별자치도교육청_공립_초등_결산_세입_2024.csv,338730282950,3099221630,18806385190,0,2440847662,2830820235,초등
강원특별자치도교육청_공립_초등_결산_세입_2023.csv,330751462580,3876035812,16762375300,0,1497154194,4203304554,초등
강원특별자치도교육청_공립_초등_결산_세입_2022.csv,340866024670,4069064334,12629713572,0,964810446,15984726731,초등
중등_합계,400801541610,2145345282,15433518400,0,2077798109,7047361593,중등
고등_합계,575627398970,25042688454,36127917350,0,5963638380,27743226807,고등
초등_합계,1010347770200,11044321776,48198474062,0,4902812302,23018851520,초등
2022_합계,653357143310,12382290430,27263696592,0,2759349600,34500739371,전체
2023_합계,653355815530,12238374524,33812421260,0,3883151821,15206614534,전체
2024_합계,680063751940,13611690558,38683791960,0,6301747370,8102086015,전체
