파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
전북특별자치도교육청_고등_예산_세출_2023.csv,240042157000.0,85004711000.0,34358994000.0,12759770000.0,23659136000.0,41403897000.0,31186093000.0,640292000.0,1838603097.7,고등
전북특별자치도교육청_고등_예산_세출_2022.csv,236766334000.0,79196345000.0,30921703000.0,13206697000.0,18549535000.0,42009314000.0,23050461000.0,829420000.0,1753847341.1,고등
전북특별자치도교육청_고등_예산_세출_2024.csv,238954173000.0,84163766000.0,33712438000.0,11969553000.0,19058464000.0,43604386000.0,21019048000.0,642762000.0,1792700246.0,고등
전북특별자치도교육청_중등_예산_세출_2024.csv,109344497000.0,49022590000.0,19904824000.0,4803202000.0,10659375000.0,32378268000.0,113365000.0,375840000.0,2052925991.3,중등
전북특별자치도교육청_초등_예산_세출_2023.csv,2953445000.0,95298792000.0,34002166000.0,43314018000.0,15520516000.0,56583677000.0,11368000.0,930863000.0,2869825605.1,초등
전북특별자치도교육청_초등_예산_세출_2022.csv,2766182000.0,78552301000.0,33446703000.0,43635582000.0,15784516000.0,55808115000.0,64827000.0,1076431000.0,2597191853.3,초등
전북특별자치도교육청_중등_예산_세출_2022.csv,104300537000.0,39803570000.0,19330866000.0,4514054000.0,10958651000.0,32005790000.0,2836407000.0,521796000.0,2058099675.0999997,중등
전북특별자치도교육청_초등_예산_세출_2024.csv,2853998000.0,89467928000.0,31579245000.0,48493048000.0,16109838000.0,59377655000.0,33000000.0,1057604000.0,3176182887.8,초등
전북특별자치도교육청_중등_예산_세출_2023.csv,107454190000.0,47919298000.0,18941652000.0,4732530000.0,10402944000.0,30522197000.0,1432835000.0,381869000.0,2122764271.4,중등
고등_합계,715762664000.0,248364822000.0,98993135000.0,37936020000.0,61267135000.0,127017597000.0,75255602000.0,2112474000.0,5385150684.8,고등
중등_합계,321099224000.0,136745458000.0,58177342000.0,14049786000.0,32020970000.0,94906255000.0,4382607000.0,1279505000.0,6233789937.799999,중등
초등_합계,8573625000.0,263319021000.0,99028114000.0,135442648000.0,47414870000.0,171769447000.0,109195000.0,3064898000.0,8643200346.2,초등
2023_합계,350449792000.0,228222801000.0,87302812000.0,60806318000.0,49582596000.0,128509771000.0,32630296000.0,1953024000.0,6831192974.200001,전체
2022_합계,343833053000.0,197552216000.0,83699272000.0,61356333000.0,45292702000.0,129823219000.0,25951695000.0,2427647000.0,6409138869.499999,전체
2024_합계,351152668000.0,222654284000.0,85196507000.0,65265803000.0,45827677000.0,135360309000.0,21165413000.0,2076206000.0,7021809125.1,전체
