파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경기도교육청_사립_고등_결산_세출_2024.csv,5295834768.735294,1626957562.3088236,578305870.4264706,403515432.2867647,696001976.5367647,609849867.0514706,1359550890.5588236,34786832.926470585,17302628.736764703,고등
경기도교육청_사립_고등_결산_세출_2023.csv,5198259346.8970585,1514140999.125,454896787.625,423861327.2794118,488678088.6911765,540184891.0955882,939599840.4632353,30512485.92647059,15676945.161029413,고등
경기도교육청_사립_고등_결산_세출_2022.csv,5135492544.316176,1350656098.0,349889788.875,351649890.0882353,452042130.8602941,490301203.5882353,771476518.7941177,20785465.08088235,13983427.5,고등
경기도교육청_사립_초등_결산_세출_2024.csv,3761206248.0,1353717380.0,1062008873.6666666,563370632.6666666,168106466.33333334,680229673.6666666,866476953.0,15479673.333333334,13516608.833333334,초등
경기도교육청_사립_중등_결산_세출_2024.csv,2615298354.5057473,558147659.9655173,253739775.42528737,121747267.05747126,516733839.2643678,306773696.50574714,651056237.0344827,23736500.022988506,19914797.57471264,중등
경기도교육청_사립_초등_결산_세출_2022.csv,3641967370.0,1077489376.6666667,793949715.3333334,400502215.0,141658838.33333334,491714138.0,381537410.0,0.0,11104898.766666666,초등
경기도교육청_사립_중등_결산_세출_2023.csv,2563989665.9195404,539041272.8045977,212688819.09195402,119456349.06896552,362924101.9310345,276864870.55172414,400165761.6091954,7638865.862068965,17252972.728735633,중등
경기도교육청_사립_중등_결산_세출_2022.csv,2505940258.172414,487858144.6321839,154060591.35632184,109758031.34482759,276235602.59770113,250494648.09195402,314002252.7586207,14353691.471264368,15276848.117241377,중등
경기도교육청_사립_초등_결산_세출_2023.csv,3702309166.0,1176348293.3333333,941195607.6666666,514804748.6666667,138495840.66666666,604683552.6666666,314148033.3333333,0.0,11846751.333333334,초등
고등_평균,5209862219.982842,1497251553.1446078,461030815.6421569,393008883.21813726,545574065.3627452,546778653.9117647,1023542416.6053921,28694927.977941174,15654333.799264705,고등
초등_평균,3701827594.6666665,1202518350.0,932384732.2222222,492892532.1111111,149420381.7777778,592209121.4444443,520720798.77777773,5159891.111111111,12156086.311111113,초등
중등_평균,2561742759.532567,528349025.8007663,206829728.62452105,116987215.82375479,385297847.9310345,278044405.04980844,455074750.467433,15243019.118773947,17481539.473563217,중등
