파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경기도교육청_사립_고등_결산_세출_2024.csv,720233528548.0,221266228474.0,78649598378.0,54878098791.0,94656268809.0,82939581919.0,184898921116.0,4731009278.0,2353157508.2,고등
경기도교육청_사립_고등_결산_세출_2023.csv,706963271178.0,205923175881.0,61865963117.0,57645140510.0,66460220062.0,73465145189.0,127785578303.0,4149698086.0,2132064541.9,고등
경기도교육청_사립_고등_결산_세출_2022.csv,698426986027.0,183689229328.0,47585011287.0,47824385052.0,61477729797.0,66680963688.0,104920806556.0,2826823251.0,1901746140.0,고등
경기도교육청_사립_초등_결산_세출_2024.csv,11283618744.0,4061152140.0,3186026621.0,1690111898.0,504319399.0,2040689021.0,2599430859.0,46439020.0,40549826.5,초등
경기도교육청_사립_중등_결산_세출_2024.csv,227530956842.0,48558846417.0,22075360462.0,10592012234.0,44955844016.0,26689311596.0,56641892622.0,2065075502.0,1732587388.9999998,중등
경기도교육청_사립_초등_결산_세출_2022.csv,10925902110.0,3232468130.0,2381849146.0,1201506645.0,424976515.0,1475142414.0,1144612230.0,0.0,33314696.299999997,초등
경기도교육청_사립_중등_결산_세출_2023.csv,223067100935.0,46896590734.0,18503927261.0,10392702369.0,31574396868.0,24087243738.0,34814421260.0,664581330.0,1501008627.4,중등
경기도교육청_사립_중등_결산_세출_2022.csv,218016802461.0,42443658583.0,13403271448.0,9548948727.0,24032497426.0,21793034384.0,27318195990.0,1248771158.0,1329085786.1999998,중등
경기도교육청_사립_초등_결산_세출_2023.csv,11106927498.0,3529044880.0,2823586823.0,1544414246.0,415487522.0,1814050658.0,942444100.0,0.0,35540254.0,초등
고등_합계,2125623785753.0,610878633683.0,188100572782.0,160347624353.0,222594218668.0,223085690796.0,417605305975.0,11707530615.0,6386968190.1,고등
초등_합계,33316448352.0,10822665150.0,8391462590.0,4436032789.0,1344783436.0,5329882093.0,4686487189.0,46439020.0,109404776.8,초등
중등_합계,668614860238.0,137899095734.0,53982559171.0,30533663330.0,100562738310.0,72569589718.0,118774509872.0,3978427990.0,4562681802.599999,중등
2024_합계,959048104134.0,273886227031.0,103910985461.0,67160222923.0,140116432224.0,111669582536.0,244140244597.0,6842523800.0,4126294723.7,전체
2023_합계,941137299611.0,256348811495.0,83193477201.0,69582257125.0,98450104452.0,99366439585.0,163542443663.0,4814279416.0,3668613423.3,전체
2022_합계,927369690598.0,229365356041.0,63370131881.0,58574840424.0,85935203738.0,89949140486.0,133383614776.0,4075594409.0,3264146622.5,전체
