파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
경기도교육청_사립_초등_예산_세출_2024.csv,12129626000.0,4844943000.0,3068379000.0,1679394000.0,698414000.0,1995241000.0,342880000.0,95010000.0,39738684.7,초등
경기도교육청_사립_초등_예산_세출_2023.csv,11783674000.0,3203140000.0,2994902000.0,1573735000.0,538877000.0,1934025000.0,490487000.0,55010000.0,35718077.3,초등
경기도교육청_사립_초등_예산_세출_2022.csv,11350394000.0,2408460000.0,2727774000.0,1530008000.0,468109000.0,1686731000.0,217738000.0,35010000.0,32608937.5,초등
경기도교육청_사립_중등_예산_세출_2024.csv,231323940000.0,32287927000.0,15568655000.0,8215493000.0,6790067000.0,22419725000.0,1758923000.0,434516000.0,1327724471.6000001,중등
경기도교육청_사립_고등_예산_세출_2024.csv,724495962000.0,160141225000.0,58905511000.0,29982961000.0,22400288000.0,67149952000.0,5656182000.0,1762925000.0,1712884869.6,고등
경기도교육청_사립_고등_예산_세출_2023.csv,706466999000.0,139606928000.0,43414610000.0,27636208000.0,18739190000.0,59461028000.0,4799424000.0,808145000.0,1613797901.4,고등
경기도교육청_사립_중등_예산_세출_2023.csv,223279772000.0,28259899000.0,12362710000.0,7565592000.0,6269351000.0,20573424000.0,1110983000.0,131219000.0,1214597667.8,중등
경기도교육청_사립_중등_예산_세출_2022.csv,219451398000.0,25444326000.0,8869042000.0,8743320000.0,5489523000.0,18557828000.0,1699868000.0,295879000.0,1121390313.5999997,중등
경기도교육청_사립_고등_예산_세출_2022.csv,696301995000.0,138410922000.0,32053008000.0,27378707000.0,17149297000.0,53547121000.0,4957164000.0,781237000.0,1562528864.7,고등
초등_합계,35263694000.0,10456543000.0,8791055000.0,4783137000.0,1705400000.0,5615997000.0,1051105000.0,185030000.0,108065699.5,초등
중등_합계,674055110000.0,85992152000.0,36800407000.0,24524405000.0,18548941000.0,61550977000.0,4569774000.0,861614000.0,3663712453.0,중등
고등_합계,2127264956000.0,438159075000.0,134373129000.0,84997876000.0,58288775000.0,180158101000.0,15412770000.0,3352307000.0,4889211635.7,고등
2024_합계,967949528000.0,197274095000.0,77542545000.0,39877848000.0,29888769000.0,91564918000.0,7757985000.0,2292451000.0,3080348025.9,전체
2023_합계,941530445000.0,171069967000.0,58772222000.0,36775535000.0,25547418000.0,81968477000.0,6400894000.0,994374000.0,2864113646.5,전체
2022_합계,927103787000.0,166263708000.0,43649824000.0,37652035000.0,23106929000.0,73791680000.0,6874770000.0,1112126000.0,2716528115.7999997,전체
