SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,충청북도 청주시 흥덕구,3.0,교육부,충청북도교육청,A000000001,N,복식부기,예산세입,97006000,9000000,0,140870000,548087000,S000003535,1184948000,A000000001,12,N,한국교원대학교부설미호중학교,
,국립,3,충청북도 청주시 흥덕구,,교육부,충청북도교육청,A000000001,N,복식부기,예산세입,115000000,2300000,0,225331000,550763000,S000003570,958319000,A000000001,12,N,충북대학교사범대학부설중학교,
중,공립,3,충청북도 괴산군,3.0,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,10000000,700000,0,70620000,0,S110000261,867824000,M100000001,12,N,괴산북중학교,
,공립,3,충청북도 괴산군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,3000000,2100000,0,30213000,0,S110000263,632318000,M100000001,12,N,괴산중학교,
중,공립,3,충청북도 괴산군,3.0,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,5002000,700000,0,13793000,0,S110000267,332970000,M100000001,12,N,송면중학교,
,공립,3,충청북도 괴산군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,3000000,800000,0,13954000,0,S110000269,289017000,M100000001,12,N,연풍중학교,
,공립,3,충청북도 증평군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,10000000,2000000,0,65303000,0,S110000271,784430000,M100000001,12,N,증평여자중학교,
,공립,3,충청북도 증평군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,20000000,4500000,0,72176000,0,S110000272,1072057000,M100000001,12,N,증평중학교,
,공립,3,충청북도 괴산군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,0,1000000,0,14121000,0,S110000274,407926000,M100000001,12,N,청천중학교,
중,공립,3,충청북도 괴산군,3.0,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,2000000,1500000,0,14112000,0,S110000275,321469000,M100000001,12,N,칠성중학교,
중,공립,3,충청북도 단양군,3.0,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,10913000,3204000,0,16734000,0,S110000351,365078000,M100000001,12,N,단성중학교,
,공립,3,충청북도 단양군,,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,3000000,5650000,0,43653000,0,S110000353,996375000,M100000001,12,N,단양중학교,
중,공립,3,충청북도 단양군,3.0,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,8000000,1000000,0,40901000,0,S110000354,487029000,M100000001,12,N,매포중학교,
중,공립,3,충청북도 단양군,3.0,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,5500000,5114000,0,15901000,0,S110000356,330050000,M100000001,12,N,영춘중학교,
,공립,3,충청북도 보은군,,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,3000000,600000,0,13529000,0,S110000416,364791000,M100000001,12,N,보덕중학교,
중,공립,3,충청북도 보은군,3.0,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,10000000,2000000,0,29804000,0,S110000417,533210000,M100000001,12,N,보은여자중학교,
중,공립,3,충청북도 보은군,3.0,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,5000000,4500000,0,55346000,0,S110000418,789255000,M100000001,12,N,보은중학교,
,공립,3,충청북도 보은군,,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,25000000,4400000,0,70700000,0,S110000420,920930000,M100000001,12,N,속리산중학교,
,공립,3,충청북도 보은군,,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,4000000,1000000,0,16517000,0,S110000421,341207000,M100000001,12,N,회인중학교,
,공립,3,충청북도 영동군,,충청북도영동교육지원청,충청북도교육청,M100000071,N,복식부기,예산세입,25000000,4800000,0,52265000,0,S110000485,904354000,M100000001,12,N,영동중학교,
중,공립,3,충청북도 영동군,3.0,충청북도영동교육지원청,충청북도교육청,M100000071,N,복식부기,예산세입,6000000,1682000,0,0,0,S110000491,248078000,M100000001,12,N,학산중학교,
중,공립,3,충청북도 옥천군,3.0,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,2000000,960000,0,16151000,0,S110000560,313924000,M100000001,12,N,안내중학교,
,공립,3,충청북도 옥천군,,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,30000000,4380000,0,62219000,0,S110000561,1055150000,M100000001,12,N,옥천여자중학교,
,공립,3,충청북도 옥천군,,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,30000000,4800000,0,145780000,0,S110000562,1280147000,M100000001,12,N,옥천중학교,
,공립,3,충청북도 옥천군,,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,4000000,2640000,0,19199000,0,S110000563,348175000,M100000001,12,N,이원중학교,
중,공립,3,충청북도 옥천군,3.0,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,8000000,1200000,0,21168000,0,S110000565,309455000,M100000001,12,N,청산중학교,
,공립,3,충청북도 음성군,,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,3000000,1830000,0,18713000,0,S110000614,502728000,M100000001,12,N,감곡중학교,
,공립,3,충청북도 음성군,,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,26000000,3200000,0,96096000,0,S110000616,1023129000,M100000001,12,N,대소중학교,
중,공립,3,충청북도 음성군,3.0,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,25000000,11000000,0,105555000,0,S110000618,1352753000,M100000001,12,N,무극중학교,
중,공립,3,충청북도 음성군,3.0,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,2000000,3400000,0,31129000,0,S110000619,568949000,M100000001,12,N,삼성중학교,
,공립,3,충청북도 음성군,,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,10000000,1750000,0,50228000,0,S110000621,669002000,M100000001,12,N,음성여자중학교,
중,공립,3,충청북도 음성군,3.0,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,10000000,4300000,0,41194000,0,S110000622,554905000,M100000001,12,N,음성중학교,
