SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,충청북도 청주시 흥덕구,3.0,충청북도청주교육지원청,충청북도교육청,A000000001,N,복식부기,예산세입,125569000,13500000,0,155456000,640210000,S000003535,1257722000,A000000001,12,N,한국교원대학교부설미호중학교,
,국립,3,충청북도 청주시 흥덕구,,충청북도청주교육지원청,충청북도교육청,A000000001,N,복식부기,예산세입,120000000,4200000,0,265306000,636381000,S000003570,1029949000,A000000001,12,N,충북대학교사범대학부설중학교,
중,공립,3,충청북도 괴산군,3.0,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,10000000,1200000,0,50836000,0,S110000261,559285000,M100000001,12,N,괴산북중학교,
,공립,3,충청북도 괴산군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,5000000,2600000,0,31800000,0,S110000263,648378000,M100000001,12,N,괴산중학교,
중,공립,3,충청북도 괴산군,3.0,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,6500000,1600000,0,15927000,0,S110000267,351762000,M100000001,12,N,송면중학교,
,공립,3,충청북도 괴산군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,3000000,2200000,0,14820000,0,S110000269,202171000,M100000001,12,N,연풍중학교,
,공립,3,충청북도 증평군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,20000000,6000000,0,90440000,0,S110000271,825740000,M100000001,12,N,증평여자중학교,
중,공립,3,충청북도 증평군,3.0,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,20000000,6000000,0,94937000,0,S110000272,1174987000,M100000001,12,N,증평중학교,
,공립,3,충청북도 괴산군,,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,0,2000000,0,15039000,0,S110000274,324618000,M100000001,12,N,청천중학교,
중,공립,3,충청북도 괴산군,3.0,충청북도괴산증평교육지원청,충청북도교육청,M100000052,N,복식부기,예산세입,6000000,2000000,0,10675000,0,S110000275,326900000,M100000001,12,N,칠성중학교,
중,공립,3,충청북도 단양군,3.0,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,2455000,3780000,0,18273000,0,S110000351,416471000,M100000001,12,N,단성중학교,
,공립,3,충청북도 단양군,,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,10000000,6325000,0,47420000,0,S110000353,993848000,M100000001,12,N,단양중학교,
중,공립,3,충청북도 단양군,3.0,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,3000000,3250000,0,40193000,0,S110000354,457995000,M100000001,12,N,매포중학교,
중,공립,3,충청북도 단양군,3.0,충청북도단양교육지원청,충청북도교육청,M100000060,N,복식부기,예산세입,5000000,4970000,0,17427000,0,S110000356,275006000,M100000001,12,N,영춘중학교,
중,공립,3,충청북도 보은군,3.0,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,8000000,900000,0,20310000,0,S110000416,317289000,M100000001,12,N,보덕중학교,
중,공립,3,충청북도 보은군,3.0,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,15000000,5100000,0,40811000,0,S110000417,562412000,M100000001,12,N,보은여자중학교,
중,공립,3,충청북도 보은군,3.0,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,10000000,14600000,0,65960000,0,S110000418,703349000,M100000001,12,N,보은중학교,
,공립,3,충청북도 보은군,,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,23000000,4400000,0,35800000,45800000,S110000420,903188000,M100000001,12,N,속리산중학교,
,공립,3,충청북도 보은군,,충청북도보은교육지원청,충청북도교육청,M100000065,N,복식부기,예산세입,6000000,1000000,0,13800000,0,S110000421,331498000,M100000001,12,N,회인중학교,
중,공립,3,충청북도 영동군,3.0,충청북도영동교육지원청,충청북도교육청,M100000071,N,복식부기,예산세입,29500000,9700000,0,80932000,0,S110000485,1174251000,M100000001,12,N,영동중학교,
중,공립,3,충청북도 영동군,3.0,충청북도영동교육지원청,충청북도교육청,M100000071,N,복식부기,예산세입,5000000,1300000,0,0,0,S110000491,242208000,M100000001,12,N,학산중학교,
중,공립,3,충청북도 옥천군,3.0,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,500000,1136000,0,16844000,0,S110000560,271481000,M100000001,12,N,안내중학교,
,공립,3,충청북도 옥천군,,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,30000000,6700000,0,61790000,0,S110000561,1140449000,M100000001,12,N,옥천여자중학교,
중,공립,3,충청북도 옥천군,3.0,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,30000000,6800000,0,148521000,0,S110000562,1399350000,M100000001,12,N,옥천중학교,
중,공립,3,충청북도 옥천군,3.0,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,10000000,4192000,0,21218000,0,S110000563,458814000,M100000001,12,N,이원중학교,
중,공립,3,충청북도 옥천군,3.0,충청북도옥천교육지원청,충청북도교육청,M100000077,N,복식부기,예산세입,6000000,1400000,0,12294000,0,S110000565,318926000,M100000001,12,N,청산중학교,
,공립,3,충청북도 음성군,,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,5000000,3955000,0,18862000,0,S110000614,468110000,M100000001,12,N,감곡중학교,
,공립,3,충청북도 음성군,,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,20000000,3100000,0,103249000,0,S110000616,1059569000,M100000001,12,N,대소중학교,
중,공립,3,충청북도 음성군,3.0,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,27400000,13600000,0,122418000,0,S110000618,1231872000,M100000001,12,N,무극중학교,
중,공립,3,충청북도 음성군,3.0,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,1100000,3900000,0,31574000,0,S110000619,468267000,M100000001,12,N,삼성중학교,
중,공립,3,충청북도 음성군,3.0,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,10000000,2000000,0,34216000,0,S110000621,658389000,M100000001,12,N,음성여자중학교,
중,공립,3,충청북도 음성군,3.0,충청북도음성교육지원청,충청북도교육청,M100000083,N,복식부기,예산세입,15000000,4900000,0,32616000,0,S110000622,548114000,M100000001,12,N,음성중학교,
중,공립,3,충청북도 제천시,3.0,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,7736000,1350000,0,19431000,0,S110000666,357029000,M100000001,12,N,백운중학교,
중,공립,3,충청북도 제천시,3.0,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,6000000,2099000,0,10665000,0,S110000667,354225000,M100000001,12,N,봉양중학교,
중,공립,3,충청북도 제천시,3.0,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,1000000,2100000,0,12210000,0,S110000668,298260000,M100000001,12,N,송학중학교,
,공립,3,충청북도 제천시,,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,0,100000,0,0,0,S110000669,196059000,M100000001,12,N,수산중학교,
,공립,3,충청북도 제천시,,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,8000000,11720000,0,67802000,0,S110000671,1237018000,M100000001,12,N,의림여자중학교,
,공립,3,충청북도 제천시,,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,5700000,900000,0,4935000,0,S110000672,217683000,M100000001,12,N,제천덕산중학교,
중,공립,3,충청북도 제천시,3.0,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,15000000,11000000,0,122836000,0,S110000673,1059349000,M100000001,12,N,제천동중학교,
,공립,3,충청북도 제천시,,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,35000000,7500000,0,84043000,0,S110000674,1283226000,M100000001,12,N,제천여자중학교,
중,공립,3,충청북도 제천시,3.0,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,0,0,0,82986000,0,S110000675,1187522000,M100000001,12,N,제천중학교,
,공립,3,충청북도 제천시,,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,2300000,1600000,0,0,0,S110000676,292071000,M100000001,12,N,청풍중학교,
중,공립,3,충청북도 제천시,3.0,충청북도제천교육지원청,충청북도교육청,M100000091,N,복식부기,예산세입,3000000,200000,0,0,0,S110000678,190140000,M100000001,12,N,한송중학교,
중,공립,3,충청북도 진천군,3.0,충청북도진천교육지원청,충청북도교육청,M100000098,N,복식부기,예산세입,10000000,7000000,0,95955000,0,S110000763,957166000,M100000001,12,N,광혜원중학교,
중,공립,3,충청북도 진천군,3.0,충청북도진천교육지원청,충청북도교육청,M100000098,N,복식부기,예산세입,0,0,0,35922000,0,S110000764,439339000,M100000001,12,N,덕산중학교,
