FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
국립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,A000000001,N,복식부기,예산세입,10000000,2000000,0,1049000000,598689000,S000003533,1009067000,A000000001,12,일반고등학교,N,한국교원대학교부설고등학교,,고,4.0
국립,4,충청북도 청주시 흥덕구,충청북도교육청,충청북도교육청,A000000001,N,복식부기,예산세입,100000000,8600000,0,595718000,588125000,S000003569,1385010000,A000000001,12,일반고등학교,N,충북대학교사범대학부설고등학교,,고,4.0
공립,4,충청북도 진천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,5000000,3100000,0,206043000,0,S110000129,1043435000,M100000001,12,일반고등학교,N,광혜원고등학교,,,
공립,4,충청북도 괴산군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,5000000,7000000,0,174675000,126775000,S110000130,1352175000,M100000001,12,자율고등학교,N,괴산고등학교,,,
공립,4,충청북도 음성군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,70000000,34620000,0,438539000,0,S110000134,2054280000,M100000001,12,특수목적고등학교,N,충북반도체고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,7354000,0,596002000,0,S110000136,1891129000,M100000001,12,일반고등학교,N,금천고등학교,,고,4.0
공립,4,충청북도 단양군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,2000000,0,336790000,600000,S110000138,1103749000,M100000001,12,일반고등학교,N,단양고등학교,,고,4.0
공립,4,충청북도 단양군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,8000000,3000000,0,424786000,0,S110000139,846872000,M100000001,12,특성화고등학교,N,한국호텔관광고등학교,,고,4.0
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30003000,11000000,0,382574000,0,S110000150,1725515000,M100000001,12,특수목적고등학교,N,충북에너지고등학교,,고,4.0
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,3200000,0,78176000,173727000,S110000155,567394000,M100000001,12,일반고등학교,N,보은여자고등학교,,고,4.0
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,67667000,0,80637000,21194000,S110000156,1450566000,M100000001,12,특성화고등학교,N,충북생명산업고등학교,,고,4.0
공립,4,충청북도 보은군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,3000000,2050000,0,13121000,0,S110000157,312197000,M100000001,12,특성화고등학교,N,보은정보고등학교,,,
공립,4,충청북도 청주시 상당구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,6000000,0,394491000,0,S110000159,1829848000,M100000001,12,일반고등학교,N,상당고등학교,,,
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,20000000,10100000,0,297740000,0,S110000168,1227166000,M100000001,12,일반고등학교,N,영동고등학교,,고,4.0
공립,4,충청북도 영동군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,37000000,16619000,0,104867000,0,S110000169,820980000,M100000001,12,특성화고등학교,N,영동산업과학고등학교,,,
공립,4,충청북도 청주시 청원구,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,2400000,0,180325000,0,S110000176,1331074000,M100000001,12,일반고등학교,N,오창고등학교,,,
공립,4,충청북도 옥천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,6300000,0,401317000,0,S110000177,1580018000,M100000001,12,일반고등학교,N,옥천고등학교,,고,4.0
공립,4,충청북도 옥천군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,30000000,8400000,0,88096000,0,S110000179,876885000,M100000001,12,특성화고등학교,N,충북산업과학고등학교,,고,4.0
공립,4,충청북도 음성군,충청북도교육청,충청북도교육청,M100000001,N,복식부기,예산세입,10000000,9000000,0,315549000,0,S110000183,1322393000,M100000001,12,일반고등학교,N,음성고등학교,,고,4.0
