FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,대전광역시 대덕구,대전광역시동부교육지원청,대전광역시교육청,G100000108,1596190,N,1330457160,복식부기,결산세출,200885270,202463020,151727270,330734100,247018360,S060000245,1956991570,26799229.9,G100000001,6,N,대전경덕중학교,중,3.0
사립,3,대전광역시 동구,대전광역시동부교육지원청,대전광역시교육청,G100000108,1980340,N,2636369590,복식부기,결산세출,243535560,146983910,74488820,344490050,361712250,S060000247,2305031210,30572958.7,G100000001,6,N,대전대성여자중학교,,
사립,3,대전광역시 중구,대전광역시동부교육지원청,대전광역시교육청,G100000108,1060850,N,8107000,복식부기,결산세출,262167870,192609890,139054760,270970210,750650860,S060000248,3046420860,10154439.8,G100000001,6,N,대전대성중학교,,
사립,3,대전광역시 중구,대전광역시동부교육지원청,대전광역시교육청,G100000108,1183550,N,931123800,복식부기,결산세출,401501670,162197670,185157590,343162710,483701390,S060000253,3401345690,17587422.8,G100000001,6,N,대전동산중학교,중,3.0
사립,3,대전광역시 동구,대전광역시동부교육지원청,대전광역시교육청,G100000108,723320,N,0,미지정,결산세출,256558970,190212940,64987920,163006650,343214290,S060000254,1965320010,14142294.3,G100000001,6,N,우송중학교,,
사립,3,대전광역시 중구,대전광역시동부교육지원청,대전광역시교육청,G100000108,1206010,N,44249000,미지정,결산세출,278118582,144095510,188656410,131427880,369450900,S060000265,2177133380,12824375.7,G100000001,6,N,대전중앙중학교,중,3.0
사립,3,대전광역시 중구,대전광역시동부교육지원청,대전광역시교육청,G100000108,75980,N,0,미지정,결산세출,263364060,134208910,167579400,180473150,252435950,S060000269,1453110520,33124972.6,G100000001,6,N,동명중학교,중,3.0
사립,3,대전광역시 동구,대전광역시동부교육지원청,대전광역시교육청,G100000108,1802790,N,1062209430,미지정,결산세출,298334200,169973340,136462090,141524580,313054610,S060000271,1809538470,15423135.3,G100000001,6,N,보문중학교,,
사립,3,대전광역시 중구,대전광역시동부교육지원청,대전광역시교육청,G100000108,5248760,N,3058623800,복식부기,결산세출,204701040,117559160,66850990,238049650,430476350,S060000272,2176192530,22653605.3,G100000001,6,N,대전신일중학교,,
사립,3,대전광역시 대덕구,대전광역시동부교육지원청,대전광역시교육청,G100000108,4024090,N,705186530,복식부기,결산세출,317391760,174175510,39680000,296306240,523966020,S060000274,2651486770,10783105.1,G100000001,6,N,신탄진중학교,중,3.0
사립,3,대전광역시 중구,대전광역시동부교육지원청,대전광역시교육청,G100000108,716610,N,760817450,미지정,결산세출,227203750,208746360,25338870,84846110,74253470,S060000275,1292748670,65235885.1,G100000001,6,N,청란여자중학교,,
사립,3,대전광역시 중구,대전광역시동부교육지원청,대전광역시교육청,G100000108,53000,N,0,복식부기,결산세출,254296740,199373400,169156040,316380744,375871340,S060000280,2169066900,13247901.8,G100000001,6,N,호수돈여자중학교,,
사립,3,대전광역시 서구,대전광역시서부교육지원청,대전광역시교육청,G100000138,11052340,N,4076041830,미지정,결산세출,219203680,177787530,191923730,321747270,584941590,S060000456,2730289570,23285679.4,G100000001,6,N,대전대신중학교,,
사립,3,대전광역시 서구,대전광역시서부교육지원청,대전광역시교육청,G100000138,1080930,N,205042110,복식부기,결산세출,181404580,261185820,57570680,262776700,872336720,S060000468,1651650990,21042461.0,G100000001,6,N,대전삼육중학교,,
사립,3,대전광역시 서구,대전광역시서부교육지원청,대전광역시교육청,G100000138,113890,N,403615220,복식부기,결산세출,247415170,160121070,140879770,208530280,595280140,S060000480,2433469840,13826486.4,G100000001,6,N,동방여자중학교,중,3.0
사립,3,대전광역시 유성구,대전광역시서부교육지원청,대전광역시교육청,G100000138,460,N,199584000,복식부기,결산세출,335041960,170199480,55756550,204937300,613502830,S060000482,2304545300,11388762.1,G100000001,6,N,성덕중학교,중,3.0
