SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,대전광역시 대덕구,,대전광역시교육청,대전광역시교육청,G100000001,87000000,N,0,복식부기,예산세출,443838000,129166000,168265000,466184000,953105000,S060000164,5089948000,15005124.7,G100000001,6,특성화고등학교,N,대전생활과학고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,23000000,N,124600000,복식부기,예산세출,437053000,148930000,257922000,204272000,801598000,S060000165,4696905000,15077207.2,G100000001,6,특성화고등학교,N,계룡디지텍고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,10000000,N,60000000,복식부기,예산세출,431471000,139994000,71100000,97974000,898117000,S060000166,5018781000,10992544.1,G100000001,6,일반고등학교,N,남대전고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,5000000,N,24375000,복식부기,예산세출,563194000,234353000,269400000,926069000,3298306000,S060000171,5209001000,10711798.6,G100000001,6,자율고등학교,N,대전대성고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,9489000,N,0,복식부기,예산세출,482964000,186106000,211980000,150451000,1100484000,S060000173,5941888000,13449853.6,G100000001,6,특성화고등학교,N,대전대성여자고등학교
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,21500000,N,10000000,복식부기,예산세출,522900000,271485000,493690000,1322800000,2574119000,S060000181,5589312000,10501269.2,G100000001,6,자율고등학교,N,대전대신고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,1000000,N,344274000,복식부기,예산세출,401845000,111817000,319320000,218137000,1756580000,S060000182,5980663000,13571524.5,G100000001,6,일반고등학교,N,대전동산고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,12500000,N,1984269000,복식부기,예산세출,554959000,147973000,123054000,483650000,1692581000,S060000183,6904697000,20847080.6,G100000001,6,특수목적고등학교,N,동아마이스터고등학교
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,3000000,N,0,복식부기,예산세출,304771000,156360000,486370000,225791000,847644000,S060000187,4582837000,14649164.1,G100000001,6,일반고등학교,N,대전제일고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,33000000,N,943585000,복식부기,예산세출,344665000,77304000,72705000,173204000,791672000,S060000191,4025854000,12523234.5,G100000001,6,일반고등학교,N,대전성모여자고등학교
