SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
,사립,4,대전광역시 대덕구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,92000000,6360000,0,254106000,144515000,S060000164,6840525000,G100000001,6,특성화고등학교,N,대전생활과학고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,30000000,14983000,0,163412000,14270000,S060000165,6471615000,G100000001,6,특성화고등학교,N,계룡디지텍고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,10000000,15649000,0,193471000,10000000,S060000166,6498317000,G100000001,6,일반고등학교,N,남대전고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,100000000,59117000,0,9663654000,646230000,S060000171,60697000,G100000001,6,자율고등학교,N,대전대성고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,22489000,14400000,0,144086000,214269000,S060000173,7688118000,G100000001,6,특성화고등학교,N,대전대성여자고등학교
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,137733000,92065000,0,8910682000,766670000,S060000181,898656000,G100000001,6,자율고등학교,N,대전대신고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,3000000,900000,0,806180000,358220000,S060000182,7965336000,G100000001,6,일반고등학교,N,대전동산고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,15000000,29340000,0,892550000,10000000,S060000183,10956793000,G100000001,6,특수목적고등학교,N,동아마이스터고등학교
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,5000000,15666000,0,728128000,740000,S060000187,5857239000,G100000001,6,일반고등학교,N,대전제일고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,20000000,15400000,0,114135000,4083000,S060000191,6308371000,G100000001,6,일반고등학교,N,대전성모여자고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,8000000,4980000,0,262565000,326552000,S060000193,6526727000,G100000001,6,특성화고등학교,N,대전신일여자고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,32508000,10803000,0,195393000,10000000,S060000197,6680773000,G100000001,6,특성화고등학교,N,대전여자상업고등학교
,사립,4,대전광역시 유성구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,7000000,12720000,0,1786406000,145866000,S060000199,3065362000,G100000001,6,일반고등학교,N,대전예술고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,8000000,17380000,0,814075000,277564000,S060000202,8511147000,G100000001,6,일반고등학교,N,대전중앙고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,0,7570000,0,1101900000,6200000,S060000205,6844840000,G100000001,6,일반고등학교,N,대전한빛고등학교
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,11920000,5670000,0,171193000,15000000,S060000207,6729217000,G100000001,6,일반고등학교,N,동방고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,2000000,3250000,0,966156000,100000000,S060000211,8550995000,G100000001,6,일반고등학교,N,명석고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,0,3570000,0,683818000,291015000,S060000212,7987662000,G100000001,6,일반고등학교,N,보문고등학교
,사립,4,대전광역시 대덕구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,5000000,17100000,0,710050000,418599000,S060000213,6499251000,G100000001,6,일반고등학교,N,대전이문고등학교
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,16509000,7580000,0,1082744000,14000000,S060000214,6290855000,G100000001,6,일반고등학교,N,서대전고등학교
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,1180000,21727000,0,169000000,60000000,S060000216,5278318000,G100000001,6,일반고등학교,N,서대전여자고등학교
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,0,17310000,0,664341000,35138000,S060000217,6806862000,G100000001,6,일반고등학교,N,서일고등학교
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,5000000,16495000,0,474599000,18638000,S060000219,6326332000,G100000001,6,일반고등학교,N,서일여자고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,14650000,9250000,0,694047000,239601000,S060000225,6807322000,G100000001,6,일반고등학교,N,우송고등학교
고,사립,4,대전광역시 유성구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,8817000,3690000,0,423000000,24600000,S060000229,5651893000,G100000001,6,일반고등학교,N,유성여자고등학교
,사립,4,대전광역시 유성구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,0,8586000,0,549882000,52600000,S060000231,6349883000,G100000001,6,일반고등학교,N,중일고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,50005000,1139000,0,526626000,72521000,S060000232,6733977000,G100000001,6,일반고등학교,N,청란여자고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,예산세입,9102000,6550000,0,511788000,309171000,S060000243,6766932000,G100000001,6,일반고등학교,N,호수돈여자고등학교
