SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,대전광역시 대덕구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,84316632,77349570,0,147370150,204605790,S060000164,10804878860,G100000001,6,특성화고등학교,N,대전생활과학고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,1144676907,88044457,0,119955970,128450600,S060000165,11231125220,G100000001,6,특성화고등학교,N,계룡디지텍고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,123328900,27041030,0,475800340,18668590,S060000166,7258193640,G100000001,6,일반고등학교,N,남대전고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,168679770,141378570,0,7439343540,896785310,S060000171,4222592750,G100000001,6,자율고등학교,N,대전대성고등학교
고,사립,4,대전광역시 동구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,1424863850,110217360,0,138688930,294608360,S060000173,11330100650,G100000001,6,특성화고등학교,N,대전대성여자고등학교
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,756812280,185347620,0,6951585490,737873360,S060000181,4798525480,G100000001,6,자율고등학교,N,대전대신고등학교
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,57273710,18414510,0,883085910,404429610,S060000182,8498497400,G100000001,6,일반고등학교,N,대전동산고등학교
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,19214500,119113270,0,949045940,453073860,S060000183,14771009580,G100000001,6,특수목적고등학교,N,동아마이스터고등학교
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,3052072160,106477270,0,733120240,29915480,S060000187,13595666470,G100000001,6,일반고등학교,N,대전제일고등학교
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,1299473120,78762960,0,423534740,168180540,S060000191,10987800350,G100000001,6,일반고등학교,N,대전성모여자고등학교
