SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,대전광역시 대덕구,,대전광역시교육청,대전광역시교육청,G100000001,12000000,N,0,복식부기,예산세출,521962000,210170000,147717000,398424000,982818000,S060000164,5114636000,15718568.1,G100000001,6,특성화고등학교,N,대전생활과학고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,13115000,N,120000000,복식부기,예산세출,422010000,159471000,204317000,327704000,775292000,S060000165,4609423000,17496918.2,G100000001,6,특성화고등학교,N,계룡디지텍고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,5000000,N,0,복식부기,예산세출,385353000,161310000,230080000,303289000,1063136000,S060000166,4820631000,10905788.7,G100000001,6,일반고등학교,N,남대전고등학교,
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,3000000,N,0,복식부기,예산세출,595905000,241362000,165990000,671736000,3641876000,S060000171,5437518000,10725211.4,G100000001,6,자율고등학교,N,대전대성고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,12394000,N,0,복식부기,예산세출,458900000,168761000,283485000,274156000,1151379000,S060000173,6344843000,14963714.3,G100000001,6,특성화고등학교,N,대전대성여자고등학교,
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,8000000,N,10000000,복식부기,예산세출,637169000,331306000,279930000,1604010000,2564424000,S060000181,5543583000,10658662.1,G100000001,6,자율고등학교,N,대전대신고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,1000000,N,0,복식부기,예산세출,421427000,122655000,366420000,336420000,2053009000,S060000182,5940553000,12729316.8,G100000001,6,일반고등학교,N,대전동산고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,12500000,N,0,복식부기,예산세출,618881000,154717000,121104000,801390000,1734392000,S060000183,6860904000,19514939.4,G100000001,6,특수목적고등학교,N,동아마이스터고등학교,
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,17444000,N,0,복식부기,예산세출,316413000,144941000,482836000,335585000,872881000,S060000187,4669998000,13625693.2,G100000001,6,일반고등학교,N,대전제일고등학교,
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,10000000,N,0,복식부기,예산세출,421813000,88490000,45010000,144220000,944426000,S060000191,4174371000,10934953.1,G100000001,6,일반고등학교,N,대전성모여자고등학교,
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,0,N,0,복식부기,예산세출,413840000,134175000,115760000,263098000,1324810000,S060000193,5130662000,16970908.0,G100000001,6,특성화고등학교,N,대전신일여자고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,3786000,N,0,복식부기,예산세출,428642000,132655000,313474000,44985000,844294000,S060000197,5204134000,14199531.6,G100000001,6,특성화고등학교,N,대전여자상업고등학교,
,사립,4,대전광역시 유성구,,대전광역시교육청,대전광역시교육청,G100000001,2005000,N,1332000000,복식부기,예산세출,395524000,36195000,610208000,366502000,670577000,S060000199,3200071000,16208534.3,G100000001,6,일반고등학교,N,대전예술고등학교,
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,2000000,N,0,복식부기,예산세출,393689000,131656000,155288000,243712000,1290047000,S060000202,4950125000,16140804.1,G100000001,6,일반고등학교,N,대전중앙고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,1000000,N,0,복식부기,예산세출,367711000,121322000,302860000,199336000,1775566000,S060000205,4417696000,12762861.5,G100000001,6,일반고등학교,N,대전한빛고등학교,
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,5688000,N,0,복식부기,예산세출,419814000,135354000,30136000,266179000,1092157000,S060000207,5150672000,9530201.3,G100000001,6,일반고등학교,N,동방고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,2000000,N,0,복식부기,예산세출,466613000,90092000,414650000,289645000,1204686000,S060000211,5997615000,12358103.6,G100000001,6,일반고등학교,N,명석고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,2000000,N,0,복식부기,예산세출,345856000,171326000,71550000,368285000,1639325000,S060000212,6373865000,15685676.6,G100000001,6,일반고등학교,N,보문고등학교,
,사립,4,대전광역시 대덕구,,대전광역시교육청,대전광역시교육청,G100000001,10873000,N,0,복식부기,예산세출,418301000,203403000,240274000,205464000,1682183000,S060000213,3869502000,14319654.4,G100000001,6,일반고등학교,N,대전이문고등학교,
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,157568000,N,0,복식부기,예산세출,384380000,209537000,397039000,322890000,1227343000,S060000214,4611797000,12286645.4,G100000001,6,일반고등학교,N,서대전고등학교,
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,1000000,N,0,복식부기,예산세출,411634000,144316000,62080000,68250000,665679000,S060000216,4223212000,14949520.1,G100000001,6,일반고등학교,N,서대전여자고등학교,
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,5000000,N,0,복식부기,예산세출,413185000,129144000,91170000,454852000,1065454000,S060000217,5041706000,12699313.9,G100000001,6,일반고등학교,N,서일고등학교,
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,5000000,N,0,복식부기,예산세출,374266000,131537000,82905000,196356000,932075000,S060000219,4387442000,12916661.7,G100000001,6,일반고등학교,N,서일여자고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,18414000,N,0,복식부기,예산세출,396835000,191092000,354636000,654623000,1594348000,S060000225,4929497000,10502509.7,G100000001,6,일반고등학교,N,우송고등학교,
고,사립,4,대전광역시 유성구,4.0,대전광역시교육청,대전광역시교육청,G100000001,9490000,N,0,복식부기,예산세출,421848000,96524000,132040000,175988000,1081802000,S060000229,4272308000,10936395.8,G100000001,6,일반고등학교,N,유성여자고등학교,
,사립,4,대전광역시 유성구,,대전광역시교육청,대전광역시교육청,G100000001,1000000,N,4500000,복식부기,예산세출,338539000,157420000,180925000,344522000,1084698000,S060000231,4871475000,10548457.7,G100000001,6,일반고등학교,N,중일고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,5100000,N,0,복식부기,예산세출,294135000,206110000,21020000,150667000,985142000,S060000232,5723896000,20291401.1,G100000001,6,일반고등학교,N,청란여자고등학교,
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,38878000,N,0,복식부기,예산세출,386174000,161992000,113770000,293302000,1456789000,S060000243,5260888000,12960996.6,G100000001,6,일반고등학교,N,호수돈여자고등학교,
