SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,9083120,58692468,0,77093690,315047870,S060000193,9502097919,G100000001,6,특성화고등학교,N,대전신일여자고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,1340723,46396471,0,119183600,27660956,S060000197,8127612680,G100000001,6,특성화고등학교,N,대전여자상업고등학교,
,사립,4,대전광역시 유성구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,10981790,31473310,0,1405354670,297790720,S060000199,6217243000,G100000001,6,일반고등학교,N,대전예술고등학교,
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,6640733,52895866,0,463619010,309650401,S060000202,8759515293,G100000001,6,일반고등학교,N,대전중앙고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,323371690,50226060,0,863069090,305659160,S060000205,8536028850,G100000001,6,일반고등학교,N,대전한빛고등학교,
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,17755680,51775710,0,175044100,25744000,S060000207,9669594690,G100000001,6,일반고등학교,N,동방고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,18931124,69694923,0,306196850,136575000,S060000211,9123605460,G100000001,6,일반고등학교,N,명석고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,17597670,102605080,0,501373220,285378430,S060000212,10247003710,G100000001,6,일반고등학교,N,보문고등학교,
,사립,4,대전광역시 대덕구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,4810240,98319650,0,386454480,431071290,S060000213,9507072670,G100000001,6,일반고등학교,N,대전이문고등학교,
고,사립,4,대전광역시 서구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,21445230,52706270,0,231543390,14342000,S060000214,8484318380,G100000001,6,일반고등학교,N,서대전고등학교,
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,3317315,69298060,0,101444080,30400000,S060000216,7359335900,G100000001,6,일반고등학교,N,서대전여자고등학교,
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,26293850,35006560,0,250556360,49145410,S060000217,8493972520,G100000001,6,일반고등학교,N,서일고등학교,
,사립,4,대전광역시 서구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,20147530,55727560,0,199834320,33581930,S060000219,8757618670,G100000001,6,일반고등학교,N,서일여자고등학교,
,사립,4,대전광역시 동구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,19618830,51637690,0,397255930,237201220,S060000225,8113025910,G100000001,6,일반고등학교,N,우송고등학교,
고,사립,4,대전광역시 유성구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,17043450,48741587,0,165052540,41756510,S060000229,6285597980,G100000001,6,일반고등학교,N,유성여자고등학교,
,사립,4,대전광역시 유성구,,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,20712130,45080460,0,305456960,59796150,S060000231,9263716680,G100000001,6,일반고등학교,N,중일고등학교,
고,사립,4,대전광역시 중구,4.0,대전광역시교육청,대전광역시교육청,G100000001,N,미지정,결산세입,15285500,55928190,0,51513440,59232590,S060000232,8955414130,G100000001,6,일반고등학교,N,청란여자고등학교,
,사립,4,대전광역시 중구,,대전광역시교육청,대전광역시교육청,G100000001,N,복식부기,결산세입,376820000,89078910,0,288809760,305428300,S060000243,11639248600,G100000001,6,일반고등학교,N,호수돈여자고등학교,
