파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
광주광역시교육청_사립_초등_결산_세입_2023.csv,2595196360.0,24728020.0,13463383710.0,0.0,81448917.0,590666046.0,초등,3
광주광역시교육청_사립_초등_결산_세입_2022.csv,1447211980.0,18476720.0,12805934350.0,0.0,56134670.0,990982340.0,초등,3
광주광역시교육청_사립_초등_결산_세입_2024.csv,2661022360.0,16500000.0,14080098100.0,0.0,110918059.0,936522188.0,초등,3
광주광역시교육청_사립_중등_결산_세입_2022.csv,120217754570.0,507843950.0,2781618253.0,0.0,218590340.0,3741128867.0,중등,25
광주광역시교육청_사립_중등_결산_세입_2023.csv,123376981630.0,561989180.0,3807442461.0,0.0,428815845.0,2063286722.0,중등,24
광주광역시교육청_사립_중등_결산_세입_2024.csv,129696065257.0,518582151.0,4037598380.0,0.0,631857301.0,746280369.0,중등,24
광주광역시교육청_사립_고등_결산_세입_2022.csv,338427390214.0,5517937690.0,17277450281.0,0.0,1040904877.0,4518450731.0,고등,43
광주광역시교육청_사립_고등_결산_세입_2023.csv,364471553293.0,6526355241.0,20595754470.0,0.0,1864355551.0,8830762734.0,고등,43
광주광역시교육청_사립_고등_결산_세입_2024.csv,382286384310.0,6933812471.0,24782665506.0,0.0,2808504118.0,17156645497.0,고등,43
초등_평균,2234476900.0,19901580.0,13449805386.666666,0.0,82833882.0,839390191.3333334,초등,9
중등_평균,124372561500.52055,529175488.9589041,3531800500.1232877,0.0,423574164.43835616,2204901806.287671,중등,73
고등_평균,361728442605.6667,6326035134.0,20885290085.666668,0.0,1904588182.0,10168619654.0,고등,129
전체_평균,264276191363.83414,4051504536.492891,14564322777.440758,0.0,1314494286.3507109,7015470516.336493,전체,211
