SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,297000,N,0,복식부기,결산세출,73347000,117963115,42516440,55765580,77050160,S140000340,11739420,12622623.8,Q100000001,15,N,강진대구중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,24819000,N,0,복식부기,결산세출,153003800,106391410,23488810,136559890,294354180,S140000341,23965740,3014161.4,Q100000001,15,N,강진여자중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,8025000,N,0,복식부기,결산세출,61625460,88783550,31747160,53993450,48717070,S140000342,10505500,12135887.6,Q100000001,15,N,강진작천중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,69815140,N,0,복식부기,결산세출,197638410,154085870,15250180,220418680,260890290,S140000343,22041820,3917251.6,Q100000001,15,N,강진중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,140190,N,0,복식부기,결산세출,89417340,78119490,20532460,71098070,67158050,S140000344,14620800,10658950.0,Q100000001,15,N,강진칠량중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,0,N,11539000,복식부기,결산세출,103102300,89950570,28456340,33736840,67671080,S140000345,12843030,9386463.8,Q100000001,15,N,도암중학교,
,공립,3,전라남도 강진군,,전라남도강진교육지원청,전라남도교육청,Q100000051,20988000,N,0,복식부기,결산세출,95004880,56601760,89249740,36962070,59362560,S140000346,9606140,18388757.5,Q100000001,15,N,병영중학교,
중,공립,3,전라남도 강진군,3.0,전라남도강진교육지원청,전라남도교육청,Q100000051,3189680,N,0,복식부기,결산세출,110037300,35070000,26186170,37878920,54968940,S140000347,9437270,11070731.2,Q100000001,15,N,성전중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,2083000,N,100717000,복식부기,결산세출,98335570,58979960,11701660,107583430,45966440,S140000384,10987460,18181438.3,Q100000001,15,N,고흥과역중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,6728000,N,72148000,복식부기,결산세출,62313340,54350240,36014110,48019470,54247570,S140000385,13123050,28911981.7,Q100000001,15,N,고흥남양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,17878000,N,0,복식부기,결산세출,74955830,133620180,14530820,35059720,83716200,S140000387,7152810,10791575.3,Q100000001,15,N,고흥도덕중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,5100000,N,0,복식부기,결산세출,118071510,128669740,15002820,76303850,74714240,S140000388,13421110,10029843.5,Q100000001,15,N,고흥도화중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,1473500,N,0,복식부기,결산세출,82505390,65960440,7554190,56543820,47721800,S140000391,15492560,21327053.8,Q100000001,15,N,고흥백양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,17535800,N,0,복식부기,결산세출,124238010,175271270,22022520,138455540,335625400,S140000392,24964010,3420867.6,Q100000001,15,N,고흥여자중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,2196000,N,0,복식부기,결산세출,78749380,48876030,23928370,52238620,55860050,S140000394,11132140,12999075.7,Q100000001,15,N,고흥점암중앙중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,21182500,N,0,복식부기,결산세출,190604690,194330310,166092600,140318610,352376320,S140000395,23163180,4105917.8,Q100000001,15,N,고흥중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,17092000,N,404219990,복식부기,결산세출,94160750,71723720,14708250,34564820,88101430,S140000397,9281930,31906647.4,Q100000001,15,N,고흥풍양중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,10231700,N,101618720,미지정,결산세출,109863280,196292650,18382980,103270650,92777680,S140000399,12025330,14987511.4,Q100000001,15,N,금산중학교,
중,공립,3,전라남도 고흥군,3.0,전라남도고흥교육지원청,전라남도교육청,Q100000055,14019800,N,0,복식부기,결산세출,130593190,278661910,9339010,70108300,246623120,S140000400,23849200,3865972.7,Q100000001,15,N,녹동중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,46610000,N,0,복식부기,결산세출,87670470,25979640,9569940,40454020,29081440,S140000402,9946500,20776000.8,Q100000001,15,N,봉래중학교,
,공립,3,전라남도 고흥군,,전라남도고흥교육지원청,전라남도교육청,Q100000055,660000,N,39504810,복식부기,결산세출,114285290,89908500,10487420,113372580,84142100,S140000405,10020420,12167924.2,Q100000001,15,N,포두중학교,
중,공립,3,전라남도 곡성군,3.0,전라남도곡성교육지원청,전라남도교육청,Q100000060,12336000,N,0,복식부기,결산세출,225432500,448820150,152755330,144926510,340252920,S140000499,23939080,5415512.0,Q100000001,15,N,곡성중학교,
,공립,3,전라남도 곡성군,,전라남도곡성교육지원청,전라남도교육청,Q100000060,2430000,N,0,복식부기,결산세출,97231870,52504100,33631970,103676860,98706330,S140000502,7257960,9415216.4,Q100000001,15,N,석곡중학교,
중,공립,3,전라남도 곡성군,3.0,전라남도곡성교육지원청,전라남도교육청,Q100000060,921000,N,0,복식부기,결산세출,154213950,111830150,26294600,121130270,204242900,S140000503,21244220,3677454.5,Q100000001,15,N,옥과중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,0,N,0,복식부기,결산세출,25114550,2501900,0,91000,2280000,S140000542,0,0.0,Q100000001,15,N,광양골약중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,256000,N,0,복식부기,결산세출,92430720,85619350,25190480,60416430,52331230,S140000543,10269590,12558223.1,Q100000001,15,N,광양다압중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,43392710,N,0,복식부기,결산세출,324719780,823372590,31039440,314978530,539293510,S140000544,35445840,5041151.3,Q100000001,15,N,희양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,24557970,N,0,복식부기,결산세출,239394050,251788750,190708930,223310310,381892210,S140000547,28986510,3060819.0,Q100000001,15,N,광양중동중학교,
중,공립,3,전라남도 광양시,3.0,전라남도광양교육지원청,전라남도교육청,Q100000065,125140000,N,19800000,복식부기,결산세출,351814690,650843090,144017200,207807110,480413150,S140000548,33226860,4493442.2,Q100000001,15,N,광양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,18250000,N,0,복식부기,결산세출,102202980,66644270,20218230,54313680,87203430,S140000551,9407400,21072940.6,Q100000001,15,N,광양진월중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,25641000,N,0,복식부기,결산세출,244214430,120421900,240429950,161641060,390609610,S140000553,32290960,3727757.4,Q100000001,15,N,광영중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,18164000,N,0,복식부기,결산세출,202815960,292078500,156999510,309969800,377005820,S140000554,90541410,3327758.6,Q100000001,15,N,동광양중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,19391180,N,29904600,복식부기,결산세출,83396750,40030490,24086150,73020410,63484390,S140000555,12124360,15019057.8,Q100000001,15,N,옥곡중학교,
,공립,3,전라남도 광양시,,전라남도광양교육지원청,전라남도교육청,Q100000065,6907550,N,8899200,복식부기,결산세출,100975400,50918980,27114150,56353250,40178730,S140000556,14812480,18009396.5,Q100000001,15,N,진상중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,1467000,N,0,복식부기,결산세출,92015220,348006400,12896880,61814650,36436860,S140000635,11864500,20907463.3,Q100000001,15,N,구례동중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,14780000,N,52893700,복식부기,결산세출,100112400,55379730,11465510,96389480,56322710,S140000636,8236000,11634692.1,Q100000001,15,N,구례북중학교,
중,공립,3,전라남도 구례군,3.0,전라남도구례교육지원청,전라남도교육청,Q100000071,1470000,N,0,복식부기,결산세출,87634200,120650140,18191670,90063690,87920340,S140000637,13110210,13517427.4,Q100000001,15,N,구례산동중학교,
,공립,3,전라남도 구례군,,전라남도구례교육지원청,전라남도교육청,Q100000071,1337000,N,0,복식부기,결산세출,160822270,234259890,30356050,113583050,252625870,S140000638,21262240,4285507.2,Q100000001,15,N,구례여자중학교,
,공립,3,전라남도 구례군,,전라남도구례교육지원청,전라남도교육청,Q100000071,9460200,N,0,복식부기,결산세출,167932440,194845280,153792550,118898240,263797600,S140000639,33616670,4508818.1,Q100000001,15,N,구례중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,9315000,N,0,복식부기,결산세출,88353070,107847130,32713630,79342460,55210750,S140000672,10924720,11627477.6,Q100000001,15,N,나주공산중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,47323110,N,0,복식부기,결산세출,199771270,237938260,72984990,266609900,604745330,S140000674,40441320,2865134.9,Q100000001,15,N,나주금천중학교,
,공립,3,전라남도 나주시,,전라남도나주교육지원청,전라남도교육청,Q100000076,3357000,N,0,복식부기,결산세출,94050550,94083380,29085610,95986620,121715250,S140000675,21082930,12088456.3,Q100000001,15,N,나주다시중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,736000,N,0,복식부기,결산세출,91135340,40411160,13096220,51226230,49265610,S140000676,13897230,15280458.2,Q100000001,15,N,나주동강중학교,
중,공립,3,전라남도 나주시,3.0,전라남도나주교육지원청,전라남도교육청,Q100000076,220000,N,0,복식부기,결산세출,77676740,74557140,15765800,45864920,88075020,S140000677,11506060,19604105.0,Q100000001,15,N,나주문평중학교,
