FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,전라남도 목포시,전라남도목포교육지원청,전라남도교육청,A000000001,7080120,N,0,복식부기,결산세출,194292580,136055620,404126100,307336365,600010960,S000003504,181592250,4464619.5,A000000001,15,N,광주교육대학교목포부설초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,71046730,N,0,미지정,결산세출,112057040,110784990,248189980,155040850,127588840,S140000348,16987800,12949172.8,Q100000001,15,N,강진동초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,18555030,N,0,미지정,결산세출,291751670,318544656,669684790,553230654,616333360,S140000351,51994770,3877069.1,Q100000001,15,N,강진중앙초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,7622000,N,0,미지정,결산세출,97516122,67236510,205221150,151700080,138324760,S140000352,17046600,11224052.8,Q100000001,15,N,계산초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,15025420,N,0,미지정,결산세출,116027140,104550020,154220100,141695230,128675770,S140000353,14833850,20455379.7,Q100000001,15,N,군동초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,19119580,N,0,복식부기,결산세출,109870700,84943920,172262200,90889530,173857930,S140000354,30802800,27269866.4,Q100000001,15,N,대구초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,8274000,N,0,미지정,결산세출,231087020,141597440,172071710,160525860,133773240,S140000356,14826620,33159841.9,Q100000001,15,N,도암초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,5362000,N,0,미지정,결산세출,124644640,110275960,133269840,97484560,89446520,S140000358,19653570,16575345.4,Q100000001,15,N,마량초등학교,초,2.0,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,1655000,N,0,복식부기,결산세출,96986370,101994350,131418240,111833260,79165450,S140000359,14485470,22397422.5,Q100000001,15,N,병영초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,20408030,N,0,복식부기,결산세출,129462580,88403090,158095750,67407230,158802470,S140000360,11899600,18127964.3,Q100000001,15,N,성전초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,1713000,N,0,미지정,결산세출,110948070,56009960,128286300,110238210,107038100,S140000362,14538250,17057157.7,Q100000001,15,N,신전초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,14423000,N,0,복식부기,결산세출,127807680,60415580,141467210,220067210,103700950,S140000363,25752160,46242252.7,Q100000001,15,N,옴천초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,18392000,N,0,복식부기,결산세출,120528990,210862360,136682370,211206690,110927250,S140000364,14538520,32925527.2,Q100000001,15,N,작천초등학교,,,
공립,2,전라남도 강진군,전라남도강진교육지원청,전라남도교육청,Q100000051,22455570,N,0,미지정,결산세출,118737090,100547580,154024000,111013770,161545970,S140000367,17798060,18543838.9,Q100000001,15,N,칠량초등학교,초,2.0,
공립,2,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,22352100,N,0,복식부기,결산세출,227400940,346656040,576457660,527920190,563311140,S140000407,49867060,3348719.4,Q100000001,15,N,고흥동초등학교,,,
공립,2,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,9369000,N,698442430,복식부기,결산세출,121983710,70672210,180164830,148797670,130630980,S140000410,17159590,28692092.1,Q100000001,15,N,과역초등학교,,,
공립,2,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,6621000,N,0,복식부기,결산세출,102434450,83954500,213236940,144561360,218461310,S140000416,18541580,11936532.4,Q100000001,15,N,금산초등학교,초,2.0,
공립,2,전라남도 고흥군,전라남도고흥교육지원청,전라남도교육청,Q100000055,15815710,N,20724000,복식부기,결산세출,130855070,48221390,136086810,91443150,169656930,S140000420,12258390,34725636.1,Q100000001,15,N,남양초등학교,,,
