SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,11701620,20885630,0,206606760,71800000,S070000129,2081727170,H100000001,7,N,남창중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,9149260,18046430,0,83495530,1000000,S070000130,1514490420,H100000001,7,N,대현중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,6647440,14556810,0,160775480,3120000,S070000131,1873158510,H100000001,7,N,동평중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,1798430,5227600,0,23800500,0,S070000132,537024380,H100000001,7,N,두광중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,2873920,23126940,0,92963760,1100000,S070000133,1556177210,H100000001,7,N,범서중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,7107310,5194010,0,31393520,0,S070000134,680601290,H100000001,7,N,삼호중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,11708860,8296910,0,73093940,0,S070000135,819119950,H100000001,7,N,상북중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,9870980,18990810,0,264755620,220517140,S070000136,1233446040,H100000001,7,N,서생중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,10891355,19289060,0,81212130,2890000,S070000137,1053808640,H100000001,7,N,신일중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,3704600,14312970,0,162520570,200000,S070000138,1504222840,H100000001,7,N,신정중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,4671750,13007700,0,118097270,400000,S070000139,1337320450,H100000001,7,N,신언중학교,
,공립,3,울산광역시 울주군,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,8470120,13863390,0,81531620,17752000,S070000140,1398509210,H100000001,7,N,언양중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,6245120,17306340,0,133055990,150000,S070000141,1429500910,H100000001,7,N,옥동중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,14381304,23101468,0,124155150,200000,S070000142,1307563670,H100000001,7,N,옥현중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,4236480,13170650,0,78659810,243343120,S070000143,1313866840,H100000001,7,N,온산중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,13618910,11758430,0,169154170,600000,S070000144,1607536940,H100000001,7,N,울산서여자중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,3304939,22593870,0,55105460,9100000,S070000145,916725030,H100000001,7,N,월평중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,9488770,18563000,0,188197520,0,S070000146,1614979100,H100000001,7,N,울산중앙중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,1989278,3807980,0,37210820,4000000,S070000147,654293880,H100000001,7,N,웅촌중학교,
중,공립,3,울산광역시 울주군,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,4348840,11806070,0,52587800,0,S070000148,761840730,H100000001,7,N,청량중학교,
,공립,3,울산광역시 남구,,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,5584947,8035230,0,211036750,100000,S070000149,1005159650,H100000001,7,N,울산강남중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,미지정,결산세입,3468990,6695490,0,42938380,5000000,S070000150,776221880,H100000001,7,N,태화중학교,
중,공립,3,울산광역시 남구,3.0,울산광역시강남교육지원청,울산광역시교육청,H100000041,N,복식부기,결산세입,3442020,58827350,0,184772650,0,S070000151,2839415840,H100000001,7,N,학성중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,미지정,결산세입,4644150,44643170,0,83268550,0,S070000331,1292977600,H100000001,7,N,강동중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,7423880,6879570,0,112560650,100000,S070000332,1347124190,H100000001,7,N,농소중학교,
중,공립,3,울산광역시 동구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,미지정,결산세입,7600500,9831330,0,97566730,0,S070000333,1086294820,H100000001,7,N,대송중학교,
중,공립,3,울산광역시 동구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,6633130,7826220,0,83657110,1997800,S070000334,1103534520,H100000001,7,N,명덕여자중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,4366590,10900020,0,124377080,5696000,S070000335,1441283150,H100000001,7,N,무룡중학교,
,공립,3,울산광역시 동구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,미지정,결산세입,7115270,14280060,0,125043100,0,S070000336,1438034720,H100000001,7,N,방어진중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,13056557,26487768,0,141360990,200240,S070000337,1513325430,H100000001,7,N,성안중학교,
,공립,3,울산광역시 중구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,10317650,41506410,0,64613500,0,S070000339,1915666570,H100000001,7,N,약사중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,7986630,10741995,0,145200630,200000,S070000340,1517748000,H100000001,7,N,외솔중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,4750670,9459370,0,42260800,0,S070000341,1024587920,H100000001,7,N,가온중학교,
,공립,3,울산광역시 중구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,미지정,결산세입,7944670,9997900,0,121457580,2020000,S070000342,1169037410,H100000001,7,N,울산제일중학교,
,공립,3,울산광역시 동구,,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,미지정,결산세입,5722060,10812010,0,115560990,1100000,S070000344,1425984190,H100000001,7,N,일산중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,미지정,결산세입,3319990,28514520,0,104332370,320000,S070000345,1532611700,H100000001,7,N,천곡중학교,
중,공립,3,울산광역시 중구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,복식부기,결산세입,8830560,34363360,0,63356840,10300000,S070000347,976814350,H100000001,7,N,학성여자중학교,
중,공립,3,울산광역시 북구,3.0,울산광역시강북교육지원청,울산광역시교육청,H100000058,N,미지정,결산세입,8440570,14797080,0,61382150,3000000,S070000351,975729890,H100000001,7,N,화봉중학교,
