FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,경상남도 진주시,교육부,경상남도교육청,A000000001,N,복식부기,예산세입,75000000,9190000,0,266494000,519910000,S000003526,852828000,A000000001,17,N,진주교육대학교부설초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1660000,0,36447000,0,S160000768,859470000,S100000001,17,N,거제초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,8000000,2640000,0,272824000,0,S160000771,1351059000,S100000001,17,N,계룡초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,20000000,2400000,0,550098000,0,S160000778,1997532000,S100000001,17,N,국산초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,15000000,6142000,0,365306000,0,S160000780,1581025000,S100000001,17,N,기성초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,15000000,1300000,0,75461000,0,S160000782,572195000,S100000001,17,N,능포초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,15000000,1460000,0,70213000,0,S160000791,657474000,S100000001,17,N,동부초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,Y,복식부기,,0,0,0,0,0,S160000795,0,S100000001,17,Y,동부초등학교율포분교장,,,본교와 분교가 같은 예산 사용.
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,910000,0,94136000,0,S160000799,888660000,S100000001,17,N,마전초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,500000,0,13681000,0,S160000802,388797000,S100000001,17,N,명사초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,3948000,0,48853000,0,S160000807,526382000,S100000001,17,N,사등초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,4000000,1030000,0,28842000,0,S160000811,498963000,S100000001,17,N,송정초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,2530000,0,462958000,0,S160000813,1454936000,S100000001,17,N,수월초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10730000,2270000,0,17481000,0,S160000814,574033000,S100000001,17,N,숭덕초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1410000,0,339128000,0,S160000818,1255581000,S100000001,17,N,신현초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,40000000,1950000,0,341601000,0,S160000820,1548213000,S100000001,17,N,아주초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1050000,0,126237000,0,S160000822,756809000,S100000001,17,N,연초초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1030000,0,24907000,0,S160000824,468075000,S100000001,17,N,오량초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,0,0,0,41079000,0,S160000826,750610000,S100000001,17,N,오비초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,3000000,4500000,0,253820000,0,S160000827,1112450000,S100000001,17,N,옥포초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1240000,0,99193000,0,S160000828,523641000,S100000001,17,N,외간초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,9000000,460000,0,21532000,42757000,S160000829,535037000,S100000001,17,N,외포초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1050000,0,118477000,0,S160000835,1069947000,S100000001,17,N,일운초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1150000,0,17139000,0,S160000838,576304000,S100000001,17,N,장목초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,20000000,3200000,0,297724000,0,S160000843,1182466000,S100000001,17,N,장승포초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,0,2200000,0,223450000,0,S160000844,719692000,S100000001,17,N,장평초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,6000000,4000000,0,527662000,80314000,S160000845,1645017000,S100000001,17,N,중곡초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,510000,0,25138000,0,S160000846,543596000,S100000001,17,N,창호초등학교,,,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,3000000,1410000,0,15200000,0,S160000848,367261000,S100000001,17,N,칠천초등학교,초,2.0,
공립,2,경상남도 거제시,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,8000000,1110000,0,122433000,0,S160000850,706913000,S100000001,17,N,하청초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,10000000,310000,0,18016000,0,S160000924,442909000,S100000001,17,N,가북초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,5500000,3000000,0,30160000,0,S160000930,510496000,S100000001,17,N,가조초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,10000000,9880000,0,111588000,0,S160000934,830231000,S100000001,17,N,거창초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,3325000,475000,0,20475000,24850000,S160000936,470074000,S100000001,17,N,고제초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,8000000,1170000,0,18016000,0,S160000940,458304000,S100000001,17,N,남상초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,5000000,530000,0,19871000,0,S160000942,371312000,S100000001,17,N,남하초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,7000000,1965000,0,19871000,0,S160000947,477012000,S100000001,17,N,마리초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,5000000,2550000,0,20817000,0,S160000952,469897000,S100000001,17,N,북상초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,7000000,800000,0,17830000,0,S160000960,466165000,S100000001,17,N,신원초등학교,초,2.0,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,6000000,1550000,0,25593000,36005000,S160000971,492056000,S100000001,17,N,웅양초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,30000000,920000,0,19769000,0,S160000974,594026000,S100000001,17,N,월천초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,10000000,1630000,0,22561000,0,S160000975,420235000,S100000001,17,N,위천초등학교,초,2.0,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,13000000,1475000,0,19871000,38910000,S160000978,531682000,S100000001,17,N,주상초등학교,,,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,8000000,2000000,0,158359000,0,S160000984,1147931000,S100000001,17,N,창남초등학교,초,2.0,
공립,2,경상남도 거창군,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,10785000,3670000,0,149260000,42202000,S160000985,1262645000,S100000001,17,N,창동초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,500000,0,0,17710000,0,S160001037,637491000,S100000001,17,N,개천초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,9000000,1400000,0,22146000,0,S160001040,690632000,S100000001,17,N,거류초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,18000000,6020000,0,268894000,0,S160001043,1790896000,S100000001,17,N,고성초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,3000000,1272000,0,15690000,0,S160001045,528203000,S100000001,17,N,구만초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,10000000,2100000,0,176182000,0,S160001047,1203052000,S100000001,17,N,대성초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,5000000,3000000,0,20971000,0,S160001052,731956000,S100000001,17,N,대흥초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,3000000,900000,0,17214000,0,S160001056,547558000,S100000001,17,N,동광초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,8000000,1030000,0,19653000,25431000,S160001059,408191000,S100000001,17,N,동해초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,3500000,1292000,0,14478000,0,S160001061,430578000,S100000001,17,N,마암초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,10000000,960000,0,18658000,0,S160001062,645205000,S100000001,17,N,방산초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,7000000,1290000,0,21748000,39000000,S160001068,510243000,S100000001,17,N,삼산초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,0,1230000,0,17965000,0,S160001074,464781000,S100000001,17,N,상리초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,3500000,650000,0,18373000,48380000,S160001082,442892000,S100000001,17,N,영오초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,10000000,1090000,0,14906000,0,S160001084,311511000,S100000001,17,Y,영오초등학교영현분교장,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,3000000,350000,0,19563000,0,S160001086,573058000,S100000001,17,N,율천초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,7500000,1260000,0,20484000,0,S160001088,619245000,S100000001,17,N,철성초등학교,,,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,5000000,300000,0,20226000,0,S160001090,714759000,S100000001,17,N,하이초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,10000000,1104000,0,27492000,0,S160001092,311166000,S100000001,17,N,하일초등학교,초,2.0,
공립,2,경상남도 고성군,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,2000000,1420000,0,48456000,0,S160001094,684885000,S100000001,17,N,회화초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,15500000,2000000,0,234162000,0,S160001157,1561382000,S100000001,17,N,김해가야초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,2000000,0,458766000,0,S160001158,1215933000,S100000001,17,N,경운초등학교,초,2.0,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,0,1100000,0,86849000,0,S160001159,772988000,S100000001,17,N,구봉초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,2950000,0,250317000,0,S160001160,1548979000,S100000001,17,N,구산초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,4000000,4340000,0,50088000,0,S160001162,519952000,S100000001,17,N,금동초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,3000000,3000000,0,64263000,0,S160001163,517475000,S100000001,17,N,금산초등학교,초,2.0,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,3000000,2450000,0,250177000,0,S160001164,1282851000,S100000001,17,N,김해내동초등학교,초,2.0,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,2000000,2840000,0,178065000,0,S160001165,1175782000,S100000001,17,N,김해동광초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,7000000,1800000,0,324087000,0,S160001166,1640445000,S100000001,17,N,김해봉황초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,26000000,3030000,0,523697000,0,S160001168,1837039000,S100000001,17,N,김해부곡초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,5300000,0,581724000,0,S160001169,1853047000,S100000001,17,N,김해삼성초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,9000000,11600000,0,370344000,0,S160001170,1717129000,S100000001,17,N,김해외동초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,12500000,0,152895000,0,S160001171,775201000,S100000001,17,N,김해합성초등학교,,,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,1948000,5350000,0,191787000,0,S160001172,1473933000,S100000001,17,N,김해활천초등학교,초,2.0,
공립,2,경상남도 김해시,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,1000000,1150000,0,38989000,0,S160001176,510499000,S100000001,17,N,대감초등학교,초,2.0,
