SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,경상남도 진주시,3.0,교육부,경상남도교육청,A000000001,N,복식부기,예산세입,30000000,19800000,0,153911000,639271000,S000003605,813468000,A000000001,17,N,경상국립대학교사범대학부설중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,10700000,0,243047000,0,S160000750,1752396000,S100000001,17,N,거제고현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,1082000,0,83586000,0,S160000752,815675000,S100000001,17,N,거제제일중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,5000000,0,315248000,0,S160000753,2105970000,S100000001,17,N,거제중앙중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,5000000,1710000,0,35445000,0,S160000756,705041000,S100000001,17,N,성포중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,10000000,1000000,0,22721000,0,S160000757,453161000,S100000001,17,N,동부중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,15000000,6650000,0,243279000,0,S160000759,1521751000,S100000001,17,N,신현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,8000000,25910000,0,45264000,0,S160000760,764813000,S100000001,17,N,연초중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,8000000,8550000,0,211022000,0,S160000761,1502937000,S100000001,17,N,옥포중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,17774000,12530000,0,46845000,0,S160000764,857805000,S100000001,17,N,지세포중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,N,복식부기,예산세입,3000000,1280000,0,28612000,0,S160000765,404027000,S100000001,17,N,하청중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,2000000,910000,0,21173000,0,S160000909,386019000,S100000001,17,N,가조중학교,
,공립,3,경상남도 거창군,,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,4000000,2650000,0,135592000,46780000,S160000912,1044482000,S100000001,17,N,거창여자중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,9000000,3460000,0,129866000,0,S160000913,1291183000,S100000001,17,N,거창중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,Y,복식부기,,0,0,0,0,0,S160000914,0,S100000001,17,Y,거창중학교고제분교장,본교에서 입력함.
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,N,복식부기,예산세입,1000000,1420000,0,14098000,0,S160000920,326300000,S100000001,17,N,웅양중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,3000000,3856000,0,31364000,0,S160001022,613765000,S100000001,17,N,고성동중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,6000000,1300000,0,93227000,0,S160001023,1186066000,S100000001,17,N,고성여자중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,5000000,2580000,0,85868000,0,S160001024,1064292000,S100000001,17,N,고성중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,7000000,670000,0,18673000,0,S160001027,409052000,S100000001,17,N,동해중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,18531000,3169000,0,19054000,0,S160001030,550190000,S100000001,17,N,영천중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,N,복식부기,예산세입,4000000,2164000,0,40899000,10650000,S160001035,715883000,S100000001,17,N,회화중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,2750000,0,153337000,0,S160001135,1501585000,S100000001,17,N,가야중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,4465000,0,203935000,0,S160001136,2001911000,S100000001,17,N,경운중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,3000000,2500000,0,26769000,0,S160001137,618323000,S100000001,17,N,김해대동중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,1955000,0,158295000,0,S160001138,1466451000,S100000001,17,N,김해서중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,3000000,22200000,0,37340000,0,S160001139,824890000,S100000001,17,N,김해여자중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,6000000,6000000,0,54701000,0,S160001141,928691000,S100000001,17,N,김해중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,6000000,1800000,0,74605000,0,S160001142,1007685000,S100000001,17,N,내동중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,3000000,5250000,0,205358000,0,S160001144,1361155000,S100000001,17,N,삼정중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,3630000,0,32598000,0,S160001145,460980000,S100000001,17,N,생림중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,1000000,19000000,0,99879000,0,S160001146,1176651000,S100000001,17,N,신어중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,3000000,2100000,0,124744000,0,S160001147,1247916000,S100000001,17,N,영운중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,8000000,20000000,0,331545000,0,S160001148,2047875000,S100000001,17,N,월산중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,5000000,3920000,0,120460000,0,S160001149,1752878000,S100000001,17,N,임호중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,8000000,2000000,0,329317000,0,S160001152,2517416000,S100000001,17,N,진영장등중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,N,복식부기,예산세입,3000000,3000000,0,101986000,0,S160001154,1472129000,S100000001,17,N,한얼중학교,
,공립,3,경상남도 남해군,,남해교육지원청,경상남도교육청,S100000171,N,복식부기,예산세입,6000000,4420000,0,87637000,0,S160001256,874458000,S100000001,17,N,남해여자중학교,
,공립,3,경상남도 남해군,,남해교육지원청,경상남도교육청,S100000171,N,복식부기,예산세입,4750000,3336000,0,59282000,0,S160001257,884282000,S100000001,17,N,남해중학교,
,공립,3,경상남도 남해군,,남해교육지원청,경상남도교육청,S100000171,N,복식부기,예산세입,5000000,1932000,0,31264000,0,S160001259,490349000,S100000001,17,N,미조중학교,
,공립,3,경상남도 남해군,,남해교육지원청,경상남도교육청,S100000171,N,복식부기,예산세입,5000000,300000,0,16074000,0,S160001262,324060000,S100000001,17,N,설천중학교,
,공립,3,경상남도 창원시 마산합포구,,창원교육지원청,경상남도교육청,S100003752,Y,복식부기,,0,0,0,0,0,S160001355,0,S100000001,17,Y,구산중학교구남분교장,본교 공시내용에 포함
,공립,3,경상남도 창원시 마산회원구,,창원교육지원청,경상남도교육청,S100000187,N,복식부기,예산세입,3000000,10000000,0,75900000,0,S160001358,1479798000,S100000001,17,N,구암중학교,
