SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,3,경상남도 진주시,3.0,교육부,경상남도교육청,A000000001,2000000,N,2000000,복식부기,예산세출,330254000,143090000,61780000,203601000,787096000,S000003605,126629000,3247941.2,A000000001,17,N,경상국립대학교사범대학부설중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,5000000,N,0,복식부기,예산세출,359286000,124634000,89416000,256059000,1131488000,S160000750,50260000,2638930.6,S100000001,17,N,거제고현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,5000000,N,0,복식부기,예산세출,154969000,100229000,22320000,185018000,418515000,S160000752,24292000,5584926.4,S100000001,17,N,거제제일중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,5000000,N,0,복식부기,예산세출,339507000,133834000,134272000,293390000,1431089000,S160000753,94126000,2355831.4,S100000001,17,N,거제중앙중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,5000000,N,0,복식부기,예산세출,171630000,70324000,22320000,54129000,380848000,S160000756,42945000,6497356.5,S100000001,17,N,성포중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,3000000,N,0,복식부기,예산세출,146350000,49150000,19124000,44635000,210909000,S160000757,13714000,10584391.3,S100000001,17,N,동부중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,2000000,N,0,복식부기,예산세출,289914000,88419000,78300000,266309000,1015318000,S160000759,46420000,2702995.5,S100000001,17,N,신현중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,1000000,N,20800000,복식부기,예산세출,193439000,101796000,20650000,126460000,359130000,S160000760,20712000,6698309.5,S100000001,17,N,연초중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,3000000,N,0,복식부기,예산세출,299631000,95185000,37430000,207049000,1042674000,S160000761,45540000,2537403.2,S100000001,17,N,옥포중학교,
,공립,3,경상남도 거제시,,거제교육지원청,경상남도교육청,S100000106,5972000,N,0,복식부기,예산세출,204735000,138407000,28210000,140202000,398388000,S160000764,19040000,5880213.8,S100000001,17,N,지세포중학교,
중,공립,3,경상남도 거제시,3.0,거제교육지원청,경상남도교육청,S100000106,0,N,0,복식부기,예산세출,155188000,66224000,16900000,61517000,116520000,S160000765,20570000,5904310.8,S100000001,17,N,하청중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,2270000,N,0,복식부기,예산세출,74907000,77922000,65170000,46832000,94161000,S160000909,48840000,10252550.0,S100000001,17,N,가조중학교,
,공립,3,경상남도 거창군,,거창교육지원청,경상남도교육청,S100000123,1700000,N,0,복식부기,예산세출,253429000,70581000,28380000,179108000,636870000,S160000912,63436000,4139275.2,S100000001,17,N,거창여자중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,2596000,N,0,복식부기,예산세출,241938000,119153000,147435000,136772000,718411000,S160000913,67204000,4609353.7,S100000001,17,N,거창중학교,
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,0,Y,0,복식부기,,0,0,0,0,0,S160000914,0,,S100000001,17,Y,거창중학교고제분교장,본교에서 입력함.
중,공립,3,경상남도 거창군,3.0,거창교육지원청,경상남도교육청,S100000123,1000000,N,0,복식부기,예산세출,87644000,83919000,32365000,42178000,74058000,S160000920,21654000,16324666.7,S100000001,17,N,웅양중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,1000000,N,0,복식부기,예산세출,122237000,152277000,26112000,61564000,274115000,S160001022,14680000,8578750.0,S100000001,17,N,고성동중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,3000000,N,100278000,복식부기,예산세출,254499000,83343000,49400000,110167000,648326000,S160001023,37580000,3412713.5,S100000001,17,N,고성여자중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,2000000,N,0,복식부기,예산세출,217670000,87631000,168014000,120830000,531800000,S160001024,29795000,5011861.5,S100000001,17,N,고성중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,1000000,N,0,복식부기,예산세출,104213000,58339000,35040000,104035000,87199000,S160001027,45569000,20733095.2,S100000001,17,N,동해중학교,
,공립,3,경상남도 고성군,,고성교육지원청,경상남도교육청,S100000137,3000000,N,0,복식부기,예산세출,151734000,68529000,22800000,48560000,271517000,S160001030,24804000,22728615.4,S100000001,17,N,영천중학교,
중,공립,3,경상남도 고성군,3.0,고성교육지원청,경상남도교육청,S100000137,1500000,N,0,복식부기,예산세출,137929000,172846000,25756000,121247000,291849000,S160001035,22469000,9917897.4,S100000001,17,N,회화중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,2000000,N,0,복식부기,예산세출,391387000,43480000,33101000,172717000,979785000,S160001135,40202000,2866675.9,S100000001,17,N,가야중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,3000000,N,0,복식부기,예산세출,333507000,203645000,163686000,198813000,1260880000,S160001136,51780000,3137834.3,S100000001,17,N,경운중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,1500000,N,0,복식부기,예산세출,206220000,92045000,22133000,43894000,238300000,S160001137,46500000,13011840.0,S100000001,17,N,김해대동중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,5410000,N,0,복식부기,예산세출,294158000,115862000,108262000,150341000,919372000,S160001138,38296000,3427943.3,S100000001,17,N,김해서중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,3010000,N,0,복식부기,예산세출,270929000,118488000,63394000,58009000,321504000,S160001139,52096000,6338785.7,S100000001,17,N,김해여자중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,1500000,N,0,복식부기,예산세출,345974000,75118000,109446000,64575000,348147000,S160001141,50632000,7540848.5,S100000001,17,N,김해중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,1080000,N,0,복식부기,예산세출,245014000,63421000,24055000,88961000,596535000,S160001142,71024000,4449346.9,S100000001,17,N,내동중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,3000000,N,0,복식부기,예산세출,286434000,91384000,128496000,175849000,844000000,S160001144,45600000,3149526.0,S100000001,17,N,삼정중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,1000000,N,0,복식부기,예산세출,143010000,54253000,23858000,59065000,211338000,S160001145,9684000,16200258.1,S100000001,17,N,생림중학교,
중,공립,3,경상남도 김해시,3.0,김해교육지원청,경상남도교육청,S100000152,1505000,N,0,복식부기,예산세출,291299000,126004000,83670000,130132000,619072000,S160001146,44848000,4440171.2,S100000001,17,N,신어중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,2000000,N,0,복식부기,예산세출,313693000,113164000,97085000,142860000,682348000,S160001147,26610000,4767335.6,S100000001,17,N,영운중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,10000000,N,0,복식부기,예산세출,368852000,109264000,131355000,386183000,1339666000,S160001148,62100000,2704966.3,S100000001,17,N,월산중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,5000000,N,0,복식부기,예산세출,295741000,123803000,95826000,154879000,1156000000,S160001149,51009000,3355183.6,S100000001,17,N,임호중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,6000000,N,0,복식부기,예산세출,461458000,152012000,304139000,317654000,1540761000,S160001152,74709000,4456681.7,S100000001,17,N,진영장등중학교,
,공립,3,경상남도 김해시,,김해교육지원청,경상남도교육청,S100000152,2500000,N,0,복식부기,예산세출,314463000,143330000,94358000,86582000,904822000,S160001154,34060000,3390804.7,S100000001,17,N,한얼중학교,
,공립,3,경상남도 남해군,,남해교육지원청,경상남도교육청,S100000171,3500000,N,35330000,복식부기,예산세출,176890000,122865000,26690000,74847000,506643000,S160001256,25750000,4814430.7,S100000001,17,N,남해여자중학교,
,공립,3,경상남도 남해군,,남해교육지원청,경상남도교육청,S100000171,1500000,N,0,복식부기,예산세출,243762000,77840000,38860000,76668000,487200000,S160001257,25820000,4173903.5,S100000001,17,N,남해중학교,
,공립,3,경상남도 남해군,,남해교육지원청,경상남도교육청,S100000171,5000000,N,0,복식부기,예산세출,111420000,68340000,14440000,73068000,243189000,S160001259,13088000,14681805.6,S100000001,17,N,미조중학교,
