파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경상북도교육청_사립_초등_예산_세입_2023.csv,12468246000,978905000,941310000,0,47048000,0,초등
경상북도교육청_사립_초등_예산_세입_2022.csv,11832305000,1088720000,928687000,0,28313000,0,초등
경상북도교육청_사립_초등_예산_세입_2024.csv,10487209000,1119518000,972484000,0,117938000,0,초등
경상북도교육청_사립_중등_예산_세입_2024.csv,190246686000,4047172000,9057992000,0,511145000,108974000,중등
경상북도교육청_사립_중등_예산_세입_2023.csv,194388678000,4447508000,8656855000,0,372089000,111976000,중등
경상북도교육청_사립_중등_예산_세입_2022.csv,189300129000,4130699000,8513317000,0,248354000,148147000,중등
경상북도교육청_사립_고등_예산_세입_2023.csv,366616388000,14405471000,70184849000,0,2184470000,692055000,고등
경상북도교육청_사립_고등_예산_세입_2022.csv,366084969000,13348601000,70447056000,0,1094403000,533180000,고등
경상북도교육청_사립_고등_예산_세입_2024.csv,378250203000,15443326000,75367781000,0,2168783000,276335000,고등
초등_합계,34787760000,3187143000,2842481000,0,193299000,0,초등
중등_합계,573935493000,12625379000,26228164000,0,1131588000,369097000,중등
고등_합계,1110951560000,43197398000,215999686000,0,5447656000,1501570000,고등
2023_합계,573473312000,19831884000,79783014000,0,2603607000,804031000,전체
2022_합계,567217403000,18568020000,79889060000,0,1371070000,681327000,전체
2024_합계,578984098000,20610016000,85398257000,0,2797866000,385309000,전체
