파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
대구광역시교육청_사립_초등_예산_세입_2024.csv,0,140000000,24103996000,0,140515000,90000000,초등
대구광역시교육청_사립_초등_예산_세입_2022.csv,0,85170000,21781464000,0,101560000,96000000,초등
대구광역시교육청_사립_초등_예산_세입_2023.csv,0,139500000,23265313000,0,125925000,116000000,초등
대구광역시교육청_사립_중등_예산_세입_2024.csv,125252081000,914786000,4641752000,0,630987000,193601000,중등
대구광역시교육청_사립_고등_예산_세입_2024.csv,293295291000,6853299000,44205037000,0,2743971000,557194000,고등
대구광역시교육청_사립_중등_예산_세입_2022.csv,118457767000,458603000,4898869000,0,284850000,268017000,중등
대구광역시교육청_사립_중등_예산_세입_2023.csv,120790557000,601350000,4669748000,0,425748000,187238000,중등
대구광역시교육청_사립_고등_예산_세입_2022.csv,282498916000,4890607000,49747257000,0,1701064000,1274144000,고등
대구광역시교육청_사립_고등_예산_세입_2023.csv,284415003000,5956040000,45727399000,0,2833783000,623274000,고등
초등_합계,0,364670000,69150773000,0,368000000,302000000,초등
중등_합계,364500405000,1974739000,14210369000,0,1341585000,648856000,중등
고등_합계,860209210000,17699946000,139679693000,0,7278818000,2454612000,고등
2024_합계,418547372000,7908085000,72950785000,0,3515473000,840795000,전체
2022_합계,400956683000,5434380000,76427590000,0,2087474000,1638161000,전체
2023_합계,405205560000,6696890000,73662460000,0,3385456000,926512000,전체
