파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
대구광역시교육청_사립_고등_결산_세입_2024.csv,9610119730.734694,224232084.6734694,703343806.8367347,0.0,62985070.02040816,384107448.14285713,고등
대구광역시교육청_사립_고등_결산_세입_2022.csv,8119631959.244898,203057477.20408162,708427569.4285715,0.0,37756832.30612245,256232028.08163264,고등
대구광역시교육청_사립_고등_결산_세입_2023.csv,9042802173.959183,233900303.69387755,693263292.1020408,0.0,45745384.24489796,225848188.3265306,고등
대구광역시교육청_사립_중등_결산_세입_2022.csv,4993537396.205882,23683878.44117647,76078530.29411764,0.0,11870785.294117646,37918657.558823526,중등
대구광역시교육청_사립_중등_결산_세입_2023.csv,5118910440.205882,21889330.88235294,76832091.1764706,0.0,14124176.05882353,81349947.94117647,중등
대구광역시교육청_사립_초등_결산_세입_2024.csv,622634842.5,63065311.5,5765640342.5,0.0,69805065.75,159653288.75,초등
대구광역시교육청_사립_초등_결산_세입_2023.csv,624583502.5,23755887.5,5335135670.0,0.0,38304718.0,113643142.0,초등
대구광역시교육청_사립_중등_결산_세입_2024.csv,5602501073.323529,25193406.73529412,113205883.29411764,0.0,24444572.588235293,90540705.20588236,중등
대구광역시교육청_사립_초등_결산_세입_2022.csv,631203605.0,23577642.5,5076210920.0,0.0,27672646.75,248436051.5,초등
고등_평균,8924184621.312925,220396621.85714284,701678222.7891155,0.0,48829095.52380952,288729221.5170068,고등
중등_평균,5238316303.245098,23588872.019607842,88705501.5882353,0.0,16813177.980392158,69936436.90196079,중등
초등_평균,626140650.0,36799613.833333336,5392328977.5,0.0,45260810.166666664,173910827.41666666,초등
