파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
전북특별자치도교육청_공립_초등_결산_세출_2024.csv,10246460894.0,126190214828.0,69079030973.0,84751287555.0,65454186029.0,70297396022.0,1563179300.0,601184420.0,5134650977.299999,초등
전북특별자치도교육청_공립_초등_결산_세출_2022.csv,9013859230.0,106849292519.0,53245574962.0,92476951140.0,42273618858.0,78549629922.0,2712563150.0,685413470.0,4801469589.3,초등
전북특별자치도교육청_공립_초등_결산_세출_2023.csv,9546030119.0,112805554531.0,67383639431.0,92274651632.0,52766021330.0,76467447148.0,2727526590.0,530433000.0,5168016831.7,초등
전북특별자치도교육청_공립_고등_결산_세출_2024.csv,8745653695.0,46456887516.0,28887480235.0,22258316693.0,22719278879.0,24156032339.0,2529007780.0,839324807.0,783392373.6000001,고등
전북특별자치도교육청_공립_중등_결산_세출_2023.csv,3493188510.0,45147396769.0,22004861991.0,10021442390.0,22625873968.0,29217858448.0,378609870.0,190231650.0,1959517114.7,중등
전북특별자치도교육청_공립_중등_결산_세출_2022.csv,3328296590.0,41527487521.0,20481522169.0,11464158400.0,18568616030.0,28842810412.0,987038270.0,276128540.0,1598153323.3999999,중등
전북특별자치도교육청_공립_고등_결산_세출_2023.csv,3997049115.0,48293418033.0,23823350821.0,21904775420.0,20885076645.0,24124570091.0,980925310.0,1059646161.0,759871557.6,고등
전북특별자치도교육청_공립_고등_결산_세출_2022.csv,3097810240.0,48156865293.0,19754071900.0,19544647240.0,17154441025.0,23370301455.0,1010383880.0,1147859040.0,710758667.0999999,고등
전북특별자치도교육청_공립_중등_결산_세출_2024.csv,9011724260.0,49285711290.0,26116147522.0,11513011210.0,29062687640.0,26557509143.0,1512510050.0,139221780.0,2025465062.5,중등
초등_합계,28806350243.0,345845061878.0,189708245366.0,269502890327.0,160493826217.0,225314473092.0,7003269040.0,1817030890.0,15104137398.3,초등
고등_합계,15840513050.0,142907170842.0,72464902956.0,63707739353.0,60758796549.0,71650903885.0,4520316970.0,3046830008.0,2254022598.3,고등
중등_합계,15833209360.0,135960595580.0,68602531682.0,32998612000.0,70257177638.0,84618178003.0,2878158190.0,605581970.0,5583135500.6,중등
2024_합계,28003838849.0,221932813634.0,124082658730.0,118522615458.0,117236152548.0,121010937504.0,5604697130.0,1579731007.0,7943508413.4,전체
2022_합계,15439966060.0,196533645333.0,93481169031.0,123485756780.0,77996675913.0,130762741789.0,4709985300.0,2109401050.0,7110381579.799999,전체
2023_합계,17036267744.0,206246369333.0,113211852243.0,124200869442.0,96276971943.0,129809875687.0,4087061770.0,1780310811.0,7887405504.0,전체
