파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
전북특별자치도교육청_공립_초등_결산_세입_2023.csv,371102605610,4373080530,37184211984,0,1355859466,3708852956,초등
전북특별자치도교육청_공립_초등_결산_세입_2022.csv,342464658440,4544141800,32503228597,0,902605421,9101727643,초등
전북특별자치도교육청_공립_초등_결산_세입_2024.csv,384164367590,5340709560,36781106434,0,2181558689,3215381245,초등
전북특별자치도교육청_공립_중등_결산_세입_2024.csv,144968168000,776335410,6467916580,0,984070714,1274402086,중등
전북특별자치도교육청_공립_고등_결산_세입_2022.csv,118223903880,2463862862,10774107060,0,974688008,7011414037,고등
전북특별자치도교육청_공립_고등_결산_세입_2023.csv,128854739870,2187628430,11189398098,0,1244123976,6398880274,고등
전북특별자치도교육청_공립_중등_결산_세입_2022.csv,118894817450,686194070,4542934670,0,493526245,3671284240,중등
전북특별자치도교육청_공립_중등_결산_세입_2023.csv,125103645540,624827130,5168405250,0,651923589,2810874743,중등
전북특별자치도교육청_공립_고등_결산_세입_2024.csv,133836744180,3324647660,15725713910,0,1471602906,5396249442,고등
초등_합계,1097731631640,14257931890,106468547015,0,4440023576,16025961844,초등
중등_합계,388966630990,2087356610,16179256500,0,2129520548,7756561069,중등
고등_합계,380915387930,7976138952,37689219068,0,3690414890,18806543753,고등
2023_합계,625060991020,7185536090,53542015332,0,3251907031,12918607973,전체
2022_합계,579583379770,7694198732,47820270327,0,2370819674,19784425920,전체
2024_합계,662969279770,9441692630,58974736924,0,4637232309,9886032773,전체
