파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
전북특별자치도교육청_공립_중등_예산_세입_2022.csv,69230602000,142177000,8085148000,0,298783000,1070122000,중등
전북특별자치도교육청_공립_중등_예산_세입_2023.csv,73595296000,211227000,8240855000,0,437821000,852842000,중등
전북특별자치도교육청_공립_중등_예산_세입_2024.csv,75832672000,196428000,8076230000,0,530334000,711538000,중등
전북특별자치도교육청_공립_고등_예산_세입_2024.csv,67902467000,1102341000,18447136000,0,726767000,1868305000,고등
전북특별자치도교육청_공립_고등_예산_세입_2023.csv,65824062000,1367438000,20622297000,0,622436000,2220707000,고등
전북특별자치도교육청_공립_고등_예산_세입_2022.csv,61771964000,1086380000,19037748000,0,494874000,2583636000,고등
전북특별자치도교육청_공립_초등_예산_세입_2024.csv,194578249000,2905870000,48128107000,0,1186890000,2173200000,초등
전북특별자치도교육청_공립_초등_예산_세입_2023.csv,190364335000,3255899000,51927552000,0,950362000,2116697000,초등
전북특별자치도교육청_공립_초등_예산_세입_2022.csv,172105429000,2742935000,52961416000,0,515904000,2808973000,초등
중등_합계,218658570000,549832000,24402233000,0,1266938000,2634502000,중등
고등_합계,195498493000,3556159000,58107181000,0,1844077000,6672648000,고등
초등_합계,557048013000,8904704000,153017075000,0,2653156000,7098870000,초등
2022_합계,303107995000,3971492000,80084312000,0,1309561000,6462731000,전체
2023_합계,329783693000,4834564000,80790704000,0,2010619000,5190246000,전체
2024_합계,338313388000,4204639000,74651473000,0,2443991000,4753043000,전체
