파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
전라남도교육청_사립_고등_예산_세입_2024.csv,213234089000.0,4191826000.0,30552582000.0,0.0,898326000.0,222008000.0,고등,44
전라남도교육청_사립_고등_예산_세입_2023.csv,207694618000.0,4717716000.0,30086208000.0,0.0,630029000.0,191931000.0,고등,44
전라남도교육청_사립_고등_예산_세입_2022.csv,208273177000.0,5010095000.0,29823449000.0,0.0,512088000.0,271363000.0,고등,44
전라남도교육청_사립_초등_예산_세입_2024.csv,11252164000.0,836290000.0,970668000.0,0.0,72266000.0,11050000.0,초등,3
전라남도교육청_사립_초등_예산_세입_2023.csv,11149742000.0,1432570000.0,957737000.0,0.0,59542000.0,13050000.0,초등,3
전라남도교육청_사립_초등_예산_세입_2022.csv,8932159000.0,1710292000.0,1009485000.0,0.0,15645000.0,9115000.0,초등,3
전라남도교육청_사립_중등_예산_세입_2023.csv,88909179000.0,861844000.0,3370061000.0,0.0,256452000.0,172100000.0,중등,34
전라남도교육청_사립_중등_예산_세입_2022.csv,84106239000.0,1138770000.0,3587985000.0,0.0,217796000.0,205947000.0,중등,34
전라남도교육청_사립_중등_예산_세입_2024.csv,87396427000.0,970376000.0,3151206000.0,0.0,306518000.0,154786000.0,중등,34
고등_평균,209733961333.33334,4639879000.0,30154079666.666668,0.0,680147666.6666666,228434000.0,고등,132
초등_평균,10444688333.333334,1326384000.0,979296666.6666666,0.0,49151000.0,11071666.666666666,초등,9
중등_평균,86803948333.33333,990330000.0,3369750666.6666665,0.0,260255333.33333334,177611000.0,중등,102
전체_평균,150752624777.77777,2985247506.1728396,17830727382.71605,0.0,480526316.872428,199050432.09876543,전체,243
