파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
전라남도교육청_사립_고등_결산_세출_2024.csv,160874194830.0,60097112547.0,20082647248.0,17720796689.0,25266673946.0,19525122485.0,57498572850.0,8418589400.0,1094564794.8,고등
전라남도교육청_사립_고등_결산_세출_2022.csv,167446332043.0,56482489345.0,12157476312.0,15409760384.0,22373161192.0,18009547942.0,35564383816.0,7808623930.0,967823386.1,고등
전라남도교육청_사립_고등_결산_세출_2023.csv,163162312063.0,56422782300.0,20184497689.0,18620684003.0,30323161096.0,18462393798.0,45471518937.0,5913197350.0,1072523115.3,고등
전라남도교육청_사립_중등_결산_세출_2024.csv,63301695120.0,13884798540.0,6803475522.0,3522354570.0,12141342142.0,7908129055.0,9289723550.0,1680186180.0,1046664051.3,중등
전라남도교육청_사립_초등_결산_세출_2024.csv,7331203620.0,2112824940.0,600683380.0,1505108559.0,2680045880.0,887174862.0,542419390.0,524100430.0,40133442.0,초등
전라남도교육청_사립_중등_결산_세출_2023.csv,62564213160.0,12961741301.0,6195131335.0,3197588610.0,11344395503.0,7513586518.0,10672715530.0,1120165180.0,978964948.6,중등
전라남도교육청_사립_중등_결산_세출_2022.csv,62966984487.0,12214810986.0,4734399986.0,3133836156.0,10533104230.0,7513839464.0,8561853590.0,1308670270.0,913469064.1999999,중등
전라남도교육청_사립_초등_결산_세출_2023.csv,7538492200.0,1914720100.0,721292227.0,1359689029.0,1066242748.0,831315718.0,1064735900.0,115649720.0,32390482.4,초등
전라남도교육청_사립_초등_결산_세출_2022.csv,7677657190.0,1874165480.0,467187140.0,1379366000.0,1353349850.0,780013668.0,607124100.0,111367000.0,31423791.799999997,초등
고등_합계,491482838936.0,173002384192.0,52424621249.0,51751241076.0,77962996234.0,55997064225.0,138534475603.0,22140410680.0,3134911296.2,고등
중등_합계,188832892767.0,39061350827.0,17733006843.0,9853779336.0,34018841875.0,22935555037.0,28524292670.0,4109021630.0,2939098064.1,중등
초등_합계,22547353010.0,5901710520.0,1789162747.0,4244163588.0,5099638478.0,2498504248.0,2214279390.0,751117150.0,103947716.2,초등
2024_합계,231507093570.0,76094736027.0,27486806150.0,22748259818.0,40088061968.0,28320426402.0,67330715790.0,10622876010.0,2181362288.1,전체
2022_합계,238090973720.0,70571465811.0,17359063438.0,19922962540.0,34259615272.0,26303401074.0,44733361506.0,9228661200.0,1912716242.1,전체
2023_합계,233265017423.0,71299243701.0,27100921251.0,23177961642.0,42733799347.0,26807296034.0,57208970367.0,7149012250.0,2083878546.3000002,전체
