SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경상북도 구미시,4.0,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,81177474,17758646,0,569922290,131327305,S150000718,8628976440,R100000001,16,일반고등학교,N,경구고등학교
고,사립,4,경상북도 봉화군,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,55419633,9158082,0,221639500,1550000,S150000722,3016698130,R100000001,16,특성화고등학교,N,한국펫고등학교
,사립,4,경상북도 경산시,,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,732946670,35470235,0,713742770,598875707,S150000726,11583328940,R100000001,16,일반고등학교,N,경산여자고등학교
고,사립,4,경상북도 경산시,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,156107075,10632265,0,156921390,53114423,S150000728,6608428900,R100000001,16,특성화고등학교,N,경산제일고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,32496104,11428724,0,273349000,11870000,S150000730,6831908520,R100000001,16,일반고등학교,N,경안고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,3802461617,27431702,0,251851020,12200000,S150000732,5370754344,R100000001,16,일반고등학교,N,경안여자고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,1240737581,16502790,0,152410670,7938520,S150000733,5632023310,R100000001,16,일반고등학교,N,경일고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,541800688,11693207,0,999293400,313505440,S150000734,9881131020,R100000001,16,일반고등학교,N,경주고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,4169612563,52128050,0,220828530,7026960,S150000740,9303566260,R100000001,16,특성화고등학교,N,경주여자정보고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,280161730,66914184,0,344110170,321464165,S150000741,13054126080,R100000001,16,특성화고등학교,N,경주정보고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,58216524,17402016,0,185405360,51735405,S150000743,3891094980,R100000001,16,특성화고등학교,N,경주화랑고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,75776556,5804149,0,436767110,252460690,S150000764,8156066250,R100000001,16,일반고등학교,N,근화여자고등학교
고,사립,4,경상북도 구미시,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,1974577336,39752616,0,806169880,2000000,S150000770,13520718670,R100000001,16,일반고등학교,N,구미제일고등학교
고,사립,4,경상북도 영천시,4.0,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,903049475,19501734,0,92827090,200787960,S150000773,6475645690,R100000001,16,특성화고등학교,N,경북휴먼테크고등학교
,사립,4,경상북도 안동시,,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,385255648,15974695,0,376472160,13150000,S150000776,8617551420,R100000001,16,일반고등학교,N,길원여자고등학교
고,사립,4,경상북도 김천시,4.0,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,5562780162,89503198,0,6320749600,1021389935,S150000777,3866415650,R100000001,16,자율고등학교,N,김천고등학교
고,사립,4,경상북도 김천시,4.0,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,99445092,16433032,0,1036281620,5260000,S150000782,2599440780,R100000001,16,일반고등학교,N,김천예술고등학교
,사립,4,경상북도 고령군,,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,266240319,2206631,0,174036075,52500000,S150000790,5012589010,R100000001,16,일반고등학교,N,대가야고등학교
