SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
고,사립,4,경상북도 구미시,4.0,경상북도교육청,경상북도교육청,R100000001,100000,N,60000000,복식부기,예산세출,343125000,144245000,151000000,303015000,1059027000,S150000718,5630300000,10786552.6,R100000001,16,일반고등학교,N,경구고등학교,
고,사립,4,경상북도 봉화군,4.0,경상북도교육청,경상북도교육청,R100000001,5000000,N,0,복식부기,예산세출,214761000,64073000,33230000,66890000,416044000,S150000722,1323067000,16331269.2,R100000001,16,특성화고등학교,N,한국펫고등학교,
,사립,4,경상북도 경산시,,경상북도교육청,경상북도교육청,R100000001,5000000,N,0,복식부기,예산세출,437741000,280930000,130002000,302015000,1560133000,S150000726,6296995000,9860849.0,R100000001,16,일반고등학교,N,경산여자고등학교,
고,사립,4,경상북도 경산시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,73018000,복식부기,예산세출,271238000,58683000,20480000,135660000,535135000,S150000728,2870642000,13485904.8,R100000001,16,특성화고등학교,N,경산제일고등학교,
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,3000000,N,0,복식부기,예산세출,327051000,88644000,70296000,303257000,935520000,S150000730,2785054000,11721615.6,R100000001,16,일반고등학교,N,경안고등학교,
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,100000,N,60472000,복식부기,예산세출,220166000,68196000,92310000,230849000,374639000,S150000732,2898945000,11848879.9,R100000001,16,일반고등학교,N,경안여자고등학교,
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,51153000,복식부기,예산세출,265064000,63908000,14748000,122698000,573303000,S150000733,2651747000,14851670.6,R100000001,16,일반고등학교,N,경일고등학교,
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,10000000,복식부기,예산세출,389590000,120629000,216965000,283116000,1332224000,S150000734,4943772000,12324824.3,R100000001,16,일반고등학교,N,경주고등학교,
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,0,복식부기,예산세출,518746000,106831000,42280000,271716000,1115272000,S150000740,4449841000,13114286.3,R100000001,16,특성화고등학교,N,경주여자정보고등학교,
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,1001000,N,0,복식부기,예산세출,483590000,291530000,26171000,110600000,1172036000,S150000741,5219416000,13377919.4,R100000001,16,특성화고등학교,N,경주정보고등학교,
