SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,4,경상북도 구미시,4.0,경상북도교육청,경상북도교육청,R100000001,43993000,N,342942500,복식부기,결산세출,391191720,357430100,162153180,585905505,2237237889,S150000718,5639400210,13688995.9,R100000001,16,일반고등학교,N,경구고등학교
고,사립,4,경상북도 봉화군,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,3000396370,복식부기,결산세출,250852780,454762980,766259170,87664280,932035030,S150000722,1319138750,52393148.9,R100000001,16,특성화고등학교,N,한국펫고등학교
,사립,4,경상북도 경산시,,경상북도교육청,경상북도교육청,R100000001,203354000,N,3409267720,복식부기,결산세출,526014070,562474020,404378560,697308360,2406885970,S150000726,6324418410,15901642.4,R100000001,16,일반고등학교,N,경산여자고등학교
고,사립,4,경상북도 경산시,4.0,경상북도교육청,경상북도교육청,R100000001,5467000,N,1642290130,복식부기,결산세출,320006956,446203530,349023344,186908870,1145015230,S150000728,2950674230,23964589.4,R100000001,16,특성화고등학교,N,경산제일고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,42271000,N,2935160660,복식부기,결산세출,437989064,714246991,112962140,417839980,1149675165,S150000730,2801963540,22369113.1,R100000001,16,일반고등학교,N,경안고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,44411000,N,401953130,미지정,결산세출,344281550,181726800,197200490,478173202,1028195890,S150000732,2981833290,16990316.4,R100000001,16,일반고등학교,N,경안여자고등학교
고,사립,4,경상북도 안동시,4.0,경상북도교육청,경상북도교육청,R100000001,89930000,N,651809820,미지정,결산세출,340660940,236530330,99538370,260884750,693171400,S150000733,2548460260,19527721.7,R100000001,16,일반고등학교,N,경일고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,51336000,N,1425550000,미지정,결산세출,508925212,405820343,419945950,1317446310,2454874240,S150000734,5045752680,19644680.3,R100000001,16,일반고등학교,N,경주고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,90331000,N,103554090,미지정,결산세출,680141957,525588610,1261278233,626925990,1483934685,S150000740,4396700180,18484787.8,R100000001,16,특성화고등학교,N,경주여자정보고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,40553000,N,3383343800,복식부기,결산세출,838720776,837497532,1641893139,847183652,2507701382,S150000741,5100503960,27834060.9,R100000001,16,특성화고등학교,N,경주정보고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,0,N,894940880,미지정,결산세출,316585530,162129280,71811100,301393730,586190970,S150000743,1533943580,48337438.4,R100000001,16,특성화고등학교,N,경주화랑고등학교
고,사립,4,경상북도 경주시,4.0,경상북도교육청,경상북도교육청,R100000001,44518000,N,1523940470,미지정,결산세출,603625603,246582567,199751940,1011881031,2079736682,S150000764,4096020840,19077932.2,R100000001,16,일반고등학교,N,근화여자고등학교
고,사립,4,경상북도 구미시,4.0,경상북도교육청,경상북도교육청,R100000001,17711000,N,463039880,미지정,결산세출,604574754,295156294,248604910,617067552,2089893820,S150000770,5443577850,13970894.4,R100000001,16,일반고등학교,N,구미제일고등학교
고,사립,4,경상북도 영천시,4.0,경상북도교육청,경상북도교육청,R100000001,230387560,N,1521190860,복식부기,결산세출,454571091,87702930,2223554631,119172680,1008772902,S150000773,1901592220,47765473.9,R100000001,16,특성화고등학교,N,경북휴먼테크고등학교
