FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE
사립,3,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,50188540,N,2026432470,복식부기,결산세출,306286850,494798928,170390070,451159290,1292525670,S150001020,5790471240,12952574.1,R100000001,16,N,경산여자중학교,중,3.0
사립,3,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,75505500,N,796562540,복식부기,결산세출,366625175,128981720,246866330,496298280,705105720,S150001022,3981538320,11560346.2,R100000001,16,N,대구가톨릭대학교사범대학부속무학중학교,중,3.0
사립,3,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,12203000,N,42182000,미지정,결산세출,48883810,141964990,66857190,62747430,185010280,S150001025,844753140,35115046.0,R100000001,16,N,경산제일중학교,중,3.0
사립,3,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,5598000,N,1024911090,미지정,결산세출,348036150,68747710,172976720,180389770,426235970,S150001028,2871728290,13669232.4,R100000001,16,N,진량중학교,중,3.0
사립,3,경상북도 경산시,경상북도경산교육지원청,경상북도교육청,R100000147,35586000,N,614675920,미지정,결산세출,257220273,209059150,101848250,225921630,676107090,S150001029,3149956580,11383099.1,R100000001,16,N,하양여자중학교,,
사립,3,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,10906000,N,431785000,미지정,결산세출,231580590,313766870,352156700,490082880,437805410,S150001124,2815581660,12369014.9,R100000001,16,N,경주중학교,중,3.0
사립,3,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,11289417,N,613000070,미지정,결산세출,258950433,171040010,247480887,218450960,493302960,S150001126,2526402090,11551951.2,R100000001,16,N,근화여자중학교,중,3.0
사립,3,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,14613000,N,0,복식부기,결산세출,61786030,119663710,52234370,133744520,134978490,S150001128,1302730290,16247771.5,R100000001,16,N,무산중학교,,
사립,3,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,36619000,N,121540000,복식부기,결산세출,264737010,165279620,174077780,383613060,400052310,S150001129,2582458230,10779052.2,R100000001,16,N,문화중학교,중,3.0
사립,3,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,14385000,N,19793000,미지정,결산세출,403690481,404836174,18452910,270187580,679739110,S150001133,2430289667,11074083.3,R100000001,16,N,선덕여자중학교,중,3.0
사립,3,경상북도 경주시,경상북도경주교육지원청,경상북도교육청,R100000168,15515180,N,16100000,미지정,결산세출,223824120,149679428,49583100,292247210,303142530,S150001136,1954046050,12064809.7,R100000001,16,N,안강여자중학교,중,3.0
