일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20231129,학교 곳곳 로봇 영어 선생님 이 다니며 Hi 말건다,경향신문,기본적교육활동,0.7799691789736763,0.7688048946857453,0.75,0.8248240703312607,44,"[113, 114, 115, 116, 180, 181, 182, 183, 308, 309, 310, 311, 312, 323, 324, 416, 417, 418, 542, 543, 544, 545, 546, 564, 565, 566, 567, 866, 867, 894, 895, 898, 899, 900, 969, 970, 971, 972, 1063, 1064, 1065, 1066, 1067, 1068]"
20231129,로봇 선생님한테 영어 배워요 서울 초중교에 영어튜터봇 보급,세계일보,기본적교육활동,0.7040030723393115,0.735699942111969,0.5833333333333334,0.7824103183150796,36,"[113, 114, 115, 116, 180, 181, 182, 183, 323, 324, 542, 543, 544, 545, 546, 857, 858, 859, 860, 898, 899, 900, 969, 970, 971, 972, 1063, 1064, 1065, 1066, 1067, 1068, 1588, 1589, 1590, 1591]"
20231102,지역인재 인서울 대신 지방대로 지역 명문고도 키운다,세계일보,교육활동지원,0.5892942527428763,0.7726641821861268,0.3333333333333333,0.6007619328947518,15,"[384, 385, 386, 561, 562, 590, 869, 870, 871, 872, 873, 874, 875, 876, 877]"
20231103,학교폭력과 사이버폭력 명확한 개념 정리부터,내일신문,교육활동지원,0.5711883975549312,0.7882907140254976,0.3333333333333333,0.5195737064824407,10,"[303, 304, 305, 1036, 1233, 1234, 1235, 1236, 1292, 1293]"
20231114,경기도교육청 서울대와 함께 IB 국내 정착 나선다,아시아투데이,교육활동지원,0.5292586342552569,0.7692752289772035,0.16666666666666666,0.5718284755479183,13,"[938, 939, 940, 941, 942, 943, 944, 945, 1309, 1310, 1311, 1312, 1313]"
20231115,조기취업형 계약학과 2024학년도 전문대학 신입생 수시2차 모집,아시아투데이,교육활동지원,0.5289995931065863,0.7370754683017731,0.16666666666666666,0.613898019286257,16,"[1903, 1904, 1905, 1906, 1907, 1908, 1909, 1910, 1911, 1912, 1913, 2101, 2102, 2103, 2104, 2105]"
20231102,대한체육회 교육부의 학교 체육활동 확대 방침 환영,아시아투데이,기본적교육활동,0.5181746031327816,0.7807562279701233,0.16666666666666666,0.5195737064824407,10,"[266, 267, 268, 269, 270, 271, 272, 273, 274, 1682]"
20231123,르포 경남 늘봄학교 부산 방과후학교 시범운영 우수지역 가보니,아시아투데이,선택적교육활동,0.515542476324615,0.7741759109497071,0.16666666666666666,0.5195737064824407,10,"[124, 125, 126, 603, 604, 605, 606, 607, 608, 609]"
20231106,경기도민 80 다문화가정 학생에 공교육 지원,내일신문,학생복지/교육격차해소,0.507435540253057,0.6443973612785339,0.3333333333333333,0.49892198580547814,9,"[22, 48, 121, 122, 139, 184, 185, 186, 187]"
20231130,교사에 학부모 악성민원 거부권 교육부 새 학교 인권조례 공개,중앙일보,인적자원운용,0.5023446388464791,0.7929330098628998,0.16666666666666666,0.45057144967106383,7,"[205, 206, 253, 1114, 1115, 1116, 1117]"
