일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20240523,초중등 학생 결석신고 이제 온라인으로 교사 행정업무 대폭 경감,아시아투데이,기본적교육활동,0.5247386337800595,0.7971663045883179,0.16666666666666666,0.5195737064824407,10,"[742, 743, 1099, 1100, 1101, 1102, 1103, 1104, 1105, 1106]"
20240501,계층 사다리 복원 나선 정부 일자리 교육 자산 형성 지원,세계일보,학생복지/교육격차해소,0.5237510958634766,0.7648083138465882,0.25,0.4760925677494707,8,"[105, 106, 128, 129, 130, 131, 737, 1035]"
20240513,강원교육청 교권침해 학부모 경찰에 형사고발,서울신문,교육활동지원,0.5226650209647042,0.7812339651584626,0.25,0.45057144967106383,7,"[414, 415, 416, 770, 771, 772, 782]"
20240516,서초구 언제나 내편 멘토링 사업 확대,아시아투데이,선택적교육활동,0.5156143241466422,0.789844321012497,0.16666666666666666,0.49892198580547814,9,"[80, 81, 82, 83, 84, 85, 86, 193, 194]"
20240512,집단유급 막아야 계절학기 확대 국시 접수 연기 요청 등 검토하는 대학들,서울신문,교육활동지원,0.514617692969404,0.7611156451702119,0.25,0.45057144967106383,7,"[783, 784, 785, 786, 859, 860, 1048]"
20240522,단독 서울대 n번방 사건 계기로 성폭력 피해 지원 전담센터 신설하기로,동아일보,인적자원운용,0.5143522407678232,0.8993319749832153,0.16666666666666666,0.34873150258179014,4,"[333, 364, 567, 568]"
20240509,울산교육청 울산경찰청과 사이버도박 홍보 예방 교육 강화,아시아투데이,교육활동지원,0.5118078363721958,0.9007910966873168,0.08333333333333333,0.4216379923242304,6,"[996, 997, 998, 999, 1000, 1001]"
20240509,부천시 자동심장충격기 관리책임자 심폐소생술 교육,아시아투데이,교육활동지원,0.5118078363721958,0.9007910966873168,0.08333333333333333,0.4216379923242304,6,"[53, 54, 55, 56, 57, 58]"
20240509,예산군 아름다운집 장애인 사회구성원 발돋움 돕는다,아시아투데이,교육활동지원,0.5118078363721958,0.9007910966873168,0.08333333333333333,0.4216379923242304,6,"[304, 305, 306, 307, 308, 309]"
20240509,학교밖청소년 10명 중 4명 은둔 경험 심리 정신적 문제가 1위,아시아투데이,교육활동지원,0.5118078363721958,0.9007910966873168,0.08333333333333333,0.4216379923242304,6,"[598, 599, 600, 601, 602, 603]"
