일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20221226,교실 친구들 앞에서 초등생 공개 망신 준 교사 1심 집행유예 유죄,세계일보,교육활동지원,0.678104574565775,0.887998229265213,0.4166666666666667,0.6596842761989657,20,"[1178, 1198, 1199, 1200, 1201, 1248, 1249, 1250, 1356, 1357, 1458, 1459, 1460, 1461, 1462, 2026, 2027, 2028, 2029, 2030]"
20221222,국어 사회 예술과목서도 디지털 배운다,문화일보,기본적교육활동,0.612267048903614,0.5767043220996857,0.5833333333333334,0.6886177335457992,23,"[96, 97, 116, 117, 118, 417, 418, 419, 420, 421, 422, 470, 471, 472, 473, 763, 810, 811, 1220, 1221, 1222, 1410, 1566]"
20221227,교권침해로 전 퇴학 학생부 에 남긴다,아시아투데이,교육활동지원,0.5824966005946298,0.789413379430771,0.3333333333333333,0.5557708294077383,12,"[297, 298, 299, 300, 837, 838, 839, 1037, 1431, 1432, 1433, 1434]"
20221215,의료대응 체계 면역력 등 고려 실내마스크 의무 해제 논의 전문가 토론회 개최,아시아투데이,학생복지/교육격차해소,0.5795425049522783,0.7699849057197572,0.3333333333333333,0.5718284755479183,13,"[512, 513, 517, 759, 760, 902, 903, 1298, 1299, 1376, 2175, 2176, 2177]"
20221222,위중증 사망자 감소 확연시 실내마스크 의무 권고로,국민일보,학생복지/교육격차해소,0.5749337802611885,0.4833711504936218,0.5833333333333334,0.6886177335457992,23,"[301, 302, 326, 467, 468, 469, 1120, 1121, 1122, 1123, 1124, 1189, 1435, 1448, 1449, 1483, 1491, 1492, 1493, 2334, 2335, 2336, 2337]"
20221205,대전 실내마스크 벗겠다 방대본 단일방역 중요,서울신문,학생복지/교육격차해소,0.5643563254750557,0.7629672992229463,0.25,0.613898019286257,16,"[285, 286, 287, 288, 289, 290, 512, 513, 605, 606, 644, 645, 676, 1591, 1592, 1593]"
20221207,부모는 널 싫어해 괴물로 키운다 초등학생 제자들에게 폭언 퍼부은 교사 송치,세계일보,교육활동지원,0.5563337171205819,0.7007509529590606,0.3333333333333333,0.5867777864565255,14,"[970, 971, 972, 1028, 1029, 1030, 1031, 1032, 1369, 1513, 1514, 1676, 1677, 1678]"
20221223,초등 국어 34시간 확대 고1 기본 수학 영어 도입,동아일보,기본적교육활동,0.5539338008621599,0.7684631454944612,0.25,0.5718284755479183,13,"[470, 471, 472, 473, 607, 608, 609, 1180, 1181, 1484, 1485, 1486, 1487]"
20221209,교육부의 역사 교육과정 연구진 패싱 논란 연구진 심각한 자율성 훼손,한국일보,교육활동지원,0.5539162123983494,0.8810620367527008,0.25,0.4216379923242304,6,"[1900, 1901, 1902, 2072, 2073, 2239]"
20221219,확진자 격리 해제 마스크와 연계해 재검토,세계일보,학생복지/교육격차해소,0.5495013725885689,0.6836700916290284,0.3333333333333333,0.5867777864565255,14,"[27, 67, 68, 69, 70, 71, 72, 500, 1307, 1308, 2274, 2275, 2276, 2277]"
