일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20250315,나도 너희 해칠 수 있어 학생에게 공격적 발언한 초등교사,세계일보,교육활동지원,0.6220710738576241,0.7822541701793672,0.4166666666666667,0.613898019286257,16,"[382, 383, 384, 593, 594, 763, 764, 765, 766, 767, 999, 1000, 1006, 1007, 1055, 1056]"
20250312,포토 교실 밖 수학 놀이터,아시아투데이,학생복지/교육격차해소,0.5743855157673511,0.7866560506820679,0.08333333333333333,0.7824103183150796,36,"[566, 567, 568, 569, 570, 571, 572, 573, 574, 610, 611, 612, 613, 614, 615, 616, 617, 618, 635, 636, 637, 638, 639, 640, 641, 642, 643, 979, 980, 981, 982, 983, 984, 985, 986, 987]"
20250311,사회기여 활동 대학 동아리에 최대 500만원 지원,아시아투데이,기본적교육활동,0.5518638958598276,0.8378316175937653,0.16666666666666666,0.5557708294077383,12,"[202, 203, 204, 205, 206, 207, 208, 209, 692, 693, 694, 695]"
20250306,교원 빨간펜 유아 프로그램 창의융합 완독 누리짝꿍 론칭,아시아투데이,기본적교육활동,0.5375970280950657,0.9027640759944916,0.16666666666666666,0.4216379923242304,6,"[644, 645, 646, 647, 648, 674]"
20250311,경기도교육청 학교 밖 청소년의 주도적 성장 돕는다,아시아투데이,교육활동지원,0.5348092427791495,0.8378316175937653,0.16666666666666666,0.49892198580547814,9,"[46, 460, 461, 462, 463, 464, 465, 466, 467]"
20250312,부산교육청 특수학교 통학버스 증차 30분 통학원 보장,아시아투데이,학생복지/교육격차해소,0.5313936690951486,0.7866560506820679,0.16666666666666666,0.5557708294077383,12,"[346, 347, 348, 349, 350, 351, 352, 353, 354, 481, 482, 483]"
20250312,선생님들의 석사학위 도전 응원합니다 경기도교육청 교원 전문성 강화 지원,아시아투데이,인적자원운용,0.5261905953694606,0.7866560506820679,0.16666666666666666,0.5384272503221113,11,"[234, 235, 236, 237, 238, 239, 240, 241, 242, 373, 374]"
20250311,경북교육청 방과후학교 공정성과 투명성 높인다,아시아투데이,선택적교육활동,0.5029604173623474,0.8378316175937653,0.08333333333333333,0.4760925677494707,8,"[141, 142, 143, 144, 145, 146, 147, 148]"
20250311,충남교육청 혁신교육 속도,아시아투데이,교육활동지원,0.5029604173623474,0.8378316175937653,0.08333333333333333,0.4760925677494707,8,"[447, 448, 449, 450, 451, 452, 453, 454]"
20250311,일상에 예술 더하는 미래교육 만든다 서울시교육청 2025학교예술교육 정책 포럼,아시아투데이,기본적교육활동,0.5029604173623474,0.8378316175937653,0.08333333333333333,0.4760925677494707,8,"[156, 157, 158, 159, 160, 161, 162, 163]"
