일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20240820,유보통합 첫 걸음 영유아학교 전국 152곳 시범운영,아시아투데이,교육활동지원,0.7638802662670764,0.8228929269313813,0.6666666666666666,0.7824103183150796,36,"[322, 323, 324, 325, 474, 475, 566, 567, 762, 763, 764, 797, 798, 799, 800, 801, 802, 803, 804, 1077, 1078, 1079, 1080, 1081, 1082, 1083, 1084, 1250, 1251, 1252, 1253, 1254, 1364, 1365, 1368, 1369]"
20240814,2학기부터 전국 모든 초1로 늘봄학교 확대 공간 확보 미흡 지적도,경향신문,선택적교육활동,0.7588200056125095,0.7713357019424439,0.75,0.7509524161184398,31,"[36, 37, 48, 49, 50, 51, 91, 92, 93, 120, 121, 144, 145, 146, 147, 148, 157, 158, 302, 303, 304, 305, 306, 307, 595, 1227, 1228, 1229, 1230, 1661, 1662]"
20240807,코로나19 재유행에 박강수 마포구청장 선제적 대응 강조,세계일보,학생복지/교육격차해소,0.5690284220436479,0.8061996984481812,0.25,0.5718284755479183,13,"[1072, 1073, 1074, 1075, 2014, 2015, 2016, 2017, 2018, 2019, 2035, 2036, 2037]"
20240812,코로나19 급증 질병청 치료제 추가 확보 및 10월 예방접종 위기단계 격상은 안해,경향신문,학생복지/교육격차해소,0.5681223676015161,0.7664854812622071,0.3333333333333333,0.5384272503221113,11,"[11, 12, 221, 222, 223, 224, 225, 226, 1566, 1627, 1991]"
20240820,전북교육청 가칭 영유아학교 시범사업 6개 기관 가지정,아시아투데이,교육활동지원,0.5633265765584297,0.8228929269313813,0.16666666666666666,0.613898019286257,16,"[177, 178, 179, 180, 181, 182, 183, 184, 397, 398, 399, 400, 401, 402, 403, 404]"
20240827,칠판에 문제풀이 시킨 중학교 교사 애 망신 정서 학대 고소 당했다,세계일보,교육활동지원,0.5612665201707454,0.763486020565033,0.3333333333333333,0.5195737064824407,10,"[626, 627, 628, 629, 630, 792, 793, 1651, 1652, 1967]"
20240812,원포인트건강 코로나19 냉방병 구별 고열 증상 지속 기준,아시아투데이,학생복지/교육격차해소,0.559748032536616,0.7950419592857362,0.25,0.5557708294077383,12,"[1621, 1622, 1623, 1752, 1753, 1754, 1755, 1756, 1757, 1776, 1777, 1778]"
20240814,코로나 검사 안하고 확진에도 출근 깜깜이 확진 전파 비상,세계일보,학생복지/교육격차해소,0.5581151444001766,0.8806075811386108,0.16666666666666666,0.5195737064824407,10,"[1089, 1090, 1091, 1092, 2004, 2005, 2006, 2007, 2008, 2009]"
20240813,격벽설치 비상구 개선에 최대 1억원 지원 모든 외국인 근로자 안전교육 의무화,아시아투데이,학생복지/교육격차해소,0.5580603400925066,0.7787794935703278,0.25,0.5718284755479183,13,"[482, 1018, 1019, 1020, 1021, 1022, 1023, 1024, 1025, 1026, 1726, 1727, 1728]"
20240815,질병청 마스크 쓰세요 코로나 입원 500 폭증하자 권고,중앙일보,학생복지/교육격차해소,0.5563251719924666,0.375535808801651,0.5833333333333334,0.7703694949060205,34,"[129, 130, 490, 491, 492, 532, 533, 663, 664, 691, 907, 908, 909, 938, 939, 940, 990, 991, 1328, 1556, 1557, 1746, 1747, 1748, 1749, 1750, 1751, 1860, 1861, 1862, 2053, 2054, 2075, 2084]"
