일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20230329,확진자 격리 5일로 축소 코로나19 엔데믹 로드맵 공개,아시아투데이,학생복지/교육격차해소,0.8360366447179322,0.7668514955043794,0.9166666666666666,0.8476534883872682,49,"[416, 417, 418, 763, 764, 765, 766, 767, 768, 1011, 1012, 1013, 1014, 1015, 1016, 1102, 1103, 1166, 1167, 1210, 1211, 1212, 1237, 1238, 1239, 1365, 1626, 1627, 1687, 1760, 1761, 1833, 1834, 1835, 1836, 1837, 1971, 1972, 1973, 2013, 2014, 2033, 2034, 2228, 2229, 2230, 2231, 2232, 2233]"
20230303,중대본 7일 격리 전환 마스크 전면 해제 등 논의 시작할 것,세계일보,학생복지/교육격차해소,0.7114014571951695,0.7837404358386995,0.6666666666666666,0.6596842761989657,20,"[99, 152, 153, 154, 254, 255, 412, 476, 477, 478, 705, 706, 707, 741, 742, 743, 784, 785, 967, 968]"
20230316,29개월 만에 전철 택시서도 벗는다 고위험군은 착용 당부,국민일보,학생복지/교육격차해소,0.6996507076032155,0.6910719156265259,0.6666666666666666,0.7440731378420168,30,"[531, 699, 700, 701, 832, 833, 834, 835, 852, 853, 1222, 1223, 1277, 1291, 1292, 1293, 1294, 1295, 1610, 1611, 1612, 1613, 1758, 1818, 1819, 1820, 1926, 1927, 1928, 2462]"
20230309,정부 다음주 대중교통 마스크 해제 여부 결정,경향신문,학생복지/교육격차해소,0.696338660055297,0.7113756656646728,0.6666666666666666,0.7059613126314263,25,"[482, 483, 578, 579, 725, 726, 727, 745, 746, 747, 748, 749, 750, 828, 927, 958, 1199, 1620, 1679, 1680, 1681, 1682, 1926, 1927, 1928]"
20230306,초등생 학부모 절반 방과 후 돌봄 필요 초등돌봄교실 선호,문화일보,선택적교육활동,0.6399236914375689,0.7334378719329834,0.5833333333333334,0.5718284755479183,13,"[318, 319, 362, 365, 854, 855, 1063, 1064, 1296, 1665, 1666, 2404, 2405]"
20230329,학폭 피해자 개인정보 가해자에게 넘겼다 교사가 받은 처벌,중앙일보,교육활동지원,0.638570013393511,0.7708535838127137,0.5,0.6007619328947518,15,"[580, 581, 582, 1035, 1036, 1037, 1038, 1080, 1081, 1082, 1173, 2124, 2125, 2277, 2278]"
20230314,조희연 서울 특성화고 마이스터고로 전환 질 높은 직업교육 실현위해,중앙일보,기본적교육활동,0.6148788965619392,0.8892737269401549,0.25,0.613898019286257,16,"[728, 729, 858, 859, 1084, 1085, 1086, 1087, 1088, 1089, 1090, 1091, 1092, 1093, 1094, 1095]"
20230322,책상 엎드리고 교실 돌아다니면 교권침해 명시,아시아투데이,인적자원운용,0.5767671431895915,0.7222055697441101,0.3333333333333333,0.6262830509731585,17,"[460, 461, 624, 625, 626, 627, 628, 629, 630, 631, 651, 652, 653, 1006, 1007, 1008, 1217]"
20230306,이주호 학폭 단호하게 대처 피해 학생 우선 보호,아시아투데이,교육활동지원,0.5757525711738167,0.7979181277751923,0.16666666666666666,0.6886177335457992,23,"[123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 510, 511, 1151, 1152, 1153, 1154, 1155, 1156, 1157, 1158, 1159]"
20230315,마스크 안녕 2년 5개월 만에 전철 버스에서 벗는다,한국일보,학생복지/교육격차해소,0.5755076978017115,0.7849488067626954,0.3333333333333333,0.5384272503221113,11,"[416, 417, 418, 530, 669, 1222, 1223, 1277, 1733, 1734, 1735]"
