일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20230208,서울 어린이집 0세 전담반 3월부터 42개 추가 운영 서울시 운영비 등 100개반 지원,경향신문,선택적교육활동,0.6269875077868601,0.7756406474113465,0.5,0.5557708294077383,12,"[146, 217, 282, 283, 781, 875, 876, 877, 878, 879, 1090, 1091]"
20230206,인하대 인천 도서지역 교육기회 확대 봉사활동 활발,국민일보,기본적교육활동,0.6137065627385401,0.8804459691047668,0.3333333333333333,0.5384272503221113,11,"[170, 171, 172, 316, 317, 318, 319, 377, 1506, 1507, 1508]"
20230223,아산재단 대학 대학원생 502명 장학금 35억원 전달,아시아투데이,학생복지/교육격차해소,0.6067805225977243,0.7643679666519165,0.4166666666666667,0.5867777864565255,14,"[476, 679, 680, 681, 682, 683, 684, 685, 791, 792, 793, 1404, 1539, 1540]"
20230227,강동구 어린이집 교사 만 0세반 2명 만 3세반 10명 서울25,경향신문,선택적교육활동,0.5828792474397958,0.8296147787570953,0.25,0.5867777864565255,14,"[477, 478, 1245, 1246, 1247, 1773, 1774, 1775, 1776, 1777, 1778, 1779, 1780, 1781]"
20230207,지영미 질병청장 WHO 비상사태 해제 후 격리의무 해제 논의 코로나 정기접종 추진,경향신문,학생복지/교육격차해소,0.5717270065827937,0.7896372365951538,0.3333333333333333,0.5195737064824407,10,"[271, 556, 557, 558, 559, 560, 561, 1164, 1165, 1745]"
20230206,경기도교육청 지자체와 손잡고 늘봄학교 시범 운영,아시아투데이,선택적교육활동,0.5662639955178397,0.7775885391235352,0.25,0.6007619328947518,15,"[65, 66, 67, 68, 69, 70, 71, 108, 109, 110, 111, 151, 152, 153, 154]"
20230227,3월부터 전국 214개 초교 늘봄학교 시범 실시 서울은 빠져,아시아투데이,선택적교육활동,0.5659741051325143,0.7873519229888917,0.25,0.5867777864565255,14,"[94, 95, 173, 174, 175, 272, 273, 274, 275, 276, 277, 278, 279, 280]"
20230214,고교학점제 교육청 대학 협의체서 논의한다,서울신문,기본적교육활동,0.562882655197515,0.783015148639679,0.3333333333333333,0.49892198580547814,9,"[472, 473, 474, 475, 595, 772, 773, 991, 992]"
20230207,교사들 담임 기피 갈수록 심각 중 고교 담임 10명 중 3명이 기간제,문화일보,인적자원운용,0.5535784165424174,0.7804473268985749,0.16666666666666666,0.6379982859432913,18,"[77, 78, 79, 80, 81, 82, 162, 163, 164, 165, 166, 167, 267, 268, 269, 270, 427, 428]"
20230223,부영 외국인 유학생 83명에 장학금,국민일보,학생복지/교육격차해소,0.5374685343400136,0.7055998861789703,0.25,0.6007619328947518,15,"[141, 142, 143, 144, 145, 223, 224, 225, 853, 854, 855, 856, 857, 1045, 1046]"
