일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20240205,올해부터 초1도 오후 3시 하교한다는데 인력과 공간 문제는 우려,경향신문,선택적교육활동,0.7154766903356651,0.6350501489639282,0.75,0.7881887691669792,37,"[7, 8, 9, 10, 18, 19, 20, 40, 41, 42, 43, 44, 45, 46, 110, 111, 112, 113, 139, 140, 141, 180, 181, 182, 183, 223, 255, 260, 446, 447, 640, 641, 642, 643, 644, 645, 800]"
20240206,늘봄학교 전담 직원 6000명 투입 2학기 모든 초등학교 확대,서울신문,선택적교육활동,0.6896964565319632,0.796514939069748,0.5,0.7369682696802135,29,"[110, 111, 112, 113, 123, 124, 171, 172, 223, 271, 272, 273, 274, 275, 276, 487, 488, 489, 490, 914, 915, 916, 917, 918, 919, 920, 1205, 1206, 1207]"
20240205,늘봄학교 본격시행 2학기부터 전국 확대,내일신문,선택적교육활동,0.650253819280761,0.7836635637283326,0.4166666666666667,0.7059613126314263,25,"[7, 8, 9, 10, 388, 453, 454, 455, 456, 457, 458, 764, 765, 766, 767, 768, 769, 770, 914, 915, 916, 917, 918, 919, 920]"
20240205,희망하는 초1 모두 저녁까지 돌봐준다 늘봄학교 2학기부터 전국 도입,동아일보,선택적교육활동,0.6196388613168822,0.6384930145740508,0.5,0.714138851624206,26,"[7, 8, 9, 10, 18, 19, 20, 40, 41, 42, 43, 44, 45, 46, 66, 67, 68, 69, 70, 71, 110, 111, 112, 113, 223, 255]"
20240228,교육발전특구 광역 기초 49개 지정 교육 여건 개선 지방 소멸 막는다,세계일보,교육활동지원,0.6015813939136332,0.7754547703266145,0.3333333333333333,0.6379982859432913,18,"[351, 352, 353, 354, 464, 465, 466, 467, 468, 469, 537, 538, 673, 674, 675, 676, 869, 870]"
20240222,준비 부족 늘봄학교 곳곳 혼란 2학기 전면시행 무리 우려도,경향신문,선택적교육활동,0.5836952404643198,0.7924099791049958,0.3333333333333333,0.5557708294077383,12,"[221, 223, 446, 447, 548, 640, 641, 642, 643, 644, 645, 800]"
20240205,초1 자녀 오전 7시 오후 8시까지 늘봄교실 서 돌본다 방과후 저녁식사 무료,동아일보,선택적교육활동,0.5592159926513685,0.6384930145740508,0.3333333333333333,0.6793959560724939,22,"[18, 19, 20, 40, 41, 42, 43, 44, 45, 46, 94, 95, 261, 262, 263, 414, 415, 416, 417, 418, 419, 548]"
20240227,민원은 교사 혼자 아닌 학교 대응팀이 교권침해 직통번호 1395 개통,한국일보,교육활동지원,0.5559165541389849,0.7734200286865235,0.25,0.5718284755479183,13,"[312, 313, 314, 315, 316, 1197, 1431, 1432, 1433, 1434, 1435, 1436, 1437]"
20240226,가정 정부 사회공동체가 함께 하는 온종일 완전 돌봄 시행,국민일보,선택적교육활동,0.5512183334637903,0.7242253959178925,0.3333333333333333,0.5384272503221113,11,"[277, 278, 279, 280, 495, 496, 497, 498, 1219, 1220, 1407]"
20240201,새 학기 확대 앞둔 늘봄학교 준비 부족 교육공무직 공무원도 반발,경향신문,선택적교육활동,0.5440641803961617,0.7722318637371064,0.3333333333333333,0.45057144967106383,7,"[223, 255, 260, 785, 786, 800, 1420]"
