일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20241121,광진구 초등학생 겨울방학 영어캠프 운영 참가비 13만원,국민일보,기본적교육활동,0.5369134689851375,0.7651033926010131,0.25,0.5195737064824407,10,"[42, 471, 472, 473, 474, 475, 684, 685, 686, 687]"
20241115,놀이하며 영어랑 친해져요 마포구 초등생 방학캠프 진행,문화일보,기본적교육활동,0.5292185796087376,0.8818179547786712,0.16666666666666666,0.4216379923242304,6,"[117, 118, 385, 386, 387, 388]"
20241121,경기도교육청 도민 72 경기미래교육 방향에 공감,국민일보,교육활동지원,0.5057179527820487,0.7651033926010131,0.16666666666666666,0.49892198580547814,9,"[546, 547, 548, 549, 595, 596, 597, 598, 599]"
20241118,신규교사 140명 수습교사제 내년 시범 도입,아시아투데이,인적자원운용,0.49245497903455804,0.686568021774292,0.25,0.4760925677494707,8,"[26, 149, 150, 151, 257, 258, 259, 260]"
20241104,법원 동급생에게 흉기 휘두른 고등학생 퇴학 정당,문화일보,교육활동지원,0.4843624541429148,0.7618575084209442,0.25,0.34873150258179014,4,"[714, 753, 929, 930]"
20241128,미래의 대학 사이버대학교 20여 종 복지 등 관련 전문 자격증 보유 특수교육 분야 최고 대학으로 자리매김,중앙일보,선택적교육활동,0.4793468505426021,0.6836868464946747,0.16666666666666666,0.5195737064824407,10,"[125, 126, 127, 128, 129, 130, 533, 534, 535, 536]"
20241128,미래의 대학 사이버대학교 다양한 학사제도 석박사 과정 신설 AI 기술 활용해 교육 방식도 진화 중,중앙일보,선택적교육활동,0.4793468505426021,0.6836868464946747,0.16666666666666666,0.5195737064824407,10,"[208, 209, 210, 211, 212, 213, 842, 843, 844, 845]"
20241119,교육부 늘봄 초1 83 이용 학부모 80 만족 교육개혁 결실,아시아투데이,학교일반운영,0.4770972640184031,0.806194533109665,0.16666666666666666,0.34873150258179014,4,"[414, 415, 515, 516]"
20241124,서울시립대 특성화고 학생 진로 취업 프로그램 운영,내일신문,선택적교육활동,0.47124617498594007,0.8903297126293181,0.08333333333333333,0.3003809664473759,3,"[191, 192, 193]"
20241124,가톨릭대 정시모집 진로진학 아카데미 참가자 모집,내일신문,기본적교육활동,0.47124617498594007,0.8903297126293181,0.08333333333333333,0.3003809664473759,3,"[643, 644, 645]"
