일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20231011,2023 국감 지영미 질병청장 코로나19 위기단계 주의 하향 연말 결정,아시아투데이,학생복지/교육격차해소,0.5992209002235795,0.8816808938980102,0.25,0.5718284755479183,13,"[366, 367, 368, 369, 552, 1279, 1280, 1281, 1282, 1283, 1284, 1285, 1286]"
20231030,초1 2 체육 별도 분리 추진 신체활동 늘리고 마음 건강 살핀다,아시아투데이,기본적교육활동,0.5489065435060799,0.6821830189228058,0.3333333333333333,0.5867777864565255,14,"[207, 208, 209, 394, 395, 396, 397, 398, 467, 531, 532, 533, 534, 535]"
20231011,충남교육청 진로연계학기 교육과정 꿈 더하기 학생 마당 운영,아시아투데이,기본적교육활동,0.5205001278840453,0.8816808938980102,0.08333333333333333,0.4760925677494707,8,"[189, 190, 191, 192, 193, 194, 195, 196]"
20231011,충북교육연구정보원 예비교사 대상 정보화기기 활용 교수학습법 안내,아시아투데이,기본적교육활동,0.5205001278840453,0.8816808938980102,0.08333333333333333,0.4760925677494707,8,"[266, 267, 268, 269, 270, 271, 272, 273]"
20231011,이상일 용인시장 처인지역 초교 교육환경 개선 위해 학부모와 논의,아시아투데이,학교일반운영,0.5205001278840453,0.8816808938980102,0.08333333333333333,0.4760925677494707,8,"[1015, 1016, 1017, 1018, 1019, 1020, 1021, 1022]"
20231011,2023 국감 지영미 질병청장 글로벌 보건분야 위상 제고 노력해,아시아투데이,학생복지/교육격차해소,0.5205001278840453,0.8816808938980102,0.08333333333333333,0.4760925677494707,8,"[753, 754, 755, 756, 757, 758, 759, 760]"
20231011,군포시보건소 감염취약시설 감염관리 역량강화 위한 감염예방 관리교육 실시,아시아투데이,학생복지/교육격차해소,0.5205001278840453,0.8816808938980102,0.08333333333333333,0.4760925677494707,8,"[109, 110, 111, 112, 113, 114, 115, 116]"
20231011,예산 임성중 찾아오는 수학체험전 실시,아시아투데이,기본적교육활동,0.5205001278840453,0.8816808938980102,0.08333333333333333,0.4760925677494707,8,"[1156, 1157, 1158, 1159, 1160, 1161, 1162, 1163]"
20231011,대전교육청 대덕특구 함께하는 과학캠프 운영,아시아투데이,기본적교육활동,0.5205001278840453,0.8816808938980102,0.08333333333333333,0.4760925677494707,8,"[781, 782, 783, 784, 785, 786, 787, 788]"
20231017,경기도교육청 특수교육 현장 인력 1030명 증원,국민일보,학생복지/교육격차해소,0.5166519446593149,0.7662012743949891,0.25,0.45057144967106383,7,"[357, 358, 359, 360, 399, 761, 762]"
