일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20231208,학폭 조사 교사는 손 뗀다 전담조사관 2700명 투입,서울신문,교육활동지원,0.7240360508740099,0.6607823884487152,0.75,0.7824103183150796,36,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 189, 190, 198, 199, 327, 328, 509, 510, 553, 625, 920, 921, 1300, 1424, 1857, 1858, 1859]"
20231215,선별진료소 1441일 만에 사라진다 코로나19 위기단계는 경계 유지,경향신문,학생복지/교육격차해소,0.6525338972150261,0.7893637585639954,0.4166666666666667,0.7059613126314263,25,"[172, 173, 174, 175, 176, 177, 178, 383, 384, 385, 398, 399, 493, 533, 650, 706, 707, 708, 709, 710, 1637, 1638, 1639, 1658, 1659]"
20231206,학폭 전담 조사관 기구 신설 교사 민원업무 부담 대폭 줄인다,세계일보,교육활동지원,0.6105061426120644,0.8989422142505645,0.16666666666666666,0.6697641897061287,21,"[53, 54, 55, 198, 199, 284, 285, 286, 287, 288, 289, 290, 316, 317, 318, 319, 320, 321, 322, 509, 510]"
20231212,지영미 질병청장 코로나19 위기단계 하향 겨울철 지켜봐야,세계일보,학생복지/교육격차해소,0.597034301500442,0.7762653160095215,0.4166666666666667,0.5384272503221113,11,"[213, 438, 439, 440, 867, 868, 2019, 2056, 2057, 2058, 2153]"
20231213,내년 초 학업성취도 자율평가 시행 초 중 고 7개 학년 대상 확대,중앙일보,교육활동지원,0.5900619037279428,0.7850714194774628,0.3333333333333333,0.5867777864565255,14,"[235, 236, 237, 238, 239, 323, 324, 345, 346, 487, 488, 740, 741, 742]"
20231203,저소득층 지원 교육급여 11 인상,경향신문,학생복지/교육격차해소,0.5366021543466002,0.7344359600543976,0.3333333333333333,0.4760925677494707,8,"[248, 249, 250, 251, 547, 660, 990, 1170]"
20231220,대입 내비게이션 가 나군 통합모집 계열선발 신설인문융합예술 93명 사회과학 138명,중앙일보,교육활동지원,0.5292020029043369,0.7111706554889679,0.16666666666666666,0.649112469029166,19,"[1125, 1126, 1127, 1128, 1129, 1130, 1131, 1132, 1133, 1134, 1135, 1629, 1630, 1631, 1632, 1633, 1634, 1635, 1636]"
20231204,백일해 확산 막아라 경남도 밀착형 현장 대응 실시,아시아투데이,학생복지/교육격차해소,0.5237791178036952,0.7806273567676545,0.16666666666666666,0.5384272503221113,11,"[408, 409, 410, 411, 412, 1703, 1704, 1705, 1706, 1707, 1708]"
20231206,속보 당 정 학교폭력 전담 조사관 도입 전담 기구 신설,세계일보,교육활동지원,0.519748320601545,0.8989422142505645,0.08333333333333333,0.45057144967106383,7,"[58, 59, 60, 61, 62, 63, 64]"
20231206,마이코플라즈마 폐렴 독감과 초기증상 구분 어려워 열나면 빨리 병원가야,세계일보,학생복지/교육격차해소,0.519748320601545,0.8989422142505645,0.08333333333333333,0.45057144967106383,7,"[1188, 1189, 1190, 1191, 1192, 1193, 1194]"
