일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20220316,등교전 신속항원검사 4월에도 지속 교육부 양성예측도 89,아시아투데이,학생복지/교육격차해소,0.7721580960473162,0.7604891705513002,0.75,0.8098747594226537,41,"[185, 224, 225, 226, 233, 234, 235, 236, 237, 238, 239, 348, 349, 350, 862, 863, 864, 1027, 1028, 1029, 1112, 1113, 1114, 1115, 1116, 1117, 1118, 1121, 1122, 1123, 1124, 1153, 1154, 1821, 3016, 3017, 3018, 3228, 3229, 3230, 3231]"
20220302,소아 청소년 확진자 관리 비상,내일신문,학생복지/교육격차해소,0.6825366615588397,0.8082444000244141,0.5,0.6974630051635803,24,"[57, 58, 59, 60, 61, 276, 277, 278, 279, 280, 547, 1362, 1363, 2051, 2052, 2053, 2437, 2438, 2439, 2440, 2441, 2442, 3363, 3364]"
20220302,카카오톡으로 코로나19 자가진단 받으세요,아시아투데이,학생복지/교육격차해소,0.6393032483144176,0.8635412359237671,0.25,0.7296225131497026,28,"[1705, 1706, 1707, 1708, 1709, 1710, 1711, 1712, 1713, 1714, 1715, 1716, 1717, 1718, 1719, 1720, 2059, 2060, 2061, 2062, 2352, 2353, 2354, 2355, 2356, 2357, 2358, 2359]"
20220303,당국 오미크론 유행 특성 맞게 코로나19 중환자실 입실 기준 변경 논의,아시아투데이,학생복지/교육격차해소,0.6281849368169016,0.6544723486900329,0.4166666666666667,0.8046533244696281,40,"[352, 353, 354, 636, 637, 638, 639, 640, 641, 899, 900, 901, 902, 903, 904, 905, 1331, 1332, 1333, 1334, 1335, 1336, 1337, 1338, 1936, 1937, 1938, 1939, 3145, 3146, 3147, 3189, 3190, 3191, 3192, 3193, 3194, 3195, 3196, 3197]"
20220315,저런 애들이 술집서 일해 제주 한 여고서 교사가 학생에 폭언,한국일보,인적자원운용,0.6033874022525614,0.654969791173935,0.5,0.6379982859432913,18,"[399, 400, 401, 402, 790, 791, 792, 1266, 1425, 1426, 1427, 1428, 1429, 1743, 2266, 2267, 2268, 3132]"
20220302,부산교육청 교육급여 교육비 집중 신청기간 운영,아시아투데이,학생복지/교육격차해소,0.5933217772291965,0.8635412359237671,0.16666666666666666,0.6596842761989657,20,"[459, 460, 461, 462, 738, 739, 740, 741, 742, 743, 744, 745, 746, 747, 748, 749, 750, 751, 752, 753]"
20220324,코로나 비대면 확대로 사이버 폭력 증가 학교폭력 대책 강화,아시아투데이,학생복지/교육격차해소,0.5897090427139666,0.7954012501239778,0.3333333333333333,0.5718284755479183,13,"[144, 145, 875, 876, 877, 878, 879, 880, 881, 882, 2054, 2055, 2690]"
20220302,PCR 105만건 코로나 정점 아직 인데 거리두기 조기 완화 검토,한겨레,학생복지/교육격차해소,0.585394063343157,0.7629137086868287,0.3333333333333333,0.6007619328947518,15,"[1167, 1168, 1169, 1170, 1171, 1172, 1173, 1174, 2648, 2848, 2849, 2850, 2851, 3240, 3241]"
20220310,정부 코로나19 독감화 의료체계 전환 중간 단계,세계일보,학생복지/교육격차해소,0.5569474914609367,0.737897744178772,0.16666666666666666,0.7059613126314263,25,"[93, 94, 95, 96, 97, 525, 526, 527, 528, 529, 1936, 1937, 1938, 1939, 2048, 2457, 2458, 2459, 2460, 2461, 2462, 2603, 2604, 2605, 3406]"
20220315,섹시하다 제자 상습 성추행 중학 교사 파면 교장 교감 전보,한국일보,인적자원운용,0.5567216571783238,0.654969791173935,0.3333333333333333,0.649112469029166,19,"[872, 873, 874, 1092, 1093, 1094, 1095, 1096, 1097, 1098, 1507, 1508, 1509, 1510, 1985, 1986, 1987, 1988, 1989]"
