일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20220110,경기도교육청 2022 대안교육 위탁교육기관 지정 공모,아시아투데이,선택적교육활동,0.6047011077532114,0.8841694295406342,0.25,0.5867777864565255,14,"[116, 117, 118, 119, 120, 121, 122, 123, 124, 250, 372, 373, 374, 375]"
20220110,유행세 꺾였나 정부 이번 주 사적모임 영업제한 조정 검토,아시아투데이,학생복지/교육격차해소,0.5797011077532113,0.8841694295406342,0.16666666666666666,0.5867777864565255,14,"[854, 855, 856, 857, 858, 859, 860, 861, 862, 884, 885, 886, 887, 888]"
20220106,무증상 의료진 출근 격리 단축 인력난에 비상대책 꺼내 든 유럽,한국일보,학생복지/교육격차해소,0.5610945512338252,0.7630560982227326,0.3333333333333333,0.5195737064824407,10,"[352, 1484, 1695, 1696, 1761, 1762, 1763, 1764, 1765, 1766]"
20220124,복지부 집단감염 비상 직원 24명 확진,경향신문,학생복지/교육격차해소,0.5562690072597404,0.7664810287952424,0.3333333333333333,0.49892198580547814,9,"[327, 523, 1170, 1171, 1360, 1361, 1362, 1506, 1507]"
20220127,교육부 3월 전까지 단축 원격수업 졸업식도 원격으로,중앙일보,기본적교육활동,0.5557726626063486,0.7851035344600679,0.25,0.5557708294077383,12,"[660, 661, 662, 882, 883, 1366, 1367, 1368, 1369, 1510, 1511, 1512]"
20220124,복지부 내 24명 집단 감염 재택 근무 전환 등 비상조치,아시아투데이,학생복지/교육격차해소,0.5503464648534083,0.7845457243919374,0.25,0.5384272503221113,11,"[279, 280, 281, 282, 283, 284, 1172, 1173, 1174, 1506, 1507]"
20220106,정부 방역패스 효과있다 학원 독서실 등 임시 방역 강화,국민일보,학생복지/교육격차해소,0.5343306788102286,0.6977552473545074,0.25,0.6007619328947518,15,"[482, 483, 484, 653, 654, 655, 1213, 1214, 1215, 1939, 1940, 1941, 1942, 1943, 1944]"
20220129,식약처 코로나19 자가검사키트 960만명분 추가 공급,세계일보,학생복지/교육격차해소,0.5311838107329232,0.8025309395790101,0.25,0.45057144967106383,7,"[1073, 1074, 1267, 1268, 1269, 1740, 1741]"
20220110,캠퍼스 스토리 한성대 홈피 웹어워드코리아2021 대학분야 대상,아시아투데이,교육활동지원,0.5283443675578972,0.8841694295406342,0.08333333333333333,0.49892198580547814,9,"[1198, 1199, 1200, 1201, 1202, 1203, 1204, 1205, 1206]"
20220110,오병권 경기지상 대행 미세먼지 긴급점검회의 철저한 대응 주문,아시아투데이,학생복지/교육격차해소,0.5283443675578972,0.8841694295406342,0.08333333333333333,0.49892198580547814,9,"[1095, 1096, 1097, 1098, 1099, 1100, 1101, 1102, 1103]"
