일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20220412,교육부 방역지침에 따라 확진자 중간고사 응시 제한,아시아투데이,학생복지/교육격차해소,0.6839197016758536,0.6570730519294739,0.6666666666666666,0.7369682696802135,29,"[858, 859, 860, 861, 884, 885, 886, 1224, 1225, 1226, 1227, 1228, 1229, 1230, 1231, 1453, 1476, 1477, 1487, 1488, 2398, 2399, 2474, 2475, 2476, 2477, 2478, 2562, 2563]"
20220411,내주부터 일상회복 빨라진다 새 변이 대비 비상대응계획 도 준비,서울신문,학생복지/교육격차해소,0.6697034551088439,0.7636544990539551,0.5,0.714138851624206,26,"[739, 873, 1356, 1359, 1360, 1361, 1362, 1363, 1364, 1797, 1798, 1799, 1800, 2285, 2286, 2287, 2288, 2404, 2405, 2406, 2596, 2597, 2598, 2599, 2878, 2934]"
20220415,코로나19 2급 감염병 된다 5월 말부터는 확진자 격리도 안해,아시아투데이,학생복지/교육격차해소,0.62067199083816,0.8848518550395965,0.3333333333333333,0.5557708294077383,12,"[339, 340, 1672, 1673, 1674, 1675, 1676, 1677, 2317, 2869, 2870, 2871]"
20220413,정부 코로나 종식 기대할 집단면역 도달 어려워 소규모 유행 반복 가능성 커,세계일보,학생복지/교육격차해소,0.6195137018496722,0.6506870007514953,0.5,0.6974630051635803,24,"[329, 330, 331, 820, 821, 822, 823, 824, 825, 1357, 1510, 1511, 2095, 2096, 2097, 2098, 2186, 2187, 2692, 2693, 2694, 2695, 2696, 2697]"
20220425,권덕철 복지부 장관 코로나19 확진,아시아투데이,학생복지/교육격차해소,0.6120025008963415,0.7852430450916291,0.3333333333333333,0.6596842761989657,20,"[332, 333, 334, 335, 2487, 2488, 2489, 2490, 2491, 2492, 2493, 2494, 2495, 2574, 2973, 2974, 2975, 2976, 2977, 2978]"
20220421,교내서 마스크 벗을 수 있을까 5월부터 달라지는 학교생활은,세계일보,학생복지/교육격차해소,0.6115320190722675,0.6307327938079834,0.5,0.6974630051635803,24,"[76, 511, 512, 513, 1330, 1331, 1332, 1333, 1334, 1809, 1810, 1811, 1812, 1813, 1814, 1815, 1816, 2510, 2511, 2512, 2736, 2964, 2965, 2966]"
20220407,당국 코로나19 확진 이력자에도 3차접종 권고 검토,아시아투데이,학생복지/교육격차해소,0.6025765656279392,0.8866782069206237,0.16666666666666666,0.6596842761989657,20,"[1460, 1461, 1462, 1463, 1464, 1465, 1466, 1467, 1895, 1896, 1897, 1898, 1899, 1900, 1901, 1902, 2592, 2593, 2594, 2595]"
20220407,방역당국 확진학생 중간고사 볼 수 있게 지원 교육부는 신중,중앙일보,교육활동지원,0.579149469626838,0.6327903342247009,0.5,0.5867777864565255,14,"[1264, 1453, 1487, 1488, 1743, 1744, 2162, 2398, 2399, 2474, 2475, 2476, 2477, 2478]"
20220421,성희롱 의혹 홍대 A교수 해임 2차 가해도 있었다,국민일보,인적자원운용,0.571104669258919,0.6863903164863586,0.4166666666666667,0.5718284755479183,13,"[1550, 1551, 1781, 1782, 2184, 2185, 2898, 2899, 2900, 2953, 2954, 2955, 2956]"
20220429,장애인도 편하게 건강검진 수어통역사 등 확충,세계일보,교육활동지원,0.568228998912269,0.7929891574382782,0.25,0.5867777864565255,14,"[171, 172, 218, 219, 220, 486, 487, 488, 489, 490, 491, 492, 493, 2784]"
