일자,제목,언론사,대분류,impact_score,c_score,media_diversity,frequency_score,similar_news_count,similar_indices
20221113,코로나 재확산에 수능도 비상 확진 수험생 시험장 더 늘린다,경향신문,학생복지/교육격차해소,0.6244287919398968,0.7788596916198731,0.4166666666666667,0.6262830509731585,17,"[100, 788, 789, 926, 927, 1073, 1074, 1106, 1656, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2517]"
20221103,포토 방역점검하는 서울교육청,아시아투데이,학생복지/교육격차해소,0.5847944465174006,0.7147962868213653,0.16666666666666666,0.8295864392961818,45,"[427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 519, 520, 521, 522, 523, 524, 525, 526, 527, 528, 529, 696, 697, 698, 699, 700, 701, 702, 703, 704, 705, 706, 1915, 1916, 1917, 1918, 1919, 1920, 1921, 1922, 1923, 1924, 1925, 1927]"
20221108,세계 일류를 꿈꾸고 이뤄나갈 수 있는 인재 육성 경기여자고등학교,내일신문,선택적교육활동,0.5835940906177743,0.7640282380580903,0.08333333333333333,0.8432759846484608,48,"[2547, 2548, 2549, 2550, 2551, 2552, 2553, 2554, 2555, 2556, 2557, 2558, 2559, 2560, 2561, 2562, 2563, 2564, 2565, 2566, 2567, 2568, 2569, 2570, 2711, 2712, 2713, 2714, 2715, 2716, 2717, 2718, 2719, 2720, 2721, 2722, 2723, 2724, 2725, 2726, 2727, 2728, 2729, 2730, 2731, 2732, 2733, 2734]"
20221121,포토 정기석 단장 코로나19 여전히 상당히 위험,아시아투데이,학생복지/교육격차해소,0.5663550912882137,0.7851727354526521,0.08333333333333333,0.757619990357176,32,"[187, 188, 189, 685, 686, 687, 688, 689, 690, 691, 692, 693, 694, 695, 899, 900, 901, 902, 903, 904, 905, 1127, 1128, 1129, 1130, 1131, 1132, 1133, 1134, 1135, 1136, 1137]"
20221124,경기교육청 학교 급식종사자 폐암 검진 실시,내일신문,학생복지/교육격차해소,0.5596584023451023,0.7873116540908814,0.16666666666666666,0.649112469029166,19,"[782, 783, 784, 785, 786, 787, 2393, 2394, 2395, 2396, 2397, 2398, 2399, 2400, 2401, 2402, 2403, 2404, 2405]"
20221104,수능 D 14 코로나 방역 점검 나선 공무원,서울신문,학생복지/교육격차해소,0.5578001389635742,0.6029861283302307,0.3333333333333333,0.7220189587716063,27,"[146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 605, 606, 607, 924, 1927]"
20221116,포토 수능 시험장 방역 꼼꼼히,아시아투데이,학생복지/교육격차해소,0.5474218228449836,0.6249365043640136,0.16666666666666666,0.8248240703312607,44,"[883, 884, 885, 886, 887, 888, 889, 890, 891, 892, 893, 894, 895, 896, 924, 1455, 1456, 1457, 1458, 1459, 1460, 1461, 1462, 1463, 1464, 1465, 1466, 1467, 1468, 1471, 1472, 1473, 1474, 1475, 1476, 1477, 1478, 1479, 1480, 1481, 1482, 1483, 1484, 2698]"
20221130,학교폭력 등 교내갈등 급증 경기교육청 화해중재팀 신설,한겨레,교육활동지원,0.5471509744210812,0.7906971561908722,0.25,0.5195737064824407,10,"[161, 267, 268, 269, 270, 1075, 1076, 1077, 1078, 1079]"
20221130,여교사가 남교사와 스친게 성희롱,서울신문,인적자원운용,0.5426821566544922,0.8121359658241273,0.25,0.4760925677494707,8,"[1392, 1393, 1766, 1767, 2539, 2540, 2541, 2542]"
20221124,은둔형 외톨이도 위기청소년 지원 대상,내일신문,교육활동지원,0.5409579975733102,0.7873116540908814,0.16666666666666666,0.5867777864565255,14,"[275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 2738]"
