SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,100000,N,0,복식부기,예산세출,100793000,49601000,16800000,46104000,102913000,S080000060,8390000,6126434.0,I100000001,8,N,장기중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,3000000,N,0,복식부기,예산세출,268539000,82816000,152894000,423094000,232559000,S080000061,25775000,2386901.6,I100000001,8,N,금호중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,113622000,97957000,10500000,19915000,33786000,S080000062,4150000,12769545.5,I100000001,8,N,연동중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,122823000,138423000,28890000,107667000,164473000,S080000063,9560000,4734181.8,I100000001,8,N,연서중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,122451000,39213000,25554000,58246000,107892000,S080000064,5912000,3522235.3,I100000001,8,N,전의중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,250860000,74867000,78350000,185806000,226730000,S080000065,5500000,1647521.0,I100000001,8,N,세종중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,9234000,N,0,복식부기,예산세출,269763000,94254000,78260000,220890000,159361000,S080000066,10366000,1063292.9,I100000001,8,N,조치원중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,332406000,80846000,53622000,195423000,154711000,S080000067,9100000,976514.8,I100000001,8,N,한솔중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,3000000,N,0,복식부기,예산세출,145048000,50588000,32650000,53279000,52801000,S080000073,1920000,3002531.0,I100000001,8,N,부강중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,439096000,135419000,155436000,725639000,237533000,S080000108,19810000,1368157.3,I100000001,8,N,아름중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,232180000,128990000,54680000,265900000,300331000,S080000118,12300000,1310119.9,I100000001,8,N,도담중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,295003000,70748000,54980000,171311000,98425000,S080000123,12830000,893642.9,I100000001,8,N,새롬중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,327615000,140489000,58068000,267393000,256060000,S080000138,11052000,1233345.3,I100000001,8,N,고운중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,2000000,N,0,복식부기,예산세출,341872000,146336000,59830000,254630000,187491000,S080000139,16180000,977072.7,I100000001,8,N,종촌중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,322027000,85200000,72650000,445895000,181485000,S080000140,16550000,1158563.9,I100000001,8,N,두루중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,2000000,N,0,복식부기,예산세출,275677000,95164000,46130000,200913000,164901000,S080000146,8336000,957875.6,I100000001,8,N,양지중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,140483000,69918000,32070000,200748000,96522000,S080000152,5032000,1202589.4,I100000001,8,N,어진중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,2000000,N,0,복식부기,예산세출,230206000,65469000,92030000,190563000,110788000,S080000163,7550000,1263302.0,I100000001,8,N,소담중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,1000000,N,0,복식부기,예산세출,249704000,78274000,60887000,201853000,176238000,S080000164,12107000,1138778.1,I100000001,8,N,새뜸중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,206149000,68080000,44400000,216235000,151062000,S080000165,8600000,1191296.7,I100000001,8,N,새움중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,742000,N,0,복식부기,예산세출,197582000,56027000,43470000,104811000,109299000,S080000182,6800000,1354389.0,I100000001,8,N,글벗중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,263291000,90686000,59260000,349990000,113649000,S080000183,9850000,1206429.9,I100000001,8,N,보람중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,247898000,54352000,39952000,197901000,113600000,S080000202,9564000,1159557.7,I100000001,8,N,나성중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,0,N,0,복식부기,예산세출,189659000,63981000,41390000,157030000,65435000,S080000203,8487000,1126299.8,I100000001,8,N,반곡중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,100000,N,0,복식부기,예산세출,251384000,76356000,64610000,338155000,166062000,S080000205,12948000,1124369.6,I100000001,8,N,다정중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,2377000,N,0,복식부기,예산세출,131645000,43408000,53512000,86030000,79845000,S080000237,6350000,1385453.6,I100000001,8,N,집현중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,1399000,N,0,복식부기,예산세출,208961000,53518000,33583000,105819000,127771000,S080000241,4620000,1234265.0,I100000001,8,N,해밀중학교,
