SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7570090,7169760,0,20819840,0,S080000060,606333540,I100000001,8,N,장기중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,4128250,20686370,0,52860560,5028000,S080000061,1792878770,I100000001,8,N,금호중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,3074050,2796037,0,12556800,1000000,S080000062,363645170,I100000001,8,N,연동중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,10005150,5226270,0,29727800,10000000,S080000063,1091188590,I100000001,8,N,연서중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,5747270,4529050,0,26742940,4100000,S080000064,793939690,I100000001,8,N,전의중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,14489500,13561030,0,161018310,9953600,S080000065,1584751020,I100000001,8,N,세종중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,15143120,13013700,0,119135720,5600000,S080000066,1697600160,I100000001,8,N,조치원중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,12894150,8579190,0,125838360,55662710,S080000067,1650828780,I100000001,8,N,한솔중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,3035960,3612340,0,35521550,5000000,S080000073,707062920,I100000001,8,N,부강중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,23985570,17135840,0,466819060,1220420,S080000108,2505487250,I100000001,8,N,아름중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,13193620,23063130,0,133055160,1240000,S080000118,1663176490,I100000001,8,N,도담중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7093080,19616230,0,114389750,100000,S080000123,2033492470,I100000001,8,N,새롬중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,12406700,22388570,0,189278970,0,S080000138,1902765370,I100000001,8,N,고운중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,23495340,10322350,0,292684310,1000000,S080000139,2340619940,I100000001,8,N,종촌중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,10252770,10678720,0,186184250,400000,S080000140,2048582060,I100000001,8,N,두루중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,9296260,14909270,0,217447880,1200000,S080000146,1653132450,I100000001,8,N,양지중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7274970,15960200,0,104572420,0,S080000152,1159613530,I100000001,8,N,어진중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,12527650,12843180,0,126648890,9103310,S080000163,1438791710,I100000001,8,N,소담중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,4204720,17139870,0,142458180,0,S080000164,1571996930,I100000001,8,N,새뜸중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,11906760,10245860,0,95475670,0,S080000165,1435977940,I100000001,8,N,새움중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,1805540,3248690,0,55121430,6000000,S080000182,1132841530,I100000001,8,N,글벗중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,8362620,14141990,0,245848800,7100000,S080000183,1714032030,I100000001,8,N,보람중학교,
중,공립,3,세종특별자치시 ,3.0,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,13832209,5213000,0,171949970,3000000,S080000202,1245180450,I100000001,8,N,나성중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,7555230,4999520,0,114345950,0,S080000203,1049815700,I100000001,8,N,반곡중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,7983470,11297940,0,171257310,2112160,S080000205,1674792330,I100000001,8,N,다정중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,12325100,6392210,0,92772490,0,S080000237,830087670,I100000001,8,N,집현중학교,
,공립,3,세종특별자치시 ,,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,5097590,5188980,0,115096990,10052530,S080000241,1052367310,I100000001,8,N,해밀중학교,
