FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,22267500,2118300,0,35013940,0,S080000041,659548260,I100000001,8,N,의랑초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,13660880,5751980,0,36278330,24274600,S080000042,909290900,I100000001,8,N,장기초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,7486980,5778340,0,35752640,0,S080000043,568493330,I100000001,8,N,감성초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,7044240,12825410,0,58363670,23200000,S080000044,1100421760,I100000001,8,N,금남초등학교,초,2.0,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,9352470,3269510,0,31944830,0,S080000045,542536550,I100000001,8,N,소정초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,6321182,4497732,0,23515000,0,S080000046,544325600,I100000001,8,N,수왕초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,6813480,1799030,0,29650300,0,S080000047,633639520,I100000001,8,N,쌍류초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,4068220,3626310,0,34577090,24473300,S080000048,578817250,I100000001,8,N,연남초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,2727190,3772543,0,30760640,16743380,S080000049,576948000,I100000001,8,N,연동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,6262180,5459362,0,31222000,200000,S080000050,620986910,I100000001,8,N,연봉초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,10253120,3708010,0,75581650,25978190,S080000051,777976800,I100000001,8,N,연서초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,미지정,결산세입,7189140,2552430,0,28401020,0,S080000052,611004690,I100000001,8,N,전동초등학교,,,
공립,2,세종특별자치시 ,세종특별자치시교육청,세종특별자치시교육청,I100000001,N,복식부기,결산세입,13077642,3774049,0,61342410,3400000,S080000053,984713850,I100000001,8,N,전의초등학교,초,2.0,
