SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
,국립,3,광주광역시 북구,,교육부,광주광역시교육청,A000000001,0,N,0,복식부기,결산세출,365037885,140150970,112478800,277888570,531169560,S000003517,66723880,6550217.8,A000000001,5,N,전남대학교사범대학부설중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,13026000,복식부기,결산세출,199623580,136066950,17149428,171829050,355101190,S050000169,16255750,3317707.8,F100000001,5,N,각화중학교,
,공립,3,광주광역시 동구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,미지정,결산세출,272245681,204803780,53893390,203880894,604105580,S050000175,82447170,3449942.9,F100000001,5,N,무등중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,31164050,N,0,미지정,결산세출,285096832,634630460,12193670,101433630,234553470,S050000176,13455070,10416882.4,F100000001,5,N,광주북성중학교,
중,공립,3,광주광역시 북구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,220177800,86479590,2702006618,69944160,642767610,S050000182,61160820,17431044.2,F100000001,5,N,광주체육중학교,
,공립,3,광주광역시 동구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,238697580,159824080,22682980,122066890,362056621,S050000183,80140790,4626614.7,F100000001,5,N,광주충장중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,11969670,N,0,복식부기,결산세출,224871260,366424350,104645220,138790480,321846690,S050000185,75617140,5227583.2,F100000001,5,N,두암중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,200007928,264277244,90579878,244908120,551510120,S050000186,25106080,2897661.8,F100000001,5,N,문산중학교,
중,공립,3,광주광역시 북구,3.0,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,212390057,185193210,135505710,111032350,260779680,S050000188,55615500,5426646.9,F100000001,5,N,문화중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,미지정,결산세출,290067920,189505590,150397495,191164470,543802460,S050000189,21398600,3340570.0,F100000001,5,N,문흥중학교,
,공립,3,광주광역시 북구,,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,미지정,결산세출,211822347,487303960,256884414,120569680,313519450,S050000195,54074579,5943104.7,F100000001,5,N,신광중학교,
