FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,광주광역시 북구,교육부,광주광역시교육청,A000000001,29570000,N,0,복식부기,결산세출,386964509,235892819,563790426,323887340,846280570,S000003503,105067004,4288214.6,A000000001,5,N,광주교육대학교광주부설초등학교,,,
공립,2,광주광역시 북구,광주광역시동부교육지원청,광주광역시교육청,F100000057,185260,N,0,복식부기,결산세출,256863342,147066310,337356230,222987010,528059760,S050000210,147805694,3118485.9,F100000001,5,N,각화초등학교,,,
공립,2,광주광역시 북구,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,70739717,239260210,50932620,0,0,S050000211,1900000,0.0,F100000001,5,N,경양초등학교,,,
공립,2,광주광역시 동구,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,59990870,미지정,결산세출,430862122,368083960,426433165,369150860,948424000,S050000212,78123450,3598749.6,F100000001,5,N,광주계림초등학교,초,2.0,
공립,2,광주광역시 동구,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,134993360,복식부기,결산세출,328729659,88426920,265777530,221916189,480430240,S050000213,75028750,3159015.1,F100000001,5,N,광주남초등학교,초,2.0,
공립,2,광주광역시 동구,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,201863580,315053282,236798640,230220630,397998753,S050000214,110549680,4240013.0,F100000001,5,N,광주동산초등학교,,,
공립,2,광주광역시 북구,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,미지정,결산세출,171393880,85024790,227039655,142785240,268611990,S050000215,55407880,3992703.5,F100000001,5,N,광주동운초등학교,초,2.0,
공립,2,광주광역시 북구,광주광역시동부교육지원청,광주광역시교육청,F100000057,16007370,N,0,복식부기,결산세출,251390650,124666770,100682290,140217320,352647960,S050000216,106527230,18829992.9,F100000001,5,N,광주동초등학교,,,
공립,2,광주광역시 북구,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,241251705,143059485,331287470,219198329,526130675,S050000219,27721770,2687092.8,F100000001,5,N,광주문화초등학교,초,2.0,
공립,2,광주광역시 동구,광주광역시동부교육지원청,광주광역시교육청,F100000057,0,N,0,복식부기,결산세출,225214525,212521695,147215110,164157760,474513530,S050000221,90282560,6409293.6,F100000001,5,N,광주산수초등학교,초,2.0,
