파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
경상북도교육청_공립_고등_예산_세입_2022.csv,80082074000,656116000,34972101000,0,920357000,2383245000,고등
경상북도교육청_공립_고등_예산_세입_2023.csv,83540871000,736393000,37641335000,0,1130484000,2351002000,고등
경상북도교육청_공립_고등_예산_세입_2024.csv,90007125000,858001000,38239885000,0,1427985000,2253791000,고등
경상북도교육청_공립_초등_예산_세입_2022.csv,224696995000,2775340000,54513130000,0,1469403000,3196304000,초등
경상북도교육청_공립_초등_예산_세입_2023.csv,241752708000,3483653000,55226334000,0,2854232000,3373292000,초등
경상북도교육청_공립_중등_예산_세입_2022.csv,87152854000,742591000,15710519000,0,502238000,975169000,중등
경상북도교육청_공립_중등_예산_세입_2023.csv,90980906000,692713000,15951799000,0,932581000,1187857000,중등
경상북도교육청_공립_초등_예산_세입_2024.csv,236793556000,3391386000,52998356000,0,2999882000,3259830000,초등
경상북도교육청_공립_중등_예산_세입_2024.csv,94900603000,604611000,16602186000,0,1078127000,1189972000,중등
고등_합계,253630070000,2250510000,110853321000,0,3478826000,6988038000,고등
초등_합계,703243259000,9650379000,162737820000,0,7323517000,9829426000,초등
중등_합계,273034363000,2039915000,48264504000,0,2512946000,3352998000,중등
2022_합계,391931923000,4174047000,105195750000,0,2891998000,6554718000,전체
2023_합계,416274485000,4912759000,108819468000,0,4917297000,6912151000,전체
2024_합계,421701284000,4853998000,107840427000,0,5505994000,6703593000,전체
