파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급,학교 수
경상북도교육청_공립_고등_결산_세입_2022.csv,232242837509.0,4258552551.0,22269601514.0,0.0,1837320574.0,26524359306.0,고등,92
경상북도교육청_공립_고등_결산_세입_2023.csv,263972349760.0,4527187075.0,22752550439.0,0.0,2591261408.0,18042529406.0,고등,92
경상북도교육청_공립_고등_결산_세입_2024.csv,246544801442.0,5442882905.0,29130392250.0,0.0,3215772151.0,23085036797.0,고등,92
경상북도교육청_공립_중등_결산_세입_2022.csv,227276133678.0,3524548552.0,9163381621.0,0.0,799780460.0,10626807754.0,중등,189
경상북도교육청_공립_중등_결산_세입_2023.csv,238301450740.0,2829816800.0,9553695901.0,0.0,1294364955.0,5745119754.0,중등,189
경상북도교육청_공립_중등_결산_세입_2024.csv,228811245790.0,3318914581.0,12395766221.0,0.0,2119419877.0,7930643228.0,중등,189
경상북도교육청_공립_초등_결산_세입_2023.csv,703682700738.0,6468410500.0,32872728686.0,0.0,3719266861.0,16637239746.0,초등,466
경상북도교육청_공립_초등_결산_세입_2022.csv,661007773551.0,6080737191.0,30872405858.0,0.0,2008331136.0,24590703709.0,초등,464
경상북도교육청_공립_초등_결산_세입_2024.csv,692930526080.0,9033429332.0,35061594470.0,0.0,6269286048.0,18709446341.0,초등,488
고등_평균,247586662903.66666,4742874177.0,24717514734.333332,0.0,2548118044.3333335,22550641836.333332,고등,276
중등_평균,231462943402.66666,3224426644.3333335,10370947914.333334,0.0,1404521764.0,8100856912.0,중등,567
초등_평균,686018224399.5853,7224298211.311707,32971471076.9732,0.0,4036992662.732017,19952926697.47532,초등,1418
전체_평균,518508292821.4666,5918327308.195046,26296288156.23662,0.0,3195090675.001327,17297838599.27112,전체,2261
