파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
경상북도교육청_공립_중등_결산_세출_2024.csv,4685867911.0,89138716454.0,43840564622.0,19364263972.0,28165896760.0,43065237774.0,12355748920.0,7166774232.0,3054644528.3,중등,189
경상북도교육청_공립_중등_결산_세출_2023.csv,4617077676.0,85193503016.0,45979165498.0,17465471584.0,31905274994.0,43042472764.0,12615194003.0,8975645376.0,3051111029.2,중등,189
경상북도교육청_공립_중등_결산_세출_2022.csv,4224518590.0,86296621004.0,29816330898.0,19644480747.0,46036874139.0,38401280096.0,12106288927.0,9119137900.0,2941713408.3999996,중등,189
경상북도교육청_공립_고등_결산_세출_2024.csv,4172620640.0,95885562283.0,56950664338.0,39559123517.0,30182337606.0,41170562360.0,12435376623.0,9460027194.0,1250575208.2,고등,92
경상북도교육청_공립_고등_결산_세출_2023.csv,4202974127.0,87403867381.0,56174516354.0,38769008247.0,36424259553.0,38500821038.0,16889300806.0,10449205002.0,1320840191.5000002,고등,92
경상북도교육청_공립_고등_결산_세출_2022.csv,4007872193.0,87664514042.0,38897802289.0,34529438839.0,41985319670.0,34026101300.0,18643046860.0,9336046850.0,1103328255.8999999,고등,92
경상북도교육청_공립_초등_결산_세출_2024.csv,10964533938.0,241724245959.0,129157293943.0,126004758521.0,70231132947.0,119262141086.0,32020564625.0,16162812095.0,8954022373.099998,초등,488
경상북도교육청_공립_초등_결산_세출_2022.csv,10287714710.0,235353190832.0,106446805545.0,101996997980.0,102212405550.0,104947491687.0,31987323125.0,14690782263.0,7618590388.400001,초등,464
경상북도교육청_공립_초등_결산_세출_2023.csv,10873218521.0,229563722240.0,132027424071.0,106424537555.0,93230448312.0,117163020665.0,39128211902.0,16271508393.0,8460225576.9,초등,466
중등_평균,4509154725.666667,86876280158.0,39878687006.0,18824738767.666668,35369348631.0,41502996878.0,12359077283.333334,8420519169.333333,3015822988.6333337,중등,567
고등_평균,4127822320.0,90317981235.33333,50674327660.333336,37619190201.0,36197305609.666664,37899161566.0,15989241429.666666,9748426348.666666,1224914551.8666668,고등,276
초등_평균,10713055019.724964,235643164413.1735,122669151505.04231,111714219831.87447,88254399130.27362,113888243034.29196,34345486751.29196,15716853443.956276,8354763030.413116,초등,1418
전체_평균,8353419596.524989,180596470945.78418,93119056524.01768,79375182263.75099,68637600614.229546,86459927662.39186,26591122365.134895,13158557374.95533,6145555961.077443,전체,2261
