파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급,학교 수
경상북도교육청_공립_고등_예산_세출_2024.csv,4146882000.0,54805899000.0,20306954000.0,8738173000.0,9506731000.0,34563181000.0,718967000.0,0.0,515254906.09999996,고등,92
경상북도교육청_공립_고등_예산_세출_2023.csv,4202244000.0,50864283000.0,20279703000.0,7913783000.0,9791469000.0,32079644000.0,268959000.0,0.0,500176922.40000004,고등,92
경상북도교육청_공립_고등_예산_세출_2022.csv,4085162000.0,46114238000.0,17858656000.0,8527140000.0,9434764000.0,31890108000.0,1055172000.0,48653000.0,494637999.90000004,고등,92
경상북도교육청_공립_중등_예산_세출_2024.csv,4095388000.0,33239158000.0,24475472000.0,6796312000.0,11663389000.0,34023913000.0,76182000.0,5685000.0,1647069195.7,중등,189
경상북도교육청_공립_초등_예산_세출_2024.csv,10442381000.0,67364231000.0,53656127000.0,42987560000.0,27583196000.0,96057660000.0,1115108000.0,236747000.0,4095262911.6,초등,488
경상북도교육청_공립_중등_예산_세출_2023.csv,4236071000.0,30886241000.0,23074979000.0,5401605000.0,11528381000.0,34217869000.0,229222000.0,171488000.0,1512718951.2,중등,189
경상북도교육청_공립_중등_예산_세출_2022.csv,3971692000.0,28042849000.0,21947608000.0,5876721000.0,11250851000.0,33608999000.0,231037000.0,153614000.0,1466945752.5,중등,189
경상북도교육청_공립_초등_예산_세출_2023.csv,10005647000.0,72321234000.0,50945533000.0,55070116000.0,27811083000.0,89806872000.0,656282000.0,73452000.0,3846004313.8,초등,492
경상북도교육청_공립_초등_예산_세출_2022.csv,9293751000.0,64040542000.0,47947962000.0,52254148000.0,26501139000.0,85943155000.0,622230000.0,48245000.0,3431403441.4,초등,494
고등_평균,4144762666.6666665,50594806666.666664,19481771000.0,8393032000.0,9577654666.666666,32844311000.0,681032666.6666666,16217666.666666666,503356609.46666664,고등,276
중등_평균,4101050333.3333335,30722749333.333332,23166019666.666668,6024879333.333333,11480873666.666666,33950260333.333332,178813666.66666666,110262333.33333333,1542244633.1333332,중등,567
초등_평균,9911650777.476255,67904897967.43555,50838321194.029854,50126170599.72863,27296618147.89688,90581436685.21031,796774130.2578019,119066451.83175033,3789576474.4246945,초등,1474
전체_평균,7802772240.397065,56743972859.732414,40331371336.64221,34362778971.94648,21315625035.39059,69845431643.93613,631764105.7401813,104660668.53690116,2848172142.641951,전체,2317
