SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,국립,03,서울특별시 성북구,3,서울특별시성북강북교육지원청,서울특별시교육청,A000000001,N,미지정,결산세입,23144,3213940,0,410705636,1250197180,S000003514,0,A000000001,01,N,서울대학교사범대학부설중학교,
,국립,03,서울특별시 종로구,,서울특별시중부교육지원청,서울특별시교육청,A000000001,N,복식부기,결산세입,0,5599889,0,93585030,770822490,S000003562,0,A000000001,01,N,서울대학교사범대학부설여자중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,70618994,92031683,0,641518915,0,S010000698,3235108754,B100000001,01,N,개원중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,결산세입,0,0,0,0,0,S010000699,2029461000,B100000001,01,N,개포중학교,
중,공립,03,서울특별시 서초구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,158148106,96117120,0,1065577120,2000000,S010000700,3081565160,B100000001,01,N,경원중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,475980604,13746463,0,341984820,0,S010000701,2651737280,B100000001,01,N,구룡중학교,
,공립,03,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,결산세입,197189394,15837115,0,239120640,0,S010000702,2179323670,B100000001,01,N,압구정중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,197267407,19499575,0,433912530,1508000,S010000705,3008913790,B100000001,01,N,대명중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,54717682,86680801,0,153904280,0,S010000706,2756331340,B100000001,01,N,대왕중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,369520235,71831185,0,502792060,0,S010000707,3041600830,B100000001,01,N,대청중학교,
,공립,03,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,59181788,73944237,0,636243203,5800000,S010000708,2169619040,B100000001,01,N,대치중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,결산세입,213763628,22399760,0,318373480,1230000,S010000709,2519517790,B100000001,01,N,도곡중학교,
,공립,03,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,721008757,42164249,0,94208600,38660000,S010000712,2348842050,B100000001,01,N,방배중학교,
,공립,03,서울특별시 강남구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,30378597,33531560,0,110454710,750000,S010000713,2139815755,B100000001,01,N,봉은중학교,
중,공립,03,서울특별시 서초구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,결산세입,330508516,95040331,0,688884381,0,S010000715,3714484720,B100000001,01,N,서운중학교,
중,공립,03,서울특별시 서초구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,67971167,941302373,0,442768040,650000,S010000716,2908141930,B100000001,01,N,서일중학교,
중,공립,03,서울특별시 서초구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,87410744,24726270,0,247047610,1400000,S010000717,2449161370,B100000001,01,N,서초중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,결산세입,69792202,42008699,0,75920660,0,S010000719,2393130050,B100000001,01,N,수서중학교,
중,공립,03,서울특별시 강남구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,269616472,161982948,0,140753880,333350,S010000721,1775861720,B100000001,01,N,신구중학교,
,공립,03,서울특별시 서초구,,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,복식부기,결산세입,230714867,23090108,0,259353520,0,S010000722,3098567720,B100000001,01,N,신동중학교,
중,공립,03,서울특별시 서초구,3,서울특별시강남서초교육지원청,서울특별시교육청,B100000249,N,미지정,결산세입,95777640,135453802,0,149318800,25000000,S010000723,2783394500,B100000001,01,N,신반포중학교,
