파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
강원특별자치도교육청_중등_결산_세출_2024.csv,222682046.5625,274371304.0,207568658.325,100247823.65625,151908162.1125,191360874.25625,65142198.0375,25363867.75625,13584027.665000001,중등
강원특별자치도교육청_고등_결산_세출_2023.csv,779742147.6521739,685368604.8869566,433250477.2521739,282582376.93043476,384722775.1913043,317921568.5043478,320061592.6434783,118042002.69565217,15656804.226956522,고등
강원특별자치도교육청_고등_결산_세출_2022.csv,777155221.6434783,672568885.5565218,392830537.8086957,252581663.46086955,457329189.4695652,291636783.37391305,363345621.4434783,67575387.15652174,15064337.099130435,고등
강원특별자치도교육청_중등_결산_세출_2022.csv,214167020.74534163,269827993.0931677,187530688.2795031,96272107.98757765,196770714.08695653,148673625.4037267,52065970.0621118,18336419.50310559,12066300.755900623,중등
강원특별자치도교육청_중등_결산_세출_2023.csv,224868284.75,279551076.5625,210902446.60625,102239024.425,193460711.0,157812035.38125,60900966.825,35900982.75625,13127990.451875,중등
강원특별자치도교육청_고등_결산_세출_2024.csv,793585003.6434783,719015790.8521739,494764135.4347826,328670500.8956522,386084634.6173913,376083171.8608696,294394809.73913044,115109489.08695652,18880774.57652174,고등
강원특별자치도교육청_초등_결산_세출_2022.csv,24443700.101123594,236734246.8764045,201701347.81179774,152637580.6713483,213636181.8005618,161083174.63764045,51688669.32584269,27548933.08988764,13343780.087965619,초등
강원특별자치도교육청_초등_결산_세출_2023.csv,29508494.81741573,239134972.89325842,199422738.61235955,159173487.7275281,171038601.53932583,161711449.5477528,34447446.62921348,30470979.491573032,12813236.210888254,초등
강원특별자치도교육청_초등_결산_세출_2024.csv,30819047.84340659,234061398.69230768,209314064.39285713,165017957.81593406,132870676.51648352,201185388.14285713,33668241.92307692,21051456.027472526,14878605.283954157,초등
중등_평균,220572450.6859472,274583457.8852226,202000597.7369177,99586318.68960921,180713195.73315218,165948845.01374224,59369711.64153727,26533756.671868533,12926106.290925207,중등
고등_평균,783494124.3130435,692317760.4318842,440281716.8318841,287944847.09565216,409378866.42608696,328547174.5797102,325934007.942029,100242292.97971015,16533971.967536232,고등
초등_평균,28257080.92064864,236643539.48732352,203479383.6056715,158943008.73827016,172515153.28545704,174660004.10941678,39934785.9593777,26357122.8696444,13678540.527602678,초등
