파일명,인적자원_운용,학생복지_교육격차해소,기본적_교육활동,선택적_교육활동,교육활동_지원,학교_일반운영,학교_시설확충,학교_재무활동,1인당 평균 세출,학교급
강원특별자치도교육청_중등_결산_세출_2024.csv,35629127450.0,43899408640.0,33210985332.0,16039651785.0,24305305938.0,30617739881.0,10422751686.0,4058218841.0,2173444426.4,중등
강원특별자치도교육청_고등_결산_세출_2023.csv,89670346980.0,78817389562.0,49823804884.0,32496973347.0,44243119147.0,36560980378.0,36807083154.0,13574830310.0,1800532486.1000001,고등
강원특별자치도교육청_고등_결산_세출_2022.csv,89372850489.0,77345421839.0,45175511848.0,29046891298.0,52592856789.0,33538230088.0,41784746466.0,7771169523.0,1732398766.4,고등
강원특별자치도교육청_중등_결산_세출_2022.csv,34480890340.0,43442306888.0,30192440813.0,15499809386.0,31680084968.0,23936453690.0,8382621180.0,2952163540.0,1942674421.7000003,중등
강원특별자치도교육청_중등_결산_세출_2023.csv,35978925560.0,44728172250.0,33744391457.0,16358243908.0,30953713760.0,25249925661.0,9744154692.0,5744157241.0,2100478472.3,중등
강원특별자치도교육청_고등_결산_세출_2024.csv,91262275419.0,82686815948.0,56897875575.0,37797107603.0,44399732981.0,43249564764.0,33855403120.0,13237591245.0,2171289076.3,고등
강원특별자치도교육청_초등_결산_세출_2022.csv,8701957236.0,84277391888.0,71805679821.0,54338978719.0,76054480721.0,57345610171.0,18401166280.0,9807420180.0,4656979250.700001,초등
강원특별자치도교육청_초등_결산_세출_2023.csv,10505024155.0,85132050350.0,70994494946.0,56665761631.0,60889742148.0,57569276039.0,12263291000.0,10847668699.0,4471819437.6,초등
강원특별자치도교육청_초등_결산_세출_2024.csv,11218133415.0,85198349124.0,76190319439.0,60066536645.0,48364926252.0,73231481284.0,12255240060.0,7662729994.0,5192633244.1,초등
중등_합계,106088943350.0,132069887778.0,97147817602.0,47897705079.0,86939104666.0,79804119232.0,28549527558.0,12754539622.0,6216597320.400001,중등
고등_합계,270305472888.0,238849627349.0,151897192307.0,99340972248.0,141235708917.0,113348775230.0,112447232740.0,34583591078.0,5704220328.8,고등
초등_합계,30425114806.0,254607791362.0,218990494206.0,171071276995.0,185309149121.0,188146367494.0,42919697340.0,28317818873.0,14321431932.400002,초등
2024_합계,138109536284.0,211784573712.0,166299180346.0,113903296033.0,117069965171.0,147098785929.0,56533394866.0,24958540080.0,9537366746.800001,전체
2023_합계,136154296695.0,208677612162.0,154562691287.0,105520978886.0,136086575055.0,119380182078.0,58814528846.0,30166656250.0,8372830396.0,전체
2022_합계,132555698065.0,205065120615.0,147173632482.0,98885679403.0,160327422478.0,114820293949.0,68568533926.0,20530753243.0,8332052438.800001,전체
