파일명,정부이전수입,기타이전수입,학부모부담수입,미사용,행정활동수입,기타,학교급
강원특별자치도교육청_고등_결산_세입_2024.csv,354253836350,15304226243,37092665740,0,7966845557,5087358107,고등
강원특별자치도교육청_중등_결산_세입_2023.csv,194769691680,740185764,6147150330,0,737202697,1828523220,중등
강원특별자치도교육청_중등_결산_세입_2022.csv,179794356530,862041140,5479738192,0,499827961,5723210840,중등
강원특별자치도교육청_고등_결산_세입_2022.csv,323615410860,11934552435,28802470579,0,10169868870,16242216027,고등
강원특별자치도교육청_고등_결산_세입_2023.csv,321959548420,13291906459,32364795771,0,5813526160,13653216723,고등
강원특별자치도교육청_중등_결산_세입_2024.csv,189339702350,1081410615,7564277870,0,1326018594,1744327632,중등
강원특별자치도교육청_초등_결산_세입_2024.csv,341699717050,3378485947,27425459860,0,2812683566,3530979378,초등
강원특별자치도교육청_초등_결산_세입_2023.csv,332768130750,4066297892,24802079080,0,1832264850,4926635787,초등
강원특별자치도교육청_초등_결산_세입_2022.csv,344002682660,4367929334,19775904626,0,1053295225,16459259873,초등
고등_합계,999828795630,40530685137,98259932090,0,23950240587,34982790857,고등
중등_합계,563903750560,2683637519,19191166392,0,2563049252,9296061692,중등
초등_합계,1018470530460,11812713173,72003443566,0,5698243641,24916875038,초등
2024_합계,885293255750,19764122805,72082403470,0,12105547717,10362665117,전체
2023_합계,849497370850,18098390115,63314025181,0,8382993707,20408375730,전체
2022_합계,847412450050,17164522909,54058113397,0,11722992056,38424686740,전체
