SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,32506920,N,0,미지정,결산세출,225247840,257281470,201812270,471126770,724575120,S100000551,70354330,2735041.0,K100000001,11,N,강릉해람중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,42465890,N,37210000,미지정,결산세출,247173750,237641490,282269100,479265090,757142620,S100000553,91003960,2845774.7,K100000001,11,N,강릉중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,46803230,N,0,미지정,결산세출,243052350,422143130,115434160,335393550,819460240,S100000555,58622360,2842491.7,K100000001,11,N,하슬라중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,14082150,N,0,미지정,결산세출,224097460,240521320,202283740,366008060,586790800,S100000556,30515380,3076338.1,K100000001,11,N,경포중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,50763730,N,51253000,미지정,결산세출,162735520,364283310,54888290,355392870,634333560,S100000557,46335500,2721496.5,K100000001,11,N,관동중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,16687110,N,71789080,복식부기,결산세출,229959270,261684240,115269190,251986900,439359720,S100000558,88019880,3800916.0,K100000001,11,N,동명중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,9044370,N,27110000,복식부기,결산세출,115557050,94693740,139320480,57442490,96111620,S100000559,3006620,16946449.1,K100000001,11,N,사천중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,14818750,N,0,복식부기,결산세출,91117790,155153020,42761830,74755210,111294950,S100000561,10898300,14729407.4,K100000001,11,N,옥계중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,3527730,N,50522000,복식부기,결산세출,100637800,9553180,27247080,87275016,50224230,S100000562,9112610,30736331.5,K100000001,11,N,왕산중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,13939660,N,0,복식부기,결산세출,221008910,335857080,170328750,261608560,572504300,S100000563,70329920,2933292.7,K100000001,11,N,율곡중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,8067140,N,168762280,미지정,결산세출,241044600,493565040,169207530,272115970,472941820,S100000565,45834180,5271939.6,K100000001,11,N,주문진중학교,
,공립,3,강원특별자치도 고성군,,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,19128610,N,62356310,미지정,결산세출,113697980,165079910,94181640,151608050,151875400,S100000714,6093030,10186945.7,K100000001,11,N,거진중학교,
