SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,PBAN_EXCP_RSN
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,10000000,2000000,0,75675000,0,S100000551,1152891000,K100000001,11,N,강릉해람중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,15520000,0,134451000,0,S100000553,1313718000,K100000001,11,N,강릉중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,500000,0,63813000,0,S100000555,1108860000,K100000001,11,N,하슬라중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,5000000,1450000,0,61305000,0,S100000556,878216000,K100000001,11,N,경포중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,7000000,0,135435000,0,S100000557,1021685000,K100000001,11,N,관동중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,6540000,0,45165000,0,S100000558,638963000,K100000001,11,N,동명중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,8000000,4212000,0,17166000,0,S100000559,244325000,K100000001,11,N,사천중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,5000000,1000000,0,17403000,0,S100000561,234613000,K100000001,11,N,옥계중학교,
중,공립,3,강원특별자치도 강릉시,3.0,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,3160000,787000,0,13966000,0,S100000562,217632000,K100000001,11,N,왕산중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,0,2050000,0,65218000,0,S100000563,907719000,K100000001,11,N,율곡중학교,
,공립,3,강원특별자치도 강릉시,,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,N,복식부기,예산세입,8000000,2000000,0,61080000,0,S100000565,695584000,K100000001,11,N,주문진중학교,
,공립,3,강원특별자치도 고성군,,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,3000000,712000,0,14742000,0,S100000714,296287000,K100000001,11,N,거진중학교,
중,공립,3,강원특별자치도 고성군,3.0,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,0,1000000,0,43575000,0,S100000715,465341000,K100000001,11,N,고성중학교,
,공립,3,강원특별자치도 고성군,,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,1000000,400000,0,14877000,0,S100000716,198047000,K100000001,11,N,대진중학교,
중,공립,3,강원특별자치도 고성군,3.0,강원특별자치도고성교육지원청,강원특별자치도교육청,K100000107,N,복식부기,예산세입,3000000,1000000,0,0,0,S100000717,212805000,K100000001,11,N,동광중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,2000000,1500000,0,71535000,0,S100000770,593297000,K100000001,11,N,동해중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,0,2300000,0,51655000,0,S100000772,678165000,K100000001,11,N,하랑중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,0,4000000,0,28182000,0,S100000773,799508000,K100000001,11,N,묵호중학교,
중,공립,3,강원특별자치도 동해시,3.0,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,0,7000000,0,53115000,0,S100000775,954897000,K100000001,11,N,예람중학교,
,공립,3,강원특별자치도 동해시,,강원특별자치도동해교육지원청,강원특별자치도교육청,K100000121,N,복식부기,예산세입,20000000,2730000,0,64358000,0,S100000776,710829000,K100000001,11,N,북평중학교,
중,공립,3,강원특별자치도 삼척시,3.0,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,예산세입,0,0,0,6258000,0,S100000829,188518000,K100000001,11,N,가곡중학교,
중,공립,3,강원특별자치도 삼척시,3.0,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,예산세입,0,1000000,0,13156000,0,S100000830,614813000,K100000001,11,N,근덕중학교,
중,공립,3,강원특별자치도 삼척시,3.0,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,예산세입,5010000,1700000,0,35613000,0,S100000832,435937000,K100000001,11,N,도계중학교,
,공립,3,강원특별자치도 삼척시,,강원특별자치도삼척교육지원청,강원특별자치도교육청,K100000137,N,복식부기,예산세입,0,500000,0,9268000,0,S100000834,215676000,K100000001,11,N,미로중학교,
