FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,AMT8,PBAN_EXCP_YN,AMT7,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,YESAN_PER_HEAD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,PBAN_EXCP_RSN
국립,2,강원특별자치도 춘천시,강원특별자치도춘천교육지원청,강원특별자치도교육청,A000000001,25255490,N,88054000,복식부기,결산세출,306938680,352025570,278359560,216443400,550214810,S000003568,41281670,4404201.8,A000000001,11,N,춘천교육대학교부설초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,28714620,N,134514390,복식부기,결산세출,122718788,188202470,146932550,165936870,196581950,S100000566,7081680,13953286.2,K100000001,11,N,강동초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,51161860,N,220245430,미지정,결산세출,254920330,1003694640,253328990,521980030,569729580,S100000567,45651080,5864883.4,K100000001,11,N,강릉초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,23879390,N,0,미지정,결산세출,112352910,320825690,98300300,187742197,110169180,S100000568,14962430,11424106.5,K100000001,11,N,경포대초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,49166300,N,0,미지정,결산세출,165153130,409264480,215404620,284241860,339889560,S100000569,40502870,3206018.8,K100000001,11,N,경포초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,37656000,N,343323070,미지정,결산세출,217536190,80385420,208248670,280358390,363732950,S100000573,7199050,4238126.0,K100000001,11,N,교동초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,18814930,N,45547920,미지정,결산세출,131252790,128252070,105903860,147951380,310771650,S100000574,25815130,9143097.3,K100000001,11,N,구정초등학교,,,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,3789420,N,0,복식부기,결산세출,122616750,117994900,128690160,84670070,165598960,S100000575,2382750,7361682.5,K100000001,11,N,금광초등학교,초,2.0,
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,0,Y,0,복식부기,,0,0,0,0,0,S100000576,0,,K100000001,11,Y,옥계초등학교금진분교장,초,2.0,본교 통합 관리 
공립,2,강원특별자치도 강릉시,강원특별자치도강릉교육지원청,강원특별자치도교육청,K100000092,34203350,N,0,미지정,결산세출,152052460,257902500,87803410,284142470,185811000,S100000578,2905900,6164546.6,K100000001,11,N,남강초등학교,,,
